11410, -345, -663, 16790, 7, -11, -6, 242 ,-92 ,16764 ,8 ,-6 ,3, 27377.5101, 27677.7536
11412, -352, -688, 16790, 7, -11, -5, 242 ,-92 ,16764 ,8 ,-6 ,3, 27282.3691, 27738.7232
11416, -352, -688, 16762, 7, -11, -5, 242 ,-92 ,16764 ,8 ,-6 ,2, 27219.8766, 27876.2817
11423, -342, -685, 16773, 8, -10, -5, 224 ,-107 ,16720 ,9 ,-6 ,2, 27167.7732, 27697.4201
11431, -349, -658, 16737, 8, -11, -5, 250 ,-89 ,16724 ,9 ,-6 ,2, 27272.3734, 27711.2752
11439, -346, -672, 16744, 8, -12, -5, 240 ,-110 ,16718 ,8 ,-7 ,2, 27152.0257, 27827.8261
11447, -346, -672, 16744, 7, -12, -5, 242 ,-86 ,16728 ,9 ,-7 ,2, 27152.6635, 27952.9840
11454, -340, -673, 16764, 7, -11, -5, 242 ,-108 ,16727 ,8 ,-6 ,3, 27224.9699, 27652.9253
11462, -334, -656, 16737, 8, -11, -5, 252 ,-104 ,16724 ,9 ,-6 ,3, 27276.5696, 27663.2726
11470, -339, -672, 16776, 6, -11, -5, 253 ,-104 ,16724 ,9 ,-6 ,3, 27266.5292, 27670.1659
11478, -336, -674, 16756, 6, -10, -6, 253 ,-94 ,16735 ,9 ,-7 ,3, 27341.8665, 27759.5520
11486, -345, -681, 16765, 7, -10, -6, 238 ,-103 ,16735 ,9 ,-8 ,2, 27269.1250, 27856.0519
11494, -337, -687, 16770, 8, -11, -6, 247 ,-96 ,16743 ,8 ,-7 ,3, 27316.7014, 27772.0332
11501, -337, -687, 16739, 6, -11, -6, 241 ,-82 ,16737 ,8 ,-6 ,3, 27256.0924, 27617.6721
11509, -340, -683, 16739, 6, -11, -5, 260 ,-99 ,16717 ,8 ,-6 ,3, 27302.5244, 27674.5558
11517, -357, -667, 16748, 7, -11, -6, 248 ,-100 ,16735 ,9 ,-7 ,3, 27256.1461, 27763.0836
11525, -337, -666, 16738, 8, -11, -5, 256 ,-100 ,16735 ,9 ,-7 ,3, 27438.6436, 27751.5650
11532, -326, -670, 16778, 7, -10, -5, 256 ,-105 ,16721 ,9 ,-7 ,3, 27383.4318, 27666.1307
11540, -349, -676, 16772, 7, -11, -5, 246 ,-101 ,16734 ,9 ,-7 ,3, 27256.4083, 27656.3644
11548, -334, -666, 16758, 7, -11, -5, 246 ,-98 ,16734 ,8 ,-6 ,2, 27293.9265, 27694.9465
11556, -334, -690, 16784, 7, -11, -5, 256 ,-89 ,16741 ,10 ,-6 ,3, 27303.4930, 27788.8715
11564, -337, -690, 16784, 7, -12, -5, 261 ,-90 ,16750 ,10 ,-6 ,3, 27206.1676, 27797.9195
11571, -344, -678, 16754, 8, -12, -5, 237 ,-88 ,16728 ,9 ,-6 ,3, 27279.4247, 27502.2268
11579, -343, -665, 16762, 9, -10, -5, 240 ,-84 ,16728 ,9 ,-6 ,2, 27435.3921, 27787.0506
11587, -351, -676, 16750, 8, -12, -5, 240 ,-84 ,16727 ,9 ,-6 ,2, 27339.0621, 27671.7752
11595, -353, -670, 16744, 8, -12, -5, 240 ,-109 ,16721 ,9 ,-7 ,2, 27250.7310, 27806.5115
11602, -338, -651, 16775, 8, -11, -4, 270 ,-98 ,16726 ,10 ,-6 ,2, 27194.1602, 27697.5244
11610, -338, -664, 16754, 7, -11, -4, 250 ,-100 ,16728 ,9 ,-6 ,2, 27267.6617, 27608.9013
11618, -336, -664, 16754, 7, -11, -5, 248 ,-103 ,16739 ,8 ,-7 ,2, 27105.6950, 27578.1453
11626, -346, -666, 16771, 8, -11, -5, 252 ,-83 ,16742 ,8 ,-6 ,3, 27357.5962, 27639.5261
11634, -349, -672, 16758, 8, -11, -5, 234 ,-104 ,16745 ,8 ,-6 ,3, 27243.7096, 27880.6299
11642, -334, -672, 16752, 7, -11, -5, 234 ,-104 ,16745 ,9 ,-7 ,3, 27384.4838, 27772.6233
11649, -339, -686, 16751, 8, -11, -5, 246 ,-94 ,16740 ,9 ,-7 ,3, 27374.8398, 27810.9491
11657, -341, -685, 16747, 8, -12, -6, 233 ,-95 ,16736 ,9 ,-7 ,3, 27352.4076, 27628.6125
11665, -338, -666, 16766, 6, -11, -5, 244 ,-106 ,16739 ,8 ,-7 ,2, 27300.8138, 27717.3549
11673, -338, -666, 16766, 6, -11, -5, 252 ,-84 ,16754 ,9 ,-7 ,2, 27219.5131, 27772.0481
11680, -341, -669, 16766, 7, -12, -5, 249 ,-112 ,16742 ,8 ,-6 ,3, 27196.6338, 27604.6872
11688, -346, -654, 16748, 7, -11, -6, 251 ,-103 ,16738 ,8 ,-6 ,3, 27128.5206, 27673.9150
11696, -350, -674, 16771, 7, -12, -6, 249 ,-103 ,16738 ,8 ,-5 ,3, 27251.2466, 27602.7292
11704, -335, -676, 16758, 8, -11, -4, 249 ,-95 ,16730 ,8 ,-5 ,3, 27370.9863, 27735.9188
11712, -344, -676, 16781, 8, -10, -5, 246 ,-89 ,16752 ,9 ,-7 ,2, 27442.3361, 27886.2119
11719, -337, -673, 16761, 7, -12, -5, 237 ,-89 ,16732 ,8 ,-7 ,1, 27233.3711, 27609.8818
11727, -352, -673, 16761, 7, -12, -6, 243 ,-80 ,16720 ,9 ,-7 ,3, 27196.2970, 27649.6649
11735, -352, -674, 16761, 7, -11, -6, 252 ,-94 ,16713 ,9 ,-6 ,3, 27141.2164, 27617.8837
11743, -354, -668, 16751, 7, -10, -5, 248 ,-102 ,16731 ,9 ,-6 ,3, 27222.9344, 27726.5072
