140225,528,156,15648,-71,-79,-18, 740,1520,17548,-31,-13,11, -16560904.00, -16560946.00
140235,1156,572,14272,50,-91,-15, 696,1448,17296,-33,-9,8, -16561054.00, -16560922.00
140257,1060,748,14656,59,-82,-17, 716,1584,17492,-32,-14,7, -16560804.00, -16560866.00
140279,1104,676,14688,59,-84,-16, 704,1512,17360,-31,-11,11, -16560966.00, -16560941.00
140301,1024,676,14648,58,-84,-16, 772,1568,17612,-30,-12,8, -16560906.00, -16560858.00
140323,1000,796,14592,48,-84,-18, 768,1548,17428,-31,-9,10, -16560873.00, -16560998.00
140345,972,740,14748,39,-84,-16, 744,1528,17416,-34,-12,13, -16560876.00, -16560901.00
140367,1124,712,14596,38,-84,-16, 748,1592,17384,-30,-10,13, -16560928.00, -16560643.00
140389,1052,792,14628,46,-84,-13, 804,1512,17424,-31,-11,11, -16560760.00, -16561008.00
140411,4132,-5676,-1324,419,68,-89, 872,1764,17188,-32,-13,6, -16560944.00, -16561023.00
140433,1076,764,14508,55,-85,-16, 672,1556,17600,-30,-9,10, -16561025.00, -16560944.00
140455,944,588,14712,57,-88,-16, 720,1588,17220,-33,-12,7, -16560872.00, -16560950.00
140477,1176,788,14572,51,-85,-17, 684,1468,17496,-32,-11,8, -16560999.00, -16561008.00
140499,1024,832,14612,51,-84,-13, 784,1544,17500,-30,-11,11, -16560794.00, -16561046.00
140521,1072,704,14732,52,-86,-16, 708,1612,17404,-34,-11,10, -16561088.00, -16560996.00
140543,1048,740,14860,53,-86,-17, 748,1520,17440,-32,-15,10, -16560952.00, -16560936.00
140565,900,704,14860,50,-84,-16, 664,1552,17384,-34,-10,12, -16560927.00, -16560814.00
140588,1016,744,14740,48,-85,-14, 648,1476,17396,-31,-12,8, -16560870.00, -16560926.00
140610,1012,768,14936,47,-88,-12, 744,1476,17440,-32,-11,11, -16560976.00, -16560881.00
140632,924,708,14648,41,-88,-13, 760,1636,17420,-30,-10,10, -16560831.00, -16560798.00
140654,1124,780,14808,49,-66,-9, 768,1556,17508,-32,-13,8, -16561023.00, -16560924.00
140676,1000,688,14860,50,-83,-13, 692,1572,17440,-29,-10,10, -16560749.00, -16560763.00
140698,1032,688,14700,50,-86,-10, 760,1536,17364,-31,-12,11, -16560958.00, -16560930.00
140720,1088,676,14596,54,-82,-10, 716,1504,17440,-31,-11,10, -16560934.00, -16560936.00
140742,956,808,14808,51,-84,-19, 700,1608,17452,-32,-11,10, -16561046.00, -16560918.00
140764,940,824,14700,54,-85,-14, 712,1512,17456,-34,-11,11, -16560901.00, -16561077.00
140786,972,756,14604,51,-83,-10, 732,1484,17396,-29,-14,13, -16561012.00, -16560812.00
140808,1024,824,14756,50,-86,-11, 672,1604,17464,-34,-10,11, -16560767.00, -16560912.00
140830,1048,676,14644,55,-83,-16, 668,1420,17412,-29,-11,10, -16560949.00, -16560891.00
140852,1096,748,14828,53,-84,-12, 708,1596,17488,-31,-10,11, -16560778.00, -16560828.00
140874,1044,704,14596,53,-82,-17, 700,1548,17568,-32,-12,10, -16560970.00, -16561064.00
140896,964,664,14616,52,-84,-12, 788,1548,17296,-31,-11,10, -16561093.00, -16561015.00
140918,1052,708,14700,50,-85,-16, 776,1532,17388,-32,-12,8, -16560830.00, -16560831.00
140940,1024,656,14700,54,-85,-12, 664,1496,17316,-29,-12,10, -16560818.00, -16560768.00
140962,1104,720,14824,52,-85,-16, 732,1564,17440,-33,-12,7, -16560801.00, -16560839.00
140984,992,780,14716,52,-86,-13, 648,1464,17460,-29,-13,10, -16560965.00, -16560923.00
141007,900,748,14644,52,-85,-16, 736,1588,17308,-32,-11,8, -16561094.00, -16560979.00
141029,1016,644,14728,50,-86,-13, 696,1628,17624,-30,-10,8, -16561043.00, -16560972.00
141051,952,712,14684,51,-85,-14, 768,1524,17400,-29,-10,7, -16560927.00, -16560926.00
141073,1036,756,14680,53,-89,-16, 676,1528,17420,-30,-12,11, -16560977.00, -16561083.00
141095,936,740,14840,54,-85,-13, 612,1492,17540,-32,-11,9, -16561129.00, -16560965.00
