5140, -228, -427, 16756, 7, -10, -5, -75 ,-3440 ,16467 ,9 ,-7 ,4, 15138.0122, 32833.7222
5143, -228, -427, 16756, 7, -10, -5, -75 ,-3440 ,16467 ,9 ,-7 ,4, 15040.1831, 32817.3280
5147, -227, -447, 16779, 6, -10, -5, -69 ,-3454 ,16452 ,7 ,-6 ,5, 15044.4031, 32843.3305
5155, -224, -446, 16730, 7, -11, -4, -81 ,-3436 ,16458 ,8 ,-6 ,4, 15191.0901, 32808.3068
5163, -224, -446, 16730, 20, -11, -4, -81 ,-3436 ,16441 ,7 ,-6 ,4, 15110.8146, 32823.9083
5170, -273, -611, 16915, 20, -15, -6, -74 ,-3458 ,16441 ,7 ,-6 ,4, 15089.2079, 32853.5199
5178, -198, -348, 16560, 1, -7, -4, -87 ,-3454 ,16447 ,8 ,-7 ,4, 15017.5214, 32840.9821
5186, -148, -356, 16849, 10, -14, -5, -83 ,-3459 ,16456 ,8 ,-7 ,4, 15195.4561, 32827.5502
5194, -264, -413, 16899, 5, -10, -4, -71 ,-3474 ,16453 ,7 ,-8 ,3, 15026.1641, 32822.2603
5202, -206, -475, 16583, 9, -12, -4, -80 ,-3450 ,16450 ,9 ,-7 ,4, 15118.7807, 32820.3470
5210, -225, -391, 16953, 8, -9, -4, -77 ,-3472 ,16438 ,6 ,-6 ,4, 15187.1532, 32836.4223
5217, -225, -477, 16634, 5, -9, -4, -73 ,-3472 ,16460 ,8 ,-7 ,3, 15095.0521, 32831.4692
5225, -208, -477, 16634, 5, -12, -5, -73 ,-3461 ,16460 ,8 ,-7 ,3, 15058.6754, 32819.3724
5233, -227, -422, 16872, 9, -8, -5, -72 ,-3465 ,16463 ,9 ,-7 ,3, 14998.5492, 32835.4061
5241, -201, -459, 16712, 7, -12, -4, -79 ,-3453 ,16460 ,8 ,-6 ,4, 15053.7103, 32813.2093
5249, -229, -419, 16840, 9, -9, -5, -85 ,-3462 ,16439 ,9 ,-6 ,3, 15080.2046, 32833.0994
5256, -221, -450, 16764, 5, -12, -5, -84 ,-3472 ,16453 ,7 ,-7 ,3, 15096.8671, 32830.0118
5264, -221, -436, 16775, 7, -11, -5, -79 ,-3451 ,16447 ,9 ,-6 ,3, 15042.3497, 32813.8173
5272, -219, -442, 16767, 5, -11, -5, -82 ,-3459 ,16447 ,7 ,-6 ,4, 14999.7562, 32828.2088
5280, -219, -442, 16767, 5, -12, -5, -82 ,-3459 ,16447 ,7 ,-6 ,3, 15160.2149, 32806.5932
5288, -217, -438, 16755, 8, -11, -5, -81 ,-3458 ,16454 ,6 ,-6 ,3, 15122.4226, 32823.0351
