time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
366164,0.06,1.01,0.10,-5.62,-0.64,-2.62,0.03,-0.01,1.07,-1.34,0.76,-0.31,16643090
366174,0.06,1.02,0.12,0.00,-4.06,-1.65,0.03,-0.01,1.07,-1.13,0.61,-0.34,16642277
366184,0.06,1.04,0.14,6.59,-6.77,0.15,0.03,-0.01,1.07,-1.16,0.73,-0.52,16640315
366194,0.05,1.06,0.17,15.20,-6.10,0.98,0.03,-0.01,1.07,-0.98,0.67,-0.34,16638323
366204,0.04,1.09,0.17,20.08,-0.40,4.00,0.03,-0.01,1.07,-1.07,0.85,-0.31,16635698
366215,0.01,1.07,0.15,15.08,4.00,4.73,0.03,-0.01,1.07,-1.37,0.73,-0.37,16634258
366224,0.04,1.02,0.10,5.04,2.26,-0.73,0.03,-0.01,1.07,-0.92,0.64,-0.21,16636741
366236,0.07,0.95,0.05,-9.86,1.59,-3.11,0.03,-0.01,1.07,-1.07,0.76,-0.52,16636752
366247,0.06,0.93,0.04,-19.84,3.08,-6.29,0.03,-0.01,1.07,-0.70,0.46,-0.37,16635909
366260,0.06,0.99,0.08,-11.96,1.59,-3.63,0.03,-0.01,1.07,-0.92,0.73,-0.24,16634438
366271,0.04,1.05,0.13,3.14,2.50,-0.46,0.03,-0.01,1.07,-1.34,0.67,-0.49,16632558
366283,0.04,1.07,0.15,11.54,2.20,1.65,0.03,-0.01,1.07,-0.82,0.67,-0.34,16633687
366295,0.04,1.05,0.13,6.38,1.56,1.92,0.03,-0.01,1.07,-1.04,0.70,-0.31,16634598
366306,0.06,1.00,0.09,-4.82,2.08,-1.95,0.03,-0.01,1.07,-1.13,0.98,-0.37,16635580
366318,0.06,0.97,0.07,-12.21,2.53,-4.91,0.03,-0.01,1.07,-1.01,0.58,-0.34,16635302
366329,0.06,1.00,0.08,-9.80,1.77,-2.44,0.03,-0.01,1.07,-0.67,0.58,-0.24,16631488
366342,0.05,1.04,0.12,0.46,2.20,-1.04,0.03,-0.01,1.07,-1.07,0.79,-0.18,16632454
366353,0.04,1.06,0.14,6.90,2.66,0.37,0.03,-0.01,1.07,-1.34,0.92,-0.43,16633575
366365,0.05,1.04,0.12,2.96,1.74,0.85,0.03,-0.01,1.07,-0.89,0.61,-0.06,16635132
366376,0.06,1.01,0.09,-4.27,2.44,-1.80,0.03,-0.01,1.07,-1.22,0.70,-0.64,16635348
366389,0.06,0.99,0.08,-9.12,2.44,-3.51,0.03,-0.01,1.07,-0.98,0.89,-0.27,16632996
366400,0.05,1.01,0.09,-6.81,1.98,-2.17,0.03,-0.01,1.07,-1.07,0.58,-0.43,16636104
366411,0.05,1.04,0.12,0.46,1.92,-0.82,0.03,-0.01,1.07,-0.73,0.49,-0.31,16638669
366424,0.05,1.05,0.13,3.78,2.26,-0.52,0.03,-0.01,1.07,-1.34,0.58,-0.24,16634760
366435,0.05,1.03,0.11,0.06,2.14,-0.40,0.03,-0.01,1.07,-1.10,0.79,-0.31,16633242
366447,0.06,1.01,0.09,-4.91,2.20,-2.35,0.03,-0.01,1.07,-1.01,0.76,-0.21,16632869
366458,0.06,1.00,0.09,-6.84,2.17,-2.32,0.03,-0.01,1.07,-1.10,0.73,-0.46,16635046
366471,0.05,1.02,0.10,-2.75,2.20,-2.01,0.03,-0.01,1.07,-0.85,0.49,-0.27,16637055
366482,0.05,1.04,0.12,1.22,2.14,-0.79,0.03,-0.01,1.07,-1.16,0.73,-0.52,16634926
366493,0.05,1.03,0.11,0.55,2.20,-0.46,0.03,-0.01,1.07,-1.59,0.79,-0.24,16633457
366505,0.05,1.02,0.10,-2.99,2.20,-1.40,0.03,-0.01,1.07,-1.37,1.01,-0.21,16634981
366517,0.06,1.01,0.09,-5.16,2.17,-2.20,0.03,-0.01,1.07,-1.13,0.89,-0.12,16633138
366529,0.05,1.02,0.10,-3.63,2.29,-1.98,0.03,-0.01,1.07,-0.85,0.46,-0.52,16632677
366540,0.05,1.03,0.11,-0.70,2.44,-1.16,0.03,-0.01,1.07,-1.01,0.98,-0.24,16633532
366553,0.05,1.03,0.11,0.21,2.11,-0.67,0.03,-0.01,1.07,-1.13,0.52,-0.43,16634766
366564,0.05,1.02,0.10,-2.23,2.14,-1.37,0.03,-0.01,1.07,-1.46,0.85,-0.24,16633335
366575,0.05,1.01,0.10,-4.21,2.26,-1.98,0.03,-0.01,1.07,-1.19,0.73,-0.40,16632153
366587,0.05,1.02,0.10,-3.63,2.01,-1.86,0.03,-0.01,1.07,-0.89,0.67,-0.40,16633880
