time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
685682,0.06,1.01,0.09,-4.30,1.59,-2.44,0.03,-0.01,1.07,-1.53,0.64,-0.27,16636497
685692,0.06,1.01,0.09,-3.78,3.88,-4.58,0.03,-0.01,1.07,-0.95,0.58,-0.27,16633542
685703,0.04,1.02,0.10,-5.55,1.92,0.85,0.03,-0.01,1.07,-1.13,0.61,-0.12,16632893
685714,0.05,1.03,0.11,-2.69,2.08,-2.26,0.03,-0.01,1.07,-0.98,0.85,-0.40,16632064
685725,0.05,1.04,0.11,-0.18,2.29,-1.50,0.03,-0.01,1.07,-1.16,0.49,-0.12,16632413
685736,0.05,1.03,0.11,-0.37,2.08,-0.98,0.03,-0.01,1.07,-1.10,0.70,-0.43,16633311
685749,0.05,1.02,0.10,-2.26,2.01,-1.07,0.03,-0.01,1.07,-1.34,0.73,-0.37,16631372
685760,0.05,1.01,0.10,-3.72,2.17,-2.14,0.03,-0.01,1.07,-1.43,0.76,-0.43,16630509
685772,0.05,1.02,0.10,-3.66,2.14,-1.68,0.03,-0.01,1.07,-1.04,0.82,-0.21,16634306
685784,0.05,1.02,0.11,-1.74,2.23,-1.37,0.03,-0.01,1.07,-0.92,0.40,-0.37,16634358
685796,0.05,1.03,0.11,-0.98,2.32,-1.10,0.03,-0.01,1.07,-1.34,0.79,-0.52,16634512
685807,0.05,1.03,0.11,-1.46,2.23,-1.34,0.03,-0.01,1.07,-1.22,0.89,-0.34,16633288
685819,0.05,1.02,0.10,-2.62,1.86,-1.68,0.03,-0.01,1.07,-1.37,0.89,-0.09,16632713
685831,0.05,1.02,0.10,-3.48,2.20,-1.65,0.03,-0.01,1.07,-1.07,0.70,-0.12,16634094
685842,0.05,1.02,0.10,-2.84,2.08,-1.65,0.03,-0.01,1.07,-1.07,0.85,-0.24,16634552
685854,0.05,1.02,0.11,-1.71,2.14,-1.46,0.03,-0.01,1.07,-1.16,0.46,-0.27,16634030
685865,0.05,1.03,0.11,-1.37,1.86,-1.25,0.03,-0.01,1.07,-0.98,0.70,-0.31,16634280
685878,0.05,1.02,0.11,-1.86,2.20,-1.34,0.03,-0.01,1.07,-1.25,0.76,-0.24,16634808
685889,0.05,1.02,0.10,-3.05,2.26,-1.80,0.03,-0.01,1.07,-1.04,0.64,-0.49,16631509
685901,0.05,1.02,0.10,-3.08,2.20,-1.37,0.03,-0.01,1.07,-1.10,0.58,-0.37,16632861
685913,0.05,1.02,0.10,-2.20,2.17,-1.46,0.03,-0.01,1.07,-0.89,0.52,-0.24,16634730
685924,0.05,1.02,0.11,-1.53,2.14,-1.40,0.03,-0.01,1.07,-1.04,0.73,-0.31,16635342
685936,0.05,1.02,0.11,-1.71,2.26,-1.25,0.03,-0.01,1.07,-1.07,0.76,-0.52,16633408
685947,0.05,1.02,0.10,-2.35,2.14,-1.50,0.03,-0.01,1.07,-1.34,0.46,-0.37,16634300
