time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
663908,0.03,1.02,0.08,-3.72,1.83,-1.53,0.05,0.99,0.28,-20.75,17.94,5.34,16639365
663918,0.03,1.03,0.10,-1.16,1.86,-1.07,0.05,0.98,0.26,-8.21,9.09,1.31,16636038
663928,0.03,1.05,0.11,4.30,4.06,-1.25,0.04,0.98,0.27,5.77,-2.66,-1.65,16638835
663939,0.03,1.07,0.13,9.86,6.07,-1.22,0.04,0.96,0.28,26.49,-8.79,-2.41,16638972
663950,0.03,1.08,0.14,16.08,7.45,-1.43,0.04,0.95,0.32,50.20,-1.07,-1.10,16634385
663961,0.03,1.07,0.12,16.11,7.78,-1.22,0.04,0.93,0.34,79.19,0.21,-0.09,16634503
663973,0.03,0.98,0.07,-6.81,6.62,-1.43,0.03,1.00,0.30,-22.09,-5.40,-4.06,16638480
663985,0.04,0.93,0.04,-19.96,5.83,0.82,0.05,1.02,0.31,-58.81,20.63,8.36,16636871
663997,0.06,1.02,0.07,-6.44,4.30,-1.22,0.04,1.00,0.26,-16.48,9.40,-3.97,16633169
664008,0.06,1.05,0.11,1.46,4.70,-1.28,0.04,0.98,0.24,18.01,0.73,-0.79,16633785
664020,0.05,1.06,0.13,7.84,4.82,-1.22,0.04,0.97,0.26,31.37,0.37,-0.73,16635019
664032,0.05,1.03,0.10,-1.10,3.48,-0.46,0.04,0.98,0.26,24.35,3.20,-0.27,16636028
664043,0.06,0.98,0.07,-10.96,2.35,-0.79,0.04,1.01,0.26,-24.41,12.45,-0.55,16636129
664055,0.06,1.00,0.09,-7.66,2.23,-1.56,0.03,1.00,0.26,-21.79,6.99,1.10,16636925
664067,0.06,1.04,0.12,2.35,2.87,-1.37,0.04,0.99,0.24,2.72,-0.76,-1.04,16637226
664079,0.06,1.05,0.12,5.89,2.96,-1.86,0.04,0.98,0.26,13.37,0.27,-0.82,16636475
664090,0.06,1.01,0.09,-2.90,1.95,-0.89,0.04,0.98,0.26,7.39,2.90,-0.34,16635277
664102,0.05,0.99,0.08,-8.67,1.83,-0.73,0.04,0.99,0.26,-3.91,7.66,0.70,16634996
664114,0.05,1.02,0.09,-3.81,2.04,-1.22,0.04,1.00,0.28,-13.37,1.65,-1.31,16637380
664126,0.05,1.05,0.11,2.04,2.23,-1.71,0.04,0.99,0.26,-0.70,-1.43,-1.50,16634995
664137,0.05,1.03,0.10,-0.06,2.14,-1.28,0.04,0.99,0.27,3.05,0.73,-0.61,16634122
664150,0.05,1.01,0.08,-5.74,1.89,-0.98,0.04,0.99,0.26,-2.11,3.85,-0.18,16635011
664161,0.05,1.01,0.09,-5.74,1.77,-1.07,0.04,0.99,0.27,-1.10,1.40,-0.55,16635105
664172,0.05,1.03,0.10,-0.12,2.17,-1.34,0.04,0.99,0.27,-0.92,0.24,-0.95,16633988
664184,0.05,1.04,0.11,1.10,2.17,-1.62,0.04,0.99,0.27,0.06,0.18,-1.07,16636357
664196,0.05,1.02,0.09,-3.02,2.11,-1.04,0.04,0.99,0.27,-0.67,0.64,-1.19,16634670
664208,0.05,1.01,0.09,-5.55,2.17,-1.07,0.04,0.99,0.27,-2.32,4.03,-0.18,16632911
