time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
153659,0.05,1.03,0.09,1.74,1.80,-1.56,0.03,1.00,-0.03,-1.19,0.64,-0.70,16636564
153668,0.05,1.03,0.09,0.76,1.89,-1.01,0.04,1.00,-0.03,-0.82,0.40,-1.07,16636425
153678,0.05,1.02,0.09,-2.66,1.92,-1.37,0.04,1.00,-0.03,-0.82,0.67,-0.95,16634097
153689,0.05,1.02,0.09,-3.27,1.86,-1.22,0.04,1.00,-0.03,-0.95,0.55,-0.61,16639021
153699,0.05,1.02,0.09,-1.04,2.23,-1.59,0.04,1.00,-0.04,-0.76,0.40,-0.67,16639308
153711,0.05,1.03,0.10,0.24,2.20,-0.79,0.04,1.00,-0.04,-1.07,0.52,-0.76,16636265
153722,0.05,1.02,0.09,-1.13,1.95,-1.68,0.04,1.00,-0.04,-0.52,0.52,-0.95,16635227
153735,0.05,1.02,0.09,-3.63,2.04,-1.13,0.04,1.00,-0.03,-1.16,0.79,-0.82,16634920
153746,0.05,1.02,0.09,-3.14,2.26,-1.25,0.04,1.00,-0.04,-1.19,0.58,-0.89,16636930
153758,0.05,1.03,0.10,-1.19,2.01,-1.25,0.04,1.00,-0.03,-0.67,0.67,-1.01,16636796
153769,0.05,1.03,0.10,-1.43,2.29,-1.25,0.04,1.00,-0.03,-1.31,0.73,-1.16,16636400
153781,0.05,1.02,0.09,-3.11,1.92,-1.53,0.04,1.00,-0.03,-0.95,0.43,-0.85,16633682
153793,0.05,1.02,0.09,-2.87,1.95,-1.28,0.04,1.00,-0.03,-0.79,0.46,-0.92,16632576
153804,0.05,1.03,0.09,-1.59,1.95,-1.31,0.04,1.00,-0.03,-0.95,0.40,-0.89,16635773
153817,0.05,1.03,0.09,-1.56,2.08,-1.43,0.04,1.00,-0.03,-1.01,0.43,-0.64,16634317
153828,0.05,1.02,0.09,-2.93,1.92,-1.01,0.04,1.00,-0.03,-0.89,0.70,-0.79,16635466
153840,0.05,1.02,0.09,-2.96,1.83,-1.04,0.04,1.00,-0.03,-1.01,0.61,-0.67,16636873
153851,0.05,1.02,0.09,-1.86,1.89,-1.40,0.04,1.00,-0.03,-0.73,0.64,-1.04,16635638
153864,0.05,1.03,0.09,-1.95,2.23,-1.25,0.04,1.00,-0.03,-1.10,0.43,-0.73,16634018
153875,0.05,1.02,0.09,-2.56,1.89,-1.25,0.04,1.00,-0.03,-0.76,0.85,-1.04,16636033
153886,0.05,1.02,0.09,-2.96,1.89,-1.07,0.04,1.00,-0.04,-1.01,0.52,-1.01,16638431
153899,0.05,1.02,0.10,-2.04,2.08,-1.46,0.04,1.00,-0.04,-0.98,0.49,-0.76,16638117
153910,0.05,1.03,0.10,-1.71,1.95,-1.28,0.04,1.00,-0.04,-1.10,0.61,-0.95,16636585
153922,0.05,1.02,0.09,-2.26,1.89,-1.43,0.04,1.00,-0.04,-0.85,0.49,-0.76,16634599
153933,0.05,1.02,0.09,-2.62,2.04,-1.19,0.04,1.00,-0.03,-1.10,0.73,-0.98,16635270
153946,0.05,1.02,0.09,-2.14,1.92,-1.25,0.04,1.00,-0.04,-1.13,0.82,-0.98,16633313
153957,0.05,1.02,0.09,-1.92,2.14,-1.19,0.04,1.00,-0.03,-1.04,0.70,-0.95,16632816
153969,0.05,1.02,0.09,-2.32,2.11,-1.28,0.04,1.00,-0.03,-1.01,0.82,-0.82,16632717
153980,0.05,1.02,0.09,-2.53,1.95,-1.16,0.04,1.00,-0.03,-0.73,0.85,-0.76,16635672
153992,0.05,1.02,0.09,-2.29,2.08,-1.43,0.04,1.00,-0.03,-1.07,0.73,-0.70,16635627
154004,0.05,1.02,0.09,-2.08,1.98,-1.40,0.03,1.01,-0.03,-1.10,0.70,-0.73,16634750
154015,0.05,1.02,0.09,-2.53,2.23,-1.19,0.03,1.01,-0.03,-0.92,0.61,-0.92,16634675
154028,0.05,1.02,0.09,-2.53,2.04,-1.22,0.04,1.01,-0.03,-0.82,0.79,-0.76,16636417
154039,0.05,1.02,0.09,-2.41,2.11,-1.53,0.04,1.00,-0.03,-0.95,0.70,-0.89,16635351
154051,0.05,1.02,0.10,-2.20,1.95,-1.50,0.04,1.00,-0.04,-0.95,0.55,-0.58,16635340
154062,0.05,1.02,0.10,-2.14,2.01,-1.31,0.04,1.00,-0.04,-0.79,0.64,-0.82,16635018
154075,0.05,1.02,0.10,-2.29,1.98,-1.37,0.04,1.00,-0.04,-1.19,0.52,-0.82,16634703
154086,0.05,1.02,0.10,-2.23,2.04,-1.34,0.04,1.00,-0.04,-1.37,0.67,-0.89,16633337
154098,0.05,1.02,0.10,-1.92,2.11,-1.28,0.04,1.00,-0.04,-1.16,0.52,-1.01,16635327
154109,0.05,1.02,0.09,-2.23,2.08,-1.22,0.04,1.00,-0.03,-1.19,0.70,-0.55,16636505
154121,0.05,1.02,0.09,-2.41,2.20,-1.19,0.04,1.00,-0.03,-1.04,0.73,-0.92,16636781
154133,0.05,1.02,0.09,-2.17,2.04,-1.16,0.03,1.01,-0.03,-0.95,0.61,-0.95,16633743
154144,0.05,1.02,0.09,-2.14,1.98,-1.22,0.04,1.01,-0.03,-0.92,0.73,-0.61,16633535
154157,0.05,1.02,0.09,-2.50,2.08,-1.13,0.03,1.01,-0.03,-0.70,0.79,-0.76,16635101
154168,0.05,1.02,0.09,-2.69,2.01,-1.62,0.04,1.01,-0.03,-0.73,0.70,-0.64,16635220
154180,0.05,1.02,0.09,-2.69,2.11,-1.07,0.04,1.00,-0.03,-0.82,0.52,-0.79,16633511
154191,0.05,1.02,0.09,-2.29,1.98,-1.10,0.04,1.00,-0.03,-1.07,0.52,-0.79,16632989
154204,0.05,1.02,0.09,-2.41,2.01,-1.37,0.04,1.00,-0.04,-0.70,0.85,-0.98,16636440
154215,0.05,1.02,0.10,-2.29,2.08,-1.13,0.04,1.00,-0.04,-1.04,0.89,-0.85,16637615
154226,0.05,1.02,0.10,-2.01,1.98,-1.22,0.04,1.00,-0.04,-0.89,0.79,-0.79,16635481
154238,0.05,1.02,0.10,-2.04,1.92,-1.31,0.04,1.00,-0.04,-1.19,0.64,-1.16,16635801
154250,0.05,1.02,0.10,-2.23,2.04,-1.19,0.04,1.00,-0.04,-1.07,0.61,-1.01,16634453
154262,0.05,1.02,0.10,-2.44,2.01,-1.16,0.04,1.00,-0.04,-1.22,0.70,-0.82,16633198
154273,0.05,1.02,0.09,-2.20,2.08,-1.31,0.04,1.00,-0.04,-1.22,0.58,-0.92,16634014
154286,0.05,1.02,0.09,-2.29,2.04,-1.19,0.03,1.01,-0.03,-0.64,0.79,-0.89,16635154
154297,0.05,1.02,0.09,-2.59,1.92,-1.46,0.03,1.01,-0.03,-1.01,0.40,-0.95,16635046
154309,0.05,1.02,0.09,-2.66,2.04,-1.22,0.03,1.01,-0.03,-0.73,0.82,-0.76,16633676
154320,0.05,1.02,0.09,-2.32,1.86,-0.92,0.03,1.01,-0.03,-0.82,0.61,-0.85,16636505
