time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
1035228,0.04,1.03,0.10,-1.74,1.92,-1.31,0.04,1.01,0.07,-1.37,0.49,-0.85,16611361
1035238,0.04,1.02,0.09,-4.03,2.01,-0.98,0.04,1.01,0.07,-0.95,0.52,-0.58,16610881
1035248,0.04,1.03,0.09,-1.92,2.32,-1.65,0.04,1.01,0.07,-1.25,0.67,-0.70,16608700
1035258,0.04,1.02,0.09,-0.70,2.62,-1.50,0.04,1.01,0.07,-0.89,0.55,-0.52,16608452
1035269,0.04,1.03,0.09,-2.72,2.04,-1.22,0.04,1.01,0.07,-0.82,0.67,-0.61,16607838
1035280,0.04,1.02,0.09,-3.23,2.26,-1.89,0.04,1.01,0.07,-1.07,0.73,-0.61,16606052
1035291,0.04,1.03,0.09,-1.80,2.11,-0.76,0.04,1.01,0.07,-0.85,0.58,-0.85,16605635
1035302,0.04,1.02,0.09,-2.66,2.20,-1.40,0.04,1.01,0.07,-1.04,0.61,-0.55,16606220
1035315,0.04,1.02,0.09,-2.08,2.14,-1.50,0.04,1.01,0.07,-0.89,0.61,-0.58,16607704
1035326,0.04,1.03,0.09,-2.56,2.04,-0.92,0.04,1.01,0.07,-0.95,0.58,-0.70,16610166
1035338,0.04,1.02,0.09,-2.50,2.20,-1.77,0.04,1.01,0.07,-1.10,0.73,-0.67,16611040
1035350,0.04,1.02,0.09,-1.95,2.32,-1.25,0.04,1.01,0.07,-1.10,0.46,-0.85,16612172
1035362,0.04,1.02,0.09,-2.32,2.29,-1.25,0.04,1.01,0.07,-1.10,0.73,-0.79,16613306
1035373,0.04,1.02,0.09,-2.32,2.01,-1.28,0.04,1.01,0.07,-1.07,0.79,-0.79,16609836
1035385,0.04,1.02,0.09,-2.23,1.98,-1.31,0.04,1.01,0.07,-1.04,0.58,-0.67,16607137
1035397,0.04,1.02,0.09,-2.23,2.29,-1.25,0.04,1.01,0.07,-0.58,0.55,-0.85,16607050
1035409,0.04,1.02,0.09,-2.32,1.95,-1.19,0.05,1.01,0.07,-0.92,0.76,-0.67,16608886
1035420,0.04,1.02,0.09,-2.50,2.14,-1.37,0.04,1.01,0.07,-1.13,0.85,-0.73,16610417
1035431,0.04,1.02,0.09,-2.23,2.20,-1.28,0.04,1.01,0.07,-1.40,0.79,-0.76,16609568
1035444,0.04,1.02,0.09,-2.17,2.01,-1.04,0.04,1.01,0.07,-1.19,0.82,-0.64,16611085
1035455,0.04,1.02,0.09,-2.35,2.29,-1.16,0.05,1.01,0.07,-0.89,0.85,-0.79,16612142
1035467,0.04,1.02,0.09,-2.23,2.01,-1.46,0.04,1.01,0.07,-0.98,0.52,-0.76,16610119
1035479,0.04,1.02,0.09,-2.44,2.23,-1.34,0.04,1.01,0.07,-0.92,0.70,-0.58,16609842
1035491,0.04,1.02,0.09,-2.04,2.17,-1.43,0.04,1.01,0.07,-0.92,0.58,-0.67,16612377
1035502,0.04,1.02,0.09,-1.86,2.11,-1.68,0.04,1.01,0.07,-1.28,0.49,-0.64,16610258
1035514,0.04,1.02,0.09,-2.29,2.04,-1.65,0.04,1.01,0.07,-0.79,0.55,-0.55,16607439
1035526,0.04,1.02,0.09,-2.26,2.17,-1.13,0.04,1.01,0.07,-1.01,0.61,-0.55,16611150
1035538,0.04,1.02,0.09,-2.32,2.29,-1.43,0.04,1.01,0.07,-0.98,0.61,-0.70,16609649
1035549,0.04,1.02,0.09,-2.53,1.74,-1.01,0.04,1.01,0.07,-1.10,0.70,-0.61,16608451
1035561,0.04,1.02,0.09,-2.69,2.20,-2.29,0.04,1.01,0.07,-0.89,0.79,-0.64,16605902
1035573,0.03,1.03,0.09,-2.14,2.01,-0.70,0.04,1.01,0.07,-0.98,0.82,-0.34,16607685
1035584,0.04,1.03,0.09,-2.17,2.11,-1.40,0.04,1.01,0.07,-1.13,0.67,-0.82,16609069
1035596,0.04,1.02,0.09,-2.44,1.95,-1.80,0.04,1.01,0.07,-1.04,0.92,-0.76,16607395
1035608,0.04,1.03,0.09,-2.26,2.17,-1.34,0.04,1.01,0.07,-1.13,0.58,-0.61,16608384
1035620,0.04,1.02,0.09,-2.50,2.41,-1.22,0.04,1.01,0.07,-1.10,0.82,-0.58,16610511
1035631,0.04,1.02,0.09,-2.53,2.23,-1.59,0.04,1.01,0.07,-1.04,0.73,-0.64,16610167
1035643,0.03,1.03,0.09,-2.87,2.47,1.37,0.05,1.01,0.07,-1.16,0.79,-0.79,16608973
1035655,0.05,1.02,0.09,-4.55,2.38,-3.14,0.05,1.01,0.07,-1.22,0.82,-0.76,16608972
1035667,0.04,1.03,0.10,0.55,2.08,-2.62,0.05,1.01,0.07,-1.07,0.61,-0.40,16605822
1035678,0.03,1.02,0.09,-4.09,2.14,0.21,0.05,1.01,0.07,-0.92,0.67,-0.43,16607041
1035691,0.04,1.02,0.09,-3.11,2.44,-2.44,0.04,1.01,0.07,-0.92,0.61,-0.76,16608388
1035702,0.04,1.02,0.09,-2.08,2.32,-1.28,0.04,1.01,0.07,-1.16,0.85,-0.64,16608868
1035713,0.04,1.02,0.09,-3.39,2.17,-1.68,0.04,1.01,0.07,-1.22,0.79,-0.79,16608405
1035725,0.04,1.03,0.09,-2.04,2.08,-1.77,0.04,1.01,0.07,-0.85,0.76,-0.64,16608991
1035737,0.04,1.03,0.09,-2.41,2.08,-1.31,0.04,1.01,0.07,-1.04,0.76,-0.70,16610031
