time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
2289034,-0.04,0.98,-0.07,-8.24,0.55,-2.84,0.05,0.61,0.86,-0.40,0.98,-1.53,16609876
2289044,-0.04,1.00,-0.07,-3.30,0.46,-1.56,0.05,0.61,0.87,-0.24,1.65,-1.19,16609843
2289056,-0.05,1.01,-0.07,-2.93,0.61,-0.40,0.06,0.60,0.87,-1.22,1.86,-1.28,16607619
2289068,-0.06,1.03,-0.07,3.17,1.74,0.92,0.05,0.60,0.86,-1.13,2.08,-1.68,16608001
2289080,-0.06,1.04,-0.08,1.74,2.26,2.04,0.05,0.60,0.86,-2.17,0.67,-0.89,16610784
2289091,-0.06,1.02,-0.08,0.12,1.68,-0.73,0.04,0.60,0.86,-2.14,-1.22,-0.67,16610962
2289102,-0.05,1.00,-0.08,-1.62,1.04,-2.17,0.04,0.60,0.86,-2.01,-1.80,-0.43,16609428
2289115,-0.05,0.99,-0.07,-1.59,0.73,-2.62,0.04,0.60,0.86,-1.89,-1.37,-0.21,16607799
2289126,-0.05,0.99,-0.07,-1.89,0.43,-2.56,0.05,0.60,0.86,-1.31,-0.89,-0.09,16610267
2289138,-0.05,0.99,-0.07,-1.62,0.61,-2.38,0.05,0.60,0.86,-1.13,0.21,-0.37,16610108
2289149,-0.06,0.99,-0.06,-1.89,1.43,-1.13,0.05,0.60,0.86,-0.79,1.28,-0.55,16607928
2289162,-0.06,0.99,-0.06,-2.04,1.74,-0.40,0.05,0.61,0.86,-0.06,1.53,-0.82,16604772
2289173,-0.06,0.98,-0.06,-3.11,2.29,-0.12,0.05,0.61,0.86,0.18,1.19,-0.52,16606293
2289185,-0.07,0.98,-0.06,-4.00,2.62,0.58,0.05,0.61,0.86,0.43,1.37,-0.49,16610249
2289197,-0.06,0.98,-0.06,-4.21,2.59,0.15,0.05,0.61,0.86,0.34,1.19,-0.67,16609634
2289208,-0.05,0.99,-0.06,-4.12,2.20,-0.24,0.04,0.61,0.86,0.27,-0.09,-0.61,16610395
2289220,-0.04,1.01,-0.06,-3.23,1.25,-1.80,0.04,0.61,0.86,0.21,-1.40,-0.46,16607564
2289231,-0.03,1.02,-0.07,-2.26,0.73,-2.20,0.04,0.61,0.86,-0.06,-1.92,-0.34,16606215
2289244,-0.04,1.02,-0.07,-1.89,0.61,-1.74,0.05,0.61,0.87,-0.46,-0.89,-0.64,16606355
2289255,-0.05,1.02,-0.08,-1.74,1.34,-2.90,0.05,0.61,0.87,-1.40,0.27,-0.73,16608195
2289267,-0.07,1.03,-0.08,-1.40,2.38,-2.08,0.05,0.61,0.87,-1.71,0.09,-0.58,16610992
2289278,-0.07,1.04,-0.08,-0.67,2.87,-2.62,0.05,0.61,0.87,-1.98,0.49,-0.46,16609993
2289291,-0.06,1.04,-0.08,0.03,2.50,-2.90,0.05,0.61,0.87,-2.26,0.92,-0.21,16608975
2289302,-0.05,1.03,-0.08,0.15,1.28,-3.17,0.05,0.61,0.87,-2.41,0.73,-0.24,16608335
2289313,-0.04,1.02,-0.07,-0.21,0.52,-4.06,0.05,0.61,0.87,-2.11,0.12,0.18,16609516
2289326,-0.05,1.01,-0.07,-0.37,0.37,-4.61,0.05,0.61,0.86,-2.20,-1.07,0.43,16608311
2289337,-0.05,1.00,-0.06,-0.37,0.79,-4.82,0.04,0.61,0.86,-1.89,-2.04,0.67,16607216
2289349,-0.06,1.00,-0.06,-0.37,1.80,-5.86,0.04,0.61,0.85,-1.95,-2.26,0.82,16608532
2289360,-0.07,0.99,-0.06,-0.73,2.84,-4.27,0.05,0.61,0.85,-1.56,-2.04,0.73,16608430
2289373,-0.07,0.99,-0.06,-1.98,3.02,-2.90,0.05,0.61,0.86,-1.40,-0.76,0.55,16609000
2289384,-0.06,0.98,-0.06,-2.53,3.48,-2.59,0.05,0.61,0.86,-1.40,0.09,0.15,16606645
2289396,-0.06,0.98,-0.06,-3.02,3.78,-2.29,0.05,0.61,0.86,-1.04,0.98,-0.12,16606741
2289408,-0.06,0.99,-0.06,-3.05,3.27,-1.95,0.05,0.61,0.86,-0.61,1.50,-0.24,16607032
2289420,-0.05,0.99,-0.06,-2.69,2.29,-2.66,0.05,0.61,0.86,-1.10,0.70,-0.52,16608854
2289431,-0.05,1.00,-0.06,-2.44,1.74,-2.44,0.05,0.61,0.86,-0.73,0.27,-0.06,16609352
2289442,-0.05,1.00,-0.07,-3.17,1.86,-1.34,0.05,0.61,0.87,-0.76,0.79,0.18,16609975
2289455,-0.06,0.99,-0.07,-3.45,2.23,-2.38,0.05,0.61,0.87,-1.40,0.67,-0.12,16611045
2289466,-0.06,0.99,-0.07,-4.49,2.29,-2.53,0.04,0.62,0.87,-0.76,-0.34,0.18,16609893
2289478,-0.05,0.99,-0.06,-4.97,1.80,-3.66,0.04,0.62,0.87,-0.58,-0.73,0.09,16607834
2289489,-0.04,1.00,-0.06,-4.06,0.85,-5.86,0.04,0.62,0.86,-0.27,-1.59,-0.15,16609133
2289502,-0.03,1.01,-0.05,-3.11,-0.18,-6.44,0.05,0.62,0.86,0.34,-1.07,-0.31,16610087
2289513,-0.03,1.01,-0.05,-2.69,-1.34,-6.77,0.05,0.62,0.86,0.67,-1.56,-0.06,16609351
2289525,-0.03,1.01,-0.05,-3.23,-1.59,-6.90,0.05,0.62,0.86,0.98,-1.53,-0.06,16610721
2289537,-0.04,1.00,-0.06,-3.97,-1.65,-6.07,0.05,0.62,0.86,0.82,-1.50,0.00,16609533
2289549,-0.05,1.00,-0.06,-4.97,-2.20,-8.73,0.05,0.62,0.87,0.46,-1.37,-0.06,16608967
2289560,-0.06,1.00,-0.07,-4.94,-1.80,-10.01,0.05,0.62,0.87,-0.31,-2.29,0.12,16609780
2289571,-0.07,1.00,-0.07,-4.76,-1.31,-10.71,0.05,0.61,0.87,-0.61,-3.39,0.92,16610013
2289584,-0.08,1.02,-0.07,-3.51,-0.95,-10.13,0.05,0.61,0.87,-1.10,-3.27,1.40,16611294
2289595,-0.09,1.03,-0.07,-2.04,-0.73,-9.06,0.06,0.61,0.86,-1.25,-2.90,1.86,16607727
2289607,-0.08,1.02,-0.07,-2.23,-0.98,-9.55,0.06,0.61,0.86,-1.43,-3.88,2.26,16605253
2289618,-0.08,1.01,-0.07,-2.69,-0.67,-10.74,0.06,0.61,0.86,-1.59,-4.24,2.26,16605808
2289631,-0.09,1.01,-0.07,-2.78,-0.03,-9.28,0.06,0.61,0.87,-1.86,-2.81,1.86,16608272
2289642,-0.10,1.02,-0.07,-2.08,0.49,-7.93,0.07,0.61,0.87,-2.17,-1.43,1.46,16608438
2289654,-0.09,1.02,-0.07,-1.62,1.16,-7.72,0.07,0.61,0.87,-2.04,-0.85,0.98,16608174
2289666,-0.09,1.03,-0.07,-1.43,0.70,-4.97,0.07,0.62,0.88,-2.04,-0.52,0.98,16608393
2289677,-0.07,1.02,-0.07,-1.28,-0.37,-4.64,0.07,0.62,0.87,-1.77,1.31,0.00,16606668
2289689,-0.05,1.02,-0.06,-2.20,-1.31,-10.31,0.06,0.62,0.87,-1.71,0.82,-0.64,16608394
2289700,-0.06,1.02,-0.06,-1.59,-1.92,-6.59,0.06,0.62,0.87,-2.01,-1.34,-0.31,16609108
2289713,-0.07,1.02,-0.06,-0.15,-1.07,-6.20,0.06,0.62,0.87,-1.56,-2.11,0.09,16607120
2289724,-0.09,1.02,-0.06,-0.43,-0.31,-6.65,0.06,0.62,0.87,-2.53,-2.93,0.24,16605691
2289736,-0.10,1.02,-0.06,-0.79,0.27,-7.78,0.06,0.62,0.87,-2.44,-3.69,0.61,16606929
2289747,-0.10,1.02,-0.06,0.24,0.76,-6.87,0.06,0.61,0.87,-1.89,-3.33,1.31,16608303
2289760,-0.10,1.01,-0.06,0.15,1.04,-7.14,0.06,0.61,0.87,-2.23,-2.32,0.85,16609167
2289771,-0.10,1.00,-0.06,-0.58,1.10,-6.71,0.06,0.61,0.87,-2.04,-1.98,1.31,16609607
2289782,-0.10,1.00,-0.07,-1.04,1.22,-5.28,0.06,0.61,0.87,-1.92,-1.56,1.40,16610067
2289795,-0.10,1.00,-0.07,-0.79,1.37,-5.10,0.07,0.61,0.86,-1.68,-0.85,1.25,16608340
2289806,-0.10,1.00,-0.06,-0.52,1.86,-5.00,0.07,0.61,0.86,-2.04,-0.55,1.01,16609055
2289818,-0.10,0.99,-0.07,-1.04,2.17,-4.12,0.07,0.60,0.86,-1.62,-0.34,0.82,16610488
