time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
528119,0.12,1.05,0.02,13.73,7.39,-0.58,-0.51,1.47,1.38,-34.27,16.30,-0.73,16651264
528132,0.13,1.02,0.02,13.46,6.59,-1.07,-0.55,1.47,1.32,-33.69,10.71,-0.52,16649921
528143,0.14,1.01,0.01,12.82,5.13,-0.64,-0.55,1.46,1.38,-37.81,3.51,1.62,16654168
528155,0.15,1.00,0.00,11.44,4.15,0.67,-0.54,1.43,1.36,-37.29,-0.03,0.40,16658067
528166,0.16,0.96,0.01,8.85,2.66,-1.25,-0.51,1.41,1.31,-36.96,-6.90,-0.06,16658700
528178,0.16,0.93,0.01,4.97,1.68,-3.36,-0.49,1.43,1.28,-36.25,-3.51,3.20,16658072
528190,0.16,0.91,0.02,2.08,2.50,-1.37,-0.54,1.42,1.27,-31.80,2.87,1.50,16657093
528201,0.15,0.90,0.03,-0.73,3.81,0.64,-0.60,1.41,1.24,-27.53,8.45,-0.40,16656350
528214,0.16,0.89,0.04,-2.66,3.02,1.13,-0.56,1.42,1.21,-22.58,4.12,-0.89,16656800
528225,0.22,0.89,0.07,-3.36,-3.33,0.12,-0.50,1.43,1.18,-11.57,-3.23,5.10,16657184
528237,0.27,0.90,0.09,-1.89,-9.61,-0.82,-0.52,1.45,1.14,0.40,-1.19,9.92,16659332
528248,0.29,0.94,0.09,1.31,-11.11,-8.21,-0.61,1.44,1.19,7.14,10.10,6.99,16661323
528261,0.25,0.96,0.08,3.54,-11.17,-5.07,-0.63,1.41,1.28,13.12,6.10,3.20,16662975
528272,0.19,0.94,0.06,-0.31,-7.84,-4.09,-0.61,1.45,1.37,12.45,4.94,1.89,16662078
528283,0.15,0.91,0.03,-6.16,-4.79,-4.33,-0.57,1.43,1.37,12.24,3.08,0.67,16663463
528295,0.12,0.92,0.02,-7.35,-1.40,-2.17,-0.58,1.38,1.31,13.00,7.11,0.49,16663473
528307,0.09,0.96,0.02,-4.79,2.11,-1.53,-0.59,1.39,1.26,15.66,6.62,2.44,16662564
528319,0.08,1.00,0.01,-1.43,5.89,-1.19,-0.60,1.38,1.23,20.26,6.16,2.14,16660430
528330,0.09,1.04,0.01,4.15,8.64,-2.93,-0.60,1.40,1.31,19.44,9.37,0.12,16661417
528343,0.11,1.07,-0.00,8.58,8.54,-2.56,-0.59,1.41,1.36,19.17,9.77,-4.73,16663165
528354,0.14,1.06,-0.02,8.70,7.17,-3.72,-0.52,1.48,1.46,13.49,14.40,-4.64,16663513
528366,0.15,1.05,-0.03,7.66,5.68,-1.19,-0.55,1.47,1.46,8.91,24.05,-5.58,16663411
528377,0.16,1.03,-0.05,5.52,4.18,-1.37,-0.60,1.47,1.47,0.37,22.74,-5.40,16663497
528390,0.17,1.02,-0.06,3.69,2.35,-1.98,-0.58,1.48,1.48,-6.20,16.69,-6.56,16661289
528401,0.18,1.02,-0.07,3.05,0.46,-1.71,-0.56,1.49,1.48,-10.19,10.65,-5.83,16659964
528412,0.18,1.02,-0.07,1.37,-1.04,-1.80,-0.61,1.51,1.47,-14.80,11.60,-7.78,16663613
528424,0.19,1.01,-0.07,-0.27,-2.84,-2.75,-0.62,1.51,1.47,-18.13,5.62,-7.57,16666669
528436,0.20,1.02,-0.07,-1.83,-4.21,-5.28,-0.65,1.51,1.41,-17.97,-2.20,-7.39,16669721
528448,0.19,1.04,-0.05,0.46,-3.60,-8.79,-0.70,1.51,1.28,-14.19,-13.76,-6.59,16670375
528459,0.15,1.09,-0.04,7.66,-1.46,-7.60,-0.60,1.46,1.16,-6.29,-26.61,-5.40,16672041
528472,0.11,1.11,0.01,16.48,5.00,-8.24,-0.71,1.55,1.36,-5.98,-10.89,-6.81,16669188
528483,0.07,1.10,0.00,16.82,9.19,-7.54,-0.53,1.60,1.29,-2.14,-12.63,-9.77,16670177
528494,0.09,1.09,-0.00,8.51,7.90,-5.16,-0.50,1.58,1.35,0.37,1.34,-3.05,16673670
528506,0.14,1.06,0.01,10.13,6.53,-7.20,-0.54,1.56,1.38,-0.70,12.45,-3.45,16675376
528518,0.17,1.07,0.01,13.98,2.26,-6.74,-0.61,1.54,1.31,-0.03,12.94,-10.77,16679083
528530,0.20,1.07,-0.00,11.05,0.55,-10.01,-0.60,1.58,1.36,-2.29,13.98,-8.51,16684566
528541,0.19,1.06,-0.02,10.83,-0.40,-8.24,-0.57,1.53,1.39,-2.50,5.37,-13.09,16686093
528553,0.17,1.05,-0.03,11.60,-0.95,-4.27,-0.51,1.50,1.45,-8.76,-1.07,-11.05,16687702
528565,0.14,1.04,-0.05,11.32,-0.37,-2.56,-0.51,1.47,1.39,-11.90,-2.32,-8.24,16689319
528577,0.12,1.06,-0.06,11.23,-0.85,4.46,-0.52,1.46,1.37,-16.57,0.92,-6.16,16688498
528588,0.11,1.04,-0.04,11.20,-0.09,-0.67,-0.51,1.51,1.35,-16.57,-1.86,-3.91,16695766
528601,0.09,1.05,-0.04,13.24,1.74,4.55,-0.60,1.56,1.36,-19.65,12.94,-7.48,16703430
528612,0.11,1.05,-0.04,11.78,1.37,1.28,-0.56,1.54,1.37,-20.17,10.96,-9.19,16711980
528623,0.14,1.04,-0.05,11.69,-0.89,-0.89,-0.59,1.50,1.41,-20.48,9.61,-13.15,16719136
528635,0.18,1.02,-0.05,10.53,-3.60,-2.96,-0.55,1.50,1.44,-22.19,4.09,-12.82,16725043
528647,0.17,1.03,-0.06,10.93,-5.13,1.86,-0.55,1.47,1.37,-25.02,10.62,-14.83,16730502
528659,0.18,1.03,-0.05,12.21,-5.98,-2.04,-0.56,1.43,1.29,-22.22,11.20,-13.76,16736209
528670,0.19,1.03,-0.03,12.97,-8.42,-3.88,-0.58,1.47,1.24,-14.22,7.51,-12.91,16739397
528683,0.20,1.06,-0.02,19.35,-9.37,-9.80,-0.63,1.48,1.19,-4.76,1.98,-13.40,16749618
528694,0.16,1.09,-0.01,22.49,-6.23,-6.74,-0.65,1.48,1.23,0.03,-1.28,-12.02,16762207
528706,0.10,1.12,-0.01,30.40,-1.37,-5.10,-0.55,1.41,1.18,9.49,-9.06,-12.70,16773380
528717,0.06,1.14,-0.01,35.86,3.39,-0.06,-0.58,1.49,1.27,8.76,4.79,-12.02,6947
528729,0.06,1.16,-0.01,42.79,4.97,0.43,-0.48,1.50,1.22,18.92,2.08,-15.20,17258
528741,0.08,1.17,-0.02,48.13,3.42,3.63,-0.52,1.49,1.29,21.24,18.89,-12.76,28829
528752,0.11,1.15,-0.04,49.93,2.01,2.11,-0.59,1.50,1.37,20.94,23.28,-12.48,38930
528764,0.14,1.13,-0.08,50.17,2.41,-7.60,-0.65,1.47,1.40,16.08,17.70,-18.86,43869
528776,0.15,1.13,-0.09,56.15,0.09,-5.34,-0.58,1.39,1.40,14.62,17.67,-14.95,53032
528788,0.09,1.11,-0.12,54.26,4.43,-1.01,-0.59,1.42,1.34,18.28,-3.69,-15.59,59438
528799,0.07,1.13,-0.11,65.61,6.04,1.19,-0.58,1.40,1.25,12.66,19.62,-13.70,66258
528811,0.06,1.13,-0.12,69.27,10.56,-6.47,-0.67,1.42,1.28,15.26,14.53,-14.07,76616
528823,0.06,1.12,-0.12,70.95,13.64,-2.75,-0.67,1.41,1.20,22.16,-5.86,-16.30,88213
528834,0.08,1.13,-0.11,80.44,15.29,-3.08,-0.65,1.47,1.30,24.69,3.33,-17.58,97016
528846,0.08,1.08,-0.15,73.97,17.64,-5.71,-0.69,1.53,1.40,27.89,-4.09,-18.07,107985
528858,0.10,1.03,-0.17,74.43,18.25,-1.13,-0.61,1.52,1.45,26.49,-1.25,-24.29,122114
528870,0.15,0.97,-0.21,69.43,12.66,-1.31,-0.58,1.54,1.53,13.52,4.27,-21.39,133545
528881,0.24,0.93,-0.23,63.69,2.01,-2.11,-0.46,1.56,1.59,2.08,-7.17,-14.74,143533
528893,0.28,0.90,-0.26,57.86,-7.08,2.26,-0.49,1.54,1.44,-1.01,5.89,-4.09,152946
528905,0.31,0.89,-0.26,59.14,-15.81,-3.69,-0.58,1.44,1.35,0.70,9.95,-0.12,164190
528917,0.27,0.89,-0.26,56.98,-14.86,-4.00,-0.70,1.40,1.25,6.04,0.43,4.09,172056
528928,0.17,0.90,-0.25,55.94,-9.19,3.08,-0.74,1.36,1.19,13.85,-11.51,0.95,173515
528940,0.11,0.89,-0.24,54.26,-3.14,4.03,-0.73,1.42,1.15,18.34,-16.08,-5.13,180615
528952,0.10,0.88,-0.24,53.71,2.90,-2.14,-0.76,1.51,1.21,24.69,-15.35,-12.85,192440
528963,0.06,0.88,-0.26,52.70,9.43,-3.20,-0.73,1.47,1.26,32.50,-20.63,-19.41,201130
528975,0.05,0.88,-0.28,48.89,13.49,-4.00,-0.67,1.51,1.33,27.92,-29.39,-22.83,208169
528987,0.07,0.90,-0.29,50.57,14.62,-4.33,-0.51,1.46,1.29,30.67,-22.80,-16.63,214904
528999,0.06,0.90,-0.30,53.25,17.67,2.14,-0.44,1.46,1.31,30.15,1.10,-13.79,220958
529010,0.07,0.92,-0.32,52.28,16.42,6.50,-0.56,1.37,1.24,29.05,30.94,-16.60,223163
529022,0.15,0.96,-0.32,60.09,10.59,-1.86,-0.50,1.31,1.15,36.25,27.37,-13.28,232536
529034,0.18,1.04,-0.31,74.62,7.87,-3.42,-0.53,1.25,1.07,47.06,19.93,-3.17,239297
529045,0.11,1.10,-0.30,89.32,12.70,5.16,-0.61,1.23,1.06,58.75,22.49,2.01,237572
529057,0.03,1.10,-0.31,92.35,17.97,12.51,-0.51,1.28,1.24,59.48,7.14,3.14,237054
529069,0.05,0.99,-0.33,91.80,19.32,9.25,-0.53,1.48,1.42,48.65,4.49,5.43,239737
529081,0.12,0.87,-0.37,86.55,12.94,3.91,-0.56,1.59,1.52,36.01,-5.22,7.14,253108
529092,0.21,0.75,-0.43,72.54,3.81,5.37,-0.59,1.60,1.54,27.25,-2.08,4.03,273037
529104,0.30,0.66,-0.48,62.01,-6.93,-1.37,-0.70,1.60,1.54,19.65,2.69,-2.59,291870
529116,0.37,0.62,-0.52,54.93,-18.68,-10.80,-0.67,1.54,1.50,14.13,-13.06,-8.97,308320
529128,0.32,0.59,-0.52,45.35,-16.91,-10.86,-0.72,1.57,1.29,2.23,-24.57,-7.87,316889
529139,0.20,0.61,-0.51,43.67,-8.58,-2.75,-0.74,1.52,1.10,0.98,-28.84,-5.46,319177
529150,0.05,0.71,-0.49,43.46,5.43,0.82,-0.70,1.40,0.99,18.07,-31.31,-1.68,319855
529163,-0.05,0.82,-0.45,53.07,19.01,0.61,-0.61,1.33,1.01,36.50,-34.45,-0.31,318029
529174,-0.06,0.93,-0.44,68.97,28.11,-2.53,-0.58,1.34,1.11,48.28,-14.77,-1.74,312268
529186,-0.05,0.96,-0.46,67.69,34.18,-3.51,-0.51,1.51,1.28,46.20,11.38,-3.36,314968
529198,0.00,0.90,-0.48,71.50,34.12,-0.03,-0.40,1.63,1.45,38.82,17.15,-4.73,326966
529210,0.11,0.78,-0.53,62.74,25.42,2.81,-0.32,1.75,1.52,29.14,52.43,-1.25,345898
529221,0.25,0.68,-0.57,51.73,10.65,2.66,-0.49,1.80,1.57,17.67,82.49,-2.38,366625
529233,0.38,0.59,-0.62,39.43,-3.48,0.03,-0.67,1.72,1.56,5.86,58.90,-1.22,381477
529245,0.45,0.58,-0.65,34.85,-15.35,-2.23,-0.92,1.62,1.40,1.95,10.35,-5.74,395305
529256,0.43,0.60,-0.66,32.17,-19.29,-2.04,-0.97,1.61,1.29,-5.74,-53.47,-13.95,406310
529268,0.34,0.64,-0.65,32.59,-17.30,-4.24,-0.80,1.50,1.18,-11.47,-94.64,-13.73,407763
529280,0.21,0.71,-0.62,34.18,-10.62,-3.54,-0.66,1.49,1.10,-1.98,-90.82,-9.22,408537
529292,0.10,0.82,-0.59,42.66,-4.18,-3.05,-0.40,1.43,1.09,7.66,-83.80,-4.24,406821
529303,0.01,0.86,-0.56,55.82,9.19,-4.49,-0.40,1.49,1.07,17.55,-26.76,6.01,407483
529315,-0.06,0.85,-0.56,55.57,18.43,-1.98,-0.43,1.55,1.23,19.74,21.48,6.44,414849
529327,-0.06,0.78,-0.59,50.48,25.27,-1.28,-0.45,1.55,1.31,18.77,60.21,8.82,431695
529339,-0.02,0.69,-0.62,43.49,27.62,4.15,-0.52,1.60,1.33,11.44,84.96,-0.21,445008
529350,0.08,0.64,-0.65,40.59,22.92,5.22,-0.62,1.62,1.35,9.43,91.58,-10.80,458237
529361,0.22,0.62,-0.68,36.47,13.49,4.12,-0.76,1.63,1.40,2.08,67.38,-19.41,471614
529374,0.31,0.64,-0.70,35.40,3.36,3.88,-0.78,1.62,1.37,-6.16,17.70,-22.13,477572
529385,0.35,0.67,-0.70,39.18,-5.10,1.07,-0.71,1.61,1.31,-9.89,-25.67,-19.93,478788
529397,0.34,0.72,-0.70,45.20,-9.31,-2.01,-0.72,1.55,1.25,-19.99,-43.09,-14.62,482929
529409,0.29,0.78,-0.68,52.49,-8.70,-8.58,-0.65,1.55,1.14,-24.63,-57.56,-5.77,489828
529421,0.16,0.83,-0.66,61.80,-1.01,-10.96,-0.59,1.55,1.09,-24.05,-43.46,4.76,496006
529432,0.04,0.84,-0.65,62.71,10.28,-9.22,-0.45,1.58,1.16,-12.08,-9.86,7.87,511590
529444,-0.04,0.79,-0.65,62.77,17.55,-7.63,-0.35,1.68,1.23,-7.87,29.51,8.36,538447
529456,-0.04,0.73,-0.67,62.26,22.71,-7.26,-0.38,1.77,1.35,-4.94,63.51,6.59,572513
529467,-0.01,0.64,-0.71,53.74,22.37,0.12,-0.50,1.81,1.41,-11.35,79.07,3.51,607266
529479,0.08,0.57,-0.75,44.98,18.59,3.81,-0.60,1.81,1.38,-14.80,67.38,-5.13,636615
529490,0.20,0.56,-0.75,40.01,11.20,6.32,-0.73,1.75,1.19,-12.94,44.25,-10.77,662399
529503,0.30,0.62,-0.72,42.54,2.78,6.65,-0.83,1.71,1.07,-5.13,6.38,-19.93,683833
529514,0.34,0.69,-0.69,48.25,-1.83,9.12,-0.81,1.66,0.94,-0.95,-18.68,-27.16,705200
529526,0.33,0.73,-0.65,49.99,-2.90,14.25,-0.73,1.62,0.92,12.05,-34.67,-31.25,727788
529538,0.29,0.76,-0.62,56.27,-2.69,13.67,-0.66,1.52,1.00,31.80,-28.90,-30.76,744853
529550,0.26,0.72,-0.62,59.72,1.25,10.59,-0.61,1.48,1.08,45.17,-9.83,-29.21,758391
529561,0.16,0.63,-0.66,53.50,10.86,6.10,-0.79,1.57,1.30,46.51,9.98,-35.37,772671
529572,0.06,0.50,-0.73,46.20,23.96,-4.49,-0.63,1.59,1.47,30.79,40.16,-44.77,786629
529585,-0.08,0.39,-0.82,40.16,39.67,-6.74,-0.45,1.51,1.72,7.57,74.40,-41.69,796364
