time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
2141925,-0.18,0.98,-0.08,-4.52,2.23,-1.34,0.14,0.63,0.86,-0.18,2.47,-0.15,16608006
2141935,-0.17,1.01,-0.09,-3.72,0.89,-2.08,0.13,0.63,0.85,-1.13,1.16,0.21,16610004
2141945,-0.16,1.04,-0.09,-1.43,-0.89,-4.46,0.13,0.63,0.85,-1.01,-0.70,0.27,16608603
2141956,-0.15,1.05,-0.09,1.04,-2.17,-4.88,0.13,0.63,0.85,-1.59,-2.14,0.21,16607098
2141966,-0.15,1.05,-0.09,0.49,-2.69,-5.83,0.12,0.63,0.85,-1.71,-2.87,0.49,16610372
2141976,-0.16,1.04,-0.09,2.35,-2.81,-5.43,0.13,0.63,0.85,-1.98,-3.05,0.58,16609422
2141987,-0.17,1.03,-0.09,2.87,-2.96,-3.39,0.13,0.63,0.85,-1.83,-2.20,0.55,16609546
2142000,-0.18,1.02,-0.08,2.26,-2.38,-2.84,0.14,0.63,0.85,-1.65,-0.92,0.40,16608831
2142011,-0.18,1.01,-0.08,2.17,-2.47,-2.17,0.14,0.63,0.85,-1.62,-0.24,0.46,16608132
2142022,-0.19,1.00,-0.08,2.17,-1.86,-1.34,0.13,0.63,0.85,-2.11,-0.76,0.64,16609098
2142034,-0.20,0.98,-0.08,1.13,-0.58,-1.31,0.13,0.63,0.85,-1.83,-0.98,0.52,16607399
2142046,-0.21,0.97,-0.08,-0.58,0.40,-1.31,0.13,0.63,0.85,-1.92,-0.79,0.43,16604800
2142058,-0.21,0.96,-0.08,-1.77,1.34,-0.95,0.13,0.63,0.85,-1.62,-0.18,0.34,16606531
2142069,-0.21,0.95,-0.08,-2.69,1.98,-0.67,0.13,0.63,0.84,-1.53,0.98,0.06,16606491
2142082,-0.20,0.96,-0.07,-2.29,2.50,-0.67,0.13,0.63,0.84,-0.85,1.83,-0.03,16607593
2142093,-0.20,0.96,-0.07,-2.11,2.59,-0.31,0.13,0.63,0.83,-0.21,1.65,0.15,16611518
2142105,-0.19,0.95,-0.07,-2.90,2.32,-1.71,0.13,0.63,0.83,-0.24,1.13,0.37,16610281
2142116,-0.18,0.95,-0.08,-4.09,2.59,-2.84,0.12,0.63,0.84,-0.55,0.37,0.18,16607217
2142128,-0.18,0.95,-0.08,-5.28,2.66,-3.60,0.11,0.63,0.84,-0.82,-0.58,-0.12,16609287
2142140,-0.17,0.95,-0.08,-5.55,2.26,-3.57,0.12,0.63,0.84,-0.52,-0.37,0.00,16609642
2142151,-0.16,0.97,-0.07,-4.79,1.40,-2.53,0.12,0.63,0.84,-0.55,-0.06,-0.31,16610892
2142163,-0.16,0.98,-0.07,-3.81,0.46,-2.56,0.13,0.63,0.83,-0.06,0.37,-0.27,16609755
2142175,-0.16,0.98,-0.07,-3.57,-0.37,-2.53,0.13,0.63,0.84,0.09,0.00,-0.09,16607509
2142187,-0.16,0.98,-0.07,-3.88,-1.19,-1.07,0.13,0.63,0.84,0.58,0.67,-0.18,16607944
2142198,-0.16,0.97,-0.07,-4.00,-1.50,-1.19,0.13,0.63,0.83,0.67,1.28,-0.37,16608525
2142211,-0.16,0.97,-0.07,-3.72,-1.53,-0.92,0.13,0.63,0.83,1.16,0.34,0.00,16607085
2142222,-0.17,0.96,-0.06,-3.30,-0.58,-1.10,0.13,0.63,0.83,1.10,-0.67,0.06,16607666
2142234,-0.19,0.96,-0.07,-3.72,-0.27,-0.92,0.12,0.63,0.83,1.83,-0.40,0.18,16607739
2142245,-0.20,0.97,-0.08,-2.62,2.62,-2.72,0.12,0.63,0.83,0.95,-0.89,0.24,16605706
2142257,-0.23,0.98,-0.08,-2.20,3.23,7.75,0.13,0.62,0.85,-0.21,0.34,0.46,16605624
2142269,-0.22,0.98,-0.10,-2.59,5.28,-1.80,0.13,0.62,0.86,-0.49,2.84,-0.21,16604049
2142280,-0.24,1.01,-0.12,-3.14,8.45,4.06,0.13,0.62,0.86,-1.77,2.35,-0.31,16606202
2142292,-0.23,1.03,-0.11,-3.63,8.39,13.89,0.13,0.62,0.87,-3.48,4.15,-0.67,16607281
2142304,-0.18,1.01,-0.11,-2.84,5.89,5.86,0.12,0.63,0.88,-3.63,5.46,-1.59,16606577
2142316,-0.12,1.00,-0.10,-6.10,1.43,-5.04,0.11,0.65,0.88,-4.91,1.74,-1.50,16607367
2142327,-0.09,1.01,-0.09,-5.40,-3.85,-9.03,0.10,0.65,0.88,-4.12,-2.72,-1.16,16608071
2142340,-0.06,1.03,-0.07,-2.66,-9.95,-15.38,0.12,0.65,0.86,-2.35,-2.20,-1.16,16606401
2142351,-0.06,1.06,-0.05,3.08,-12.97,-18.55,0.13,0.65,0.83,-1.28,-2.35,-0.37,16607473
2142362,-0.09,1.06,-0.05,6.62,-13.49,-15.38,0.13,0.65,0.82,-0.64,-3.51,0.79,16611403
2142374,-0.15,1.05,-0.05,8.12,-11.75,-5.49,0.12,0.64,0.83,-0.98,-5.10,1.65,16611042
2142386,-0.17,0.99,-0.06,-0.34,-9.98,-6.01,0.12,0.64,0.83,-0.12,-5.58,1.62,16607807
2142398,-0.18,0.94,-0.06,-2.66,-7.39,-13.64,0.11,0.64,0.83,0.21,-4.33,-0.12,16609990
2142409,-0.21,0.92,-0.05,-1.28,-6.16,-9.67,0.11,0.63,0.83,-0.73,-5.95,-0.31,16609984
2142422,-0.21,0.89,-0.05,-6.29,-7.87,-9.55,0.12,0.63,0.84,-0.73,-6.74,-0.21,16607828
2142433,-0.20,0.87,-0.06,-10.28,-8.88,-21.55,0.14,0.63,0.84,-0.27,-4.00,-0.21,16609248
2142445,-0.21,0.89,-0.08,-13.43,-6.13,-28.26,0.15,0.63,0.83,0.52,-4.06,0.64,16610000
2142456,-0.25,0.96,-0.07,-4.94,-3.23,-25.12,0.16,0.62,0.82,1.25,-3.30,1.43,16610297
2142469,-0.28,1.00,-0.06,0.70,-2.53,-17.64,0.16,0.62,0.82,0.67,-4.49,3.27,16609425
2142480,-0.28,0.99,-0.07,-1.01,-2.14,-13.52,0.17,0.62,0.83,-0.06,-3.69,5.00,16609384
2142491,-0.29,0.96,-0.08,-4.24,0.18,-10.86,0.16,0.62,0.84,-0.89,-2.59,4.88,16607058
2142503,-0.32,0.95,-0.08,-5.98,3.72,-8.12,0.16,0.63,0.84,-1.53,-2.14,4.61,16608848
2142515,-0.33,0.95,-0.08,-6.59,8.33,-5.34,0.16,0.64,0.85,-1.01,-0.46,4.00,16607911
2142527,-0.34,0.95,-0.08,-7.60,12.24,-5.37,0.16,0.64,0.85,-0.92,1.46,2.75,16608287
2142538,-0.32,0.95,-0.09,-8.24,13.85,-5.89,0.15,0.63,0.86,-1.01,1.37,1.77,16607313
2142551,-0.27,0.97,-0.09,-7.35,12.82,-5.77,0.15,0.63,0.85,-0.95,1.22,0.95,16607271
2142562,-0.22,1.00,-0.09,-5.31,9.55,-4.46,0.15,0.63,0.85,-1.34,1.77,0.31,16608008
2142574,-0.17,1.02,-0.08,-2.66,5.52,-3.60,0.15,0.63,0.85,-1.37,3.17,-0.24,16609239
2142585,-0.14,1.03,-0.07,-0.58,1.56,-4.00,0.15,0.63,0.84,-1.71,3.23,-0.58,16609053
2142597,-0.12,1.03,-0.07,0.73,-1.86,-4.15,0.14,0.63,0.84,-1.16,1.19,-0.61,16608984
2142609,-0.13,1.02,-0.06,1.28,-3.88,-2.35,0.13,0.63,0.84,-1.37,-0.06,-0.49,16608439
2142620,-0.16,1.01,-0.07,1.43,-3.75,0.46,0.14,0.63,0.84,-1.28,0.40,-0.27,16609120
2142632,-0.19,0.98,-0.07,-0.18,-1.86,0.46,0.14,0.63,0.84,-1.07,0.98,-0.24,16610105
2142644,-0.23,0.96,-0.08,-1.37,0.82,-0.49,0.13,0.62,0.85,-0.98,0.79,-0.37,16607388
2142656,-0.24,0.95,-0.09,-2.93,2.75,-2.01,0.13,0.62,0.85,-1.77,0.49,-0.24,16607802
2142667,-0.25,0.96,-0.09,-2.87,3.14,-4.06,0.13,0.62,0.85,-2.26,0.15,0.24,16609512
2142680,-0.23,0.97,-0.08,-1.01,1.89,-4.27,0.13,0.62,0.84,-2.66,-0.64,1.07,16607631
2142691,-0.22,0.99,-0.07,0.31,0.24,-2.08,0.14,0.62,0.84,-2.32,-0.92,1.46,16606765
2142702,-0.22,0.99,-0.07,1.37,-0.03,-0.34,0.15,0.63,0.83,-2.35,-0.06,1.43,16608651
2142714,-0.22,0.99,-0.07,1.62,0.64,1.59,0.15,0.63,0.83,-1.59,0.89,1.40,16609128
2142726,-0.24,0.98,-0.07,1.74,1.83,3.08,0.15,0.62,0.84,-1.16,1.46,1.01,16608227
2142738,-0.24,0.96,-0.07,0.46,2.50,3.20,0.15,0.62,0.84,-1.25,2.66,0.03,16607757
2142749,-0.24,0.94,-0.08,-1.80,3.69,2.23,0.14,0.62,0.85,-1.50,2.99,-0.34,16609323
2142761,-0.24,0.93,-0.08,-3.81,4.43,1.16,0.14,0.62,0.85,-2.14,2.53,-0.46,16607690
2142773,-0.23,0.94,-0.08,-4.39,4.00,0.21,0.13,0.62,0.85,-2.56,1.59,-0.55,16608794
2142785,-0.21,0.96,-0.08,-3.88,2.75,-0.15,0.13,0.63,0.85,-2.93,0.61,-0.37,16610078
2142796,-0.20,0.99,-0.08,-1.74,1.22,1.46,0.14,0.64,0.85,-3.08,1.01,-0.52,16608473
2142808,-0.20,1.02,-0.07,1.28,-0.27,2.62,0.14,0.64,0.84,-2.62,1.01,-0.06,16608163
2142820,-0.20,1.03,-0.07,2.78,-0.89,3.20,0.14,0.64,0.85,-2.81,0.27,0.00,16608120
2142831,-0.21,1.03,-0.07,3.30,-0.18,2.26,0.14,0.64,0.85,-2.44,0.12,-0.06,16608147
2142843,-0.22,1.02,-0.08,3.66,0.52,1.65,0.14,0.64,0.85,-2.72,0.27,0.00,16608644
2142855,-0.23,1.01,-0.08,3.75,1.68,1.83,0.13,0.64,0.86,-3.33,1.46,-0.31,16609838
2142867,-0.22,0.99,-0.09,1.53,1.89,-0.64,0.13,0.64,0.86,-3.78,1.37,-0.40,16608131
2142878,-0.22,0.98,-0.09,-0.55,1.65,-0.49,0.13,0.64,0.87,-4.52,1.16,-0.27,16608991
2142891,-0.21,0.98,-0.08,-0.37,1.13,-0.55,0.13,0.64,0.86,-4.79,1.43,-0.06,16607760
2142902,-0.21,0.99,-0.08,0.95,0.76,-0.43,0.13,0.64,0.85,-4.43,1.13,-0.40,16608017
2142914,-0.21,1.00,-0.07,3.11,0.46,0.15,0.14,0.63,0.84,-3.69,0.61,-0.52,16606491
2142925,-0.20,0.99,-0.06,3.23,-1.10,2.20,0.14,0.63,0.83,-3.39,1.10,-0.52,16608580
2142937,-0.21,0.97,-0.06,3.75,0.34,1.80,0.14,0.62,0.83,-2.50,1.25,-0.55,16607817
2142949,-0.22,0.95,-0.07,1.34,1.28,1.71,0.14,0.62,0.83,-2.14,0.98,-0.64,16608777
2142960,-0.23,0.93,-0.07,-0.73,2.47,2.53,0.14,0.62,0.83,-2.14,1.59,-0.82,16608817
2142972,-0.24,0.92,-0.07,-2.50,3.39,2.59,0.15,0.62,0.83,-1.62,2.47,-0.82,16608592
2142984,-0.24,0.92,-0.07,-3.17,3.78,3.39,0.15,0.62,0.83,-1.68,2.81,-0.95,16608178
2142996,-0.24,0.93,-0.07,-2.56,3.91,4.88,0.16,0.62,0.83,-1.25,2.87,-1.04,16607615
2143007,-0.23,0.95,-0.07,-1.56,3.45,6.26,0.16,0.61,0.83,-1.04,3.08,-0.15,16609783
2143020,-0.22,0.96,-0.07,-0.18,2.29,8.36,0.16,0.61,0.83,-0.89,3.33,0.24,16609650
2143031,-0.21,0.97,-0.07,-0.15,0.70,8.64,0.15,0.61,0.83,-0.85,2.32,0.58,16609580
2143042,-0.19,0.96,-0.08,-0.15,0.27,3.54,0.14,0.61,0.83,-0.49,0.67,-0.06,16610974
2143054,-0.18,0.96,-0.08,-0.34,0.09,1.31,0.13,0.61,0.84,-0.73,-0.76,-0.03,16607702
2143066,-0.19,0.95,-0.08,-1.40,0.52,-0.09,0.13,0.62,0.84,-0.73,-0.15,-0.76,16606600
2143078,-0.19,0.94,-0.08,-2.96,1.50,-0.03,0.13,0.62,0.85,-0.79,0.58,-1.50,16608410
2143089,-0.21,0.95,-0.09,-4.15,3.36,0.73,0.13,0.62,0.85,-0.85,1.40,-1.77,16609484
