time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
733105,0.06,1.04,-0.03,4.03,1.37,4.15,-0.11,0.04,1.08,5.00,10.19,-2.90,16698564
733115,0.06,1.04,-0.04,7.45,1.40,4.94,-0.12,0.05,1.08,5.58,10.44,-1.83,16698588
733125,0.06,1.04,-0.05,8.58,2.84,4.30,-0.13,0.05,1.08,4.67,9.89,-0.43,16700644
733135,0.07,1.03,-0.06,4.79,3.08,2.93,-0.13,0.05,1.07,3.17,8.06,-0.09,16699237
733146,0.07,1.01,-0.06,2.04,3.91,1.71,-0.13,0.05,1.07,2.66,5.52,0.06,16696389
733157,0.07,0.99,-0.06,0.43,3.48,1.07,-0.12,0.05,1.07,1.46,2.41,-0.12,16696945
733169,0.08,0.98,-0.05,-2.04,2.75,0.55,-0.12,0.05,1.07,1.22,-0.31,-1.04,16697449
733180,0.09,0.97,-0.05,-4.12,1.62,0.09,-0.12,0.05,1.06,0.09,-2.01,-1.98,16694182
733193,0.10,0.97,-0.05,-5.40,0.98,-1.80,-0.12,0.06,1.05,-1.10,-3.02,-2.62,16693883
733204,0.10,0.98,-0.05,-5.31,1.37,-2.08,-0.12,0.06,1.05,-1.04,-2.62,-2.32,16694372
733216,0.09,0.99,-0.05,-4.46,2.20,-1.50,-0.12,0.06,1.05,-0.46,-1.07,-0.73,16694514
733228,0.08,1.00,-0.05,-3.05,3.69,-1.10,-0.12,0.06,1.04,0.27,0.43,0.37,16694275
733240,0.07,1.01,-0.05,-1.46,4.24,0.52,-0.12,0.06,1.04,1.31,1.98,0.79,16694365
733251,0.07,1.02,-0.04,0.58,4.58,2.01,-0.12,0.06,1.04,2.84,5.00,0.82,16695658
733262,0.08,1.04,-0.03,4.36,3.63,3.91,-0.12,0.06,1.04,5.58,8.15,-0.06,16694959
733275,0.09,1.04,-0.03,8.00,2.26,5.16,-0.12,0.06,1.03,6.38,11.99,-1.95,16696377
733286,0.10,1.05,-0.03,10.86,1.13,5.22,-0.12,0.06,1.03,6.29,14.59,-3.02,16698058
733298,0.10,1.04,-0.03,12.76,-0.03,5.16,-0.13,0.06,1.03,6.38,16.27,-3.78,16696443
733309,0.10,1.03,-0.04,14.10,-0.82,5.37,-0.13,0.06,1.03,6.62,17.12,-4.46,16695848
733322,0.10,1.03,-0.04,14.86,-1.71,6.41,-0.13,0.06,1.03,7.87,17.73,-5.71,16697781
733333,0.11,1.02,-0.05,15.08,-2.78,6.99,-0.14,0.07,1.03,8.15,17.79,-6.29,16699972
733345,0.10,1.01,-0.05,14.95,-2.84,6.56,-0.14,0.07,1.03,7.69,17.12,-6.81,16695911
733357,0.10,0.99,-0.06,13.85,-3.51,6.53,-0.14,0.06,1.03,7.78,16.30,-7.26,16695501
733369,0.10,0.99,-0.06,13.18,-4.24,6.53,-0.14,0.07,1.03,7.66,16.17,-8.30,16696287
733380,0.11,0.99,-0.06,13.61,-5.34,7.14,-0.14,0.07,1.03,8.54,16.60,-9.22,16695159
733392,0.11,0.99,-0.06,14.22,-6.32,7.29,-0.15,0.07,1.03,8.21,17.27,-9.64,16696801
733404,0.11,1.00,-0.07,15.17,-6.35,6.68,-0.15,0.07,1.03,8.00,18.01,-10.10,16694658
733415,0.10,1.00,-0.07,15.41,-7.02,7.84,-0.15,0.07,1.03,9.37,18.71,-10.59,16693292
733427,0.10,1.00,-0.07,16.24,-7.20,8.73,-0.16,0.07,1.03,9.86,19.56,-10.83,16696164
733438,0.10,1.01,-0.08,17.15,-6.77,8.48,-0.16,0.07,1.03,10.13,20.20,-10.80,16696398
733451,0.10,1.01,-0.08,17.97,-7.02,9.52,-0.17,0.07,1.04,10.77,20.66,-10.86,16696696
733462,0.10,1.01,-0.09,17.79,-7.23,10.04,-0.17,0.07,1.04,11.32,20.51,-10.86,16695416
733474,0.10,1.01,-0.10,16.85,-7.48,10.83,-0.17,0.08,1.04,11.75,19.47,-11.02,16696296
733486,0.10,1.00,-0.10,16.66,-7.72,11.66,-0.18,0.08,1.04,13.43,19.41,-11.20,16696960
733498,0.10,1.01,-0.10,17.27,-8.06,13.00,-0.18,0.08,1.04,14.92,20.45,-11.57,16697843
733509,0.10,1.01,-0.10,18.04,-8.79,14.62,-0.18,0.07,1.04,16.85,21.33,-12.85,16696390
733521,0.10,1.02,-0.10,19.62,-10.65,17.30,-0.19,0.07,1.04,19.29,23.04,-14.25,16697626
733533,0.11,1.02,-0.10,21.51,-12.12,19.29,-0.19,0.07,1.03,21.12,25.27,-15.35,16699122
733544,0.10,1.02,-0.10,24.23,-12.94,20.69,-0.19,0.07,1.02,22.13,27.47,-16.57,16699787
733556,0.11,1.02,-0.10,26.40,-14.07,21.94,-0.19,0.07,1.02,24.14,29.66,-18.07,16700007
733568,0.11,1.01,-0.11,28.05,-16.66,26.21,-0.20,0.07,1.01,28.63,31.40,-20.66,16698562
733580,0.12,1.01,-0.12,30.61,-19.68,29.57,-0.21,0.07,0.99,30.98,34.48,-23.93,16700674
733591,0.13,1.00,-0.12,35.25,-23.07,28.02,-0.22,0.07,0.97,28.59,39.12,-27.28,16699758
733603,0.15,0.99,-0.12,39.49,-26.31,25.27,-0.22,0.07,0.96,26.70,42.63,-30.52,16699766
733615,0.15,0.98,-0.13,41.41,-29.60,24.35,-0.23,0.07,0.95,25.73,43.88,-33.45,16699699
733627,0.15,0.95,-0.14,40.47,-31.19,22.40,-0.24,0.07,0.95,23.35,42.11,-34.76,16696271
733638,0.15,0.93,-0.16,37.90,-32.20,19.50,-0.25,0.08,0.96,20.90,39.58,-35.77,16691976
733650,0.15,0.91,-0.17,34.58,-32.81,17.64,-0.26,0.09,0.97,19.65,35.74,-36.22,16690424
733662,0.15,0.91,-0.18,30.27,-32.47,15.75,-0.26,0.11,0.99,17.15,31.65,-36.01,16692196
733673,0.16,0.90,-0.19,25.24,-32.14,12.08,-0.26,0.12,1.00,12.18,25.94,-35.68,16692617
733685,0.17,0.89,-0.19,18.49,-31.86,5.25,-0.25,0.13,1.03,5.46,17.30,-35.46,16691616
733697,0.18,0.87,-0.20,6.68,-30.52,-2.90,-0.25,0.14,1.06,-3.30,4.70,-33.75,16691569
733709,0.18,0.85,-0.20,-8.61,-28.08,-12.91,-0.23,0.14,1.10,-14.22,-12.63,-31.25,16694302
733720,0.18,0.82,-0.20,-28.38,-25.76,-23.53,-0.22,0.15,1.15,-25.97,-33.57,-29.30,16696143
733732,0.20,0.79,-0.21,-51.70,-24.99,-33.94,-0.22,0.17,1.19,-35.22,-57.86,-28.59,16696511
733744,0.21,0.77,-0.22,-75.96,-23.86,-39.22,-0.21,0.18,1.23,-37.87,-80.78,-27.62,16696451
733756,0.20,0.80,-0.22,-95.86,-22.92,-34.15,-0.22,0.19,1.26,-34.00,-97.78,-25.63,16697853
733767,0.20,0.86,-0.21,-106.99,-18.40,-35.61,-0.23,0.21,1.28,-37.87,-107.64,-19.87,16698604
733779,0.18,0.92,-0.21,-113.80,-9.89,-43.70,-0.25,0.24,1.27,-46.66,-113.95,-10.77,16696481
733791,0.16,0.97,-0.20,-119.35,0.31,-54.08,-0.26,0.25,1.27,-57.83,-119.84,-0.64,16700463
733802,0.13,0.99,-0.20,-126.37,11.90,-63.45,-0.26,0.25,1.27,-66.25,-128.02,11.26,16700223
