time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
90468,-0.06,0.93,-0.39,-4.64,2.78,-4.43,0.01,0.69,0.83,-3.81,0.92,-0.92,2925
90478,-0.05,0.93,-0.38,-3.54,1.25,-5.68,0.01,0.69,0.83,-4.21,0.61,-0.89,570
90489,-0.05,0.93,-0.38,-4.15,1.04,-6.65,0.01,0.69,0.83,-4.33,-0.03,-0.92,16775067
90502,-0.05,0.93,-0.37,-3.72,0.92,-6.47,0.01,0.69,0.82,-4.43,0.18,-1.34,16774480
90513,-0.06,0.93,-0.35,-2.84,1.13,-5.07,0.02,0.69,0.80,-3.81,0.49,-1.28,16771617
90525,-0.07,0.93,-0.34,-2.29,1.83,-3.02,0.02,0.69,0.80,-2.87,-0.03,-1.16,16769662
90536,-0.07,0.92,-0.33,-1.31,2.08,-1.89,0.02,0.69,0.79,-2.35,0.34,-0.89,16768575
90549,-0.07,0.92,-0.32,-1.56,1.13,-1.04,0.02,0.69,0.78,-1.04,0.82,-0.92,16764959
90560,-0.06,0.92,-0.31,-0.67,0.64,-0.76,0.02,0.69,0.77,-0.18,1.37,-0.52,16763483
90572,-0.06,0.91,-0.31,-0.34,-0.12,-0.40,0.02,0.69,0.78,0.34,0.85,-0.21,16763093
90584,-0.07,0.91,-0.32,-0.95,0.27,-0.31,0.01,0.69,0.78,0.12,0.34,0.00,16764304
90595,-0.08,0.90,-0.33,-1.46,1.74,0.27,0.01,0.69,0.79,0.18,-0.34,-0.03,16767234
90607,-0.08,0.90,-0.34,-2.78,3.11,0.55,0.00,0.69,0.80,-0.18,0.37,-0.85,16768702
90618,-0.09,0.90,-0.35,-3.78,4.27,0.55,0.00,0.69,0.81,-0.98,0.89,-1.25,16768183
90631,-0.08,0.91,-0.35,-4.00,4.18,0.12,0.00,0.69,0.81,-1.16,0.55,-1.13,16768332
90642,-0.07,0.92,-0.36,-3.51,3.88,-1.10,0.00,0.69,0.81,-0.92,0.49,-1.16,16769591
90654,-0.06,0.93,-0.35,-1.92,2.99,-1.80,0.01,0.69,0.80,-1.16,0.67,-0.89,16771545
90665,-0.05,0.93,-0.35,-1.68,1.74,-2.44,0.01,0.69,0.80,-0.76,0.21,-0.67,16770621
90678,-0.04,0.93,-0.35,-1.37,0.76,-2.35,0.01,0.69,0.80,-0.49,0.12,-0.73,16769255
90689,-0.04,0.92,-0.35,-1.68,0.64,-2.01,0.01,0.69,0.80,-0.79,0.06,-0.58,16768824
90701,-0.05,0.92,-0.35,-1.71,1.43,-1.50,0.01,0.69,0.80,-0.70,0.52,-0.98,16766165
90713,-0.06,0.92,-0.35,-1.95,1.95,-0.52,0.00,0.69,0.80,-0.55,0.27,-1.07,16767242
90725,-0.06,0.92,-0.35,-2.26,1.77,-0.92,0.00,0.69,0.81,-0.49,-0.06,-1.16,16766229
90736,-0.06,0.92,-0.35,-2.78,1.92,-1.62,0.01,0.69,0.81,-0.79,-0.09,-1.19,16767713
90747,-0.07,0.92,-0.36,-2.66,1.80,-2.14,0.01,0.69,0.81,-0.82,0.73,-1.22,16769277
90760,-0.07,0.92,-0.36,-2.59,2.01,-2.62,0.01,0.69,0.81,-1.01,0.61,-1.13,16768779
90771,-0.08,0.92,-0.36,-2.47,2.04,-2.23,0.02,0.69,0.81,-1.22,0.31,-0.89,16766693
90783,-0.08,0.92,-0.36,-2.66,2.41,-2.08,0.02,0.69,0.81,-1.28,0.40,-0.95,16764972
90795,-0.08,0.92,-0.35,-2.56,2.62,-1.43,0.02,0.69,0.80,-1.16,0.98,-0.73,16765103
90807,-0.08,0.91,-0.35,-2.81,2.20,-0.76,0.02,0.69,0.80,-1.04,1.43,-0.31,16763232
90818,-0.08,0.91,-0.34,-2.69,1.80,-0.73,0.02,0.69,0.80,-0.46,1.07,-0.15,16762645
90830,-0.07,0.91,-0.34,-2.78,1.71,-0.37,0.02,0.69,0.80,-0.46,0.89,0.03,16760640
90842,-0.07,0.91,-0.34,-2.56,1.95,0.12,0.01,0.69,0.80,-0.46,0.21,-0.15,16760644
90854,-0.07,0.91,-0.35,-2.23,2.41,0.00,0.01,0.68,0.80,-0.27,-0.15,-0.43,16763219
90865,-0.07,0.91,-0.35,-2.20,2.53,-0.03,0.01,0.68,0.80,-0.18,0.18,-0.89,16762684
90877,-0.06,0.92,-0.35,-2.47,2.72,0.21,0.01,0.69,0.80,-0.46,0.55,-1.43,16765240
90889,-0.06,0.92,-0.35,-2.04,2.38,0.55,0.01,0.69,0.80,-0.85,1.65,-1.40,16767023
90900,-0.06,0.93,-0.35,-1.50,1.92,0.46,0.01,0.69,0.80,-0.37,1.98,-1.07,16767899
90912,-0.06,0.93,-0.35,-1.01,1.68,0.49,0.01,0.70,0.80,-0.73,-0.03,-0.76,16768702
90924,-0.05,0.93,-0.35,-1.92,0.89,-1.04,0.01,0.70,0.81,-1.01,-0.21,-0.85,16767937
90936,-0.05,0.92,-0.35,-2.62,0.95,-1.04,0.00,0.70,0.81,-1.28,0.09,-1.22,16766789
90947,-0.06,0.92,-0.35,-3.48,1.65,-0.55,0.00,0.70,0.81,-1.13,0.73,-1.92,16766816
90959,-0.07,0.92,-0.35,-3.60,2.41,-0.15,0.00,0.70,0.81,-1.43,0.52,-2.32,16764870
90971,-0.07,0.92,-0.35,-3.97,2.90,0.00,0.00,0.70,0.81,-1.22,0.92,-2.56,16765973
90983,-0.07,0.92,-0.35,-4.43,2.56,-0.34,0.01,0.70,0.80,-1.07,0.82,-2.35,16766818
90994,-0.07,0.92,-0.34,-4.36,2.50,-0.43,0.01,0.70,0.80,-0.76,0.76,-2.35,16766011
91006,-0.06,0.92,-0.34,-4.12,2.20,-0.55,0.01,0.70,0.80,-0.73,0.98,-2.14,16767246
91018,-0.07,0.92,-0.33,-3.23,2.20,-0.79,0.01,0.69,0.79,-0.24,0.37,-1.71,16766598
91029,-0.07,0.93,-0.33,-2.08,2.26,-0.61,0.02,0.69,0.79,0.24,0.40,-1.22,16767084
91041,-0.08,0.93,-0.33,-2.17,1.92,-0.09,0.02,0.69,0.79,0.18,0.52,-1.13,16767977
91053,-0.08,0.92,-0.33,-2.56,1.65,-0.37,0.02,0.69,0.79,0.37,-0.03,-0.27,16767094
91065,-0.08,0.91,-0.34,-3.36,1.50,-0.89,0.01,0.69,0.80,-0.12,0.03,0.37,16767905
91076,-0.08,0.91,-0.34,-3.66,1.59,-0.82,0.01,0.70,0.80,-0.24,0.15,0.18,16771356
