time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
889200,0.05,1.02,0.09,-2.84,1.31,-1.68,0.04,0.02,1.07,-1.16,0.49,-0.43,16633389
889211,0.05,1.03,0.10,-0.49,2.08,-1.71,0.04,0.02,1.07,-1.04,0.67,-0.79,16633672
889223,0.05,1.03,0.10,0.70,0.52,-1.77,0.04,0.02,1.07,-0.98,0.76,-0.37,16634118
889235,0.05,1.04,0.10,2.38,-0.98,-1.34,0.04,0.02,1.07,-1.43,0.52,-0.67,16636755
889246,0.04,1.03,0.10,2.87,0.79,-1.19,0.04,0.02,1.07,-1.04,0.52,-0.67,16636887
889259,0.04,1.02,0.10,0.24,2.38,-0.79,0.04,0.02,1.07,-0.95,0.46,-0.58,16636567
889270,0.05,1.02,0.09,-0.46,2.17,-1.89,0.04,0.02,1.07,-1.01,0.46,-0.46,16635821
889282,0.04,1.02,0.09,-2.93,2.08,-0.58,0.04,0.02,1.07,-1.10,0.49,-0.46,16636772
889293,0.05,1.02,0.09,-3.94,2.08,-1.19,0.04,0.02,1.07,-1.04,0.40,-0.43,16636943
889306,0.04,1.02,0.09,-2.20,2.38,-0.98,0.04,0.02,1.07,-0.85,0.40,-0.37,16634604
889317,0.05,1.03,0.10,-1.28,2.17,-2.08,0.04,0.02,1.07,-1.22,0.61,-0.49,16634293
889329,0.04,1.02,0.09,-2.14,2.32,-1.04,0.04,0.02,1.07,-1.10,0.58,-0.58,16634905
889340,0.05,1.02,0.09,-3.02,2.26,-1.28,0.04,0.02,1.07,-1.19,0.61,-0.37,16634272
889352,0.04,1.02,0.09,-2.75,2.08,-1.10,0.04,0.02,1.07,-1.01,0.79,-0.49,16633868
889364,0.05,1.03,0.09,-1.65,2.20,-1.59,0.04,0.02,1.07,-1.07,0.79,-0.49,16632240
889375,0.05,1.03,0.10,-1.62,2.17,-1.28,0.04,0.02,1.07,-1.10,0.85,-0.70,16632867
889388,0.05,1.02,0.09,-2.62,1.95,-1.50,0.04,0.02,1.07,-1.13,0.64,-0.52,16634929
889399,0.05,1.02,0.09,-2.93,2.23,-1.19,0.04,0.02,1.07,-1.34,0.37,-0.52,16637676
889411,0.05,1.02,0.09,-2.04,2.04,-1.40,0.04,0.02,1.07,-0.92,0.49,-0.61,16636167
889422,0.05,1.03,0.09,-1.37,2.04,-1.31,0.04,0.02,1.07,-1.10,0.61,-0.82,16634239
889435,0.05,1.02,0.09,-2.23,2.08,-1.50,0.04,0.02,1.07,-0.95,0.85,-0.64,16632541
889446,0.05,1.02,0.09,-3.02,2.26,-1.10,0.04,0.02,1.07,-0.70,0.64,-0.46,16632511
889458,0.05,1.02,0.09,-2.53,2.26,-1.34,0.04,0.02,1.07,-1.19,0.55,-0.37,16632351
889469,0.05,1.02,0.09,-2.26,2.56,-1.74,0.04,0.02,1.07,-1.16,0.55,-0.64,16632149
889481,0.05,1.02,0.09,-2.29,2.32,-1.37,0.04,0.02,1.07,-1.13,0.58,-0.55,16632411
889493,0.05,1.02,0.09,-2.72,2.17,-1.19,0.04,0.02,1.07,-1.19,0.46,-0.46,16632982
889504,0.05,1.02,0.09,-2.20,2.11,-1.22,0.04,0.02,1.07,-1.16,0.61,-0.52,16632621
889517,0.05,1.03,0.09,-1.92,2.23,-1.28,0.04,0.02,1.07,-1.16,0.82,-0.49,16636574
889528,0.05,1.02,0.09,-1.92,2.26,-1.62,0.04,0.02,1.07,-1.07,0.55,-0.64,16635417
889540,0.05,1.02,0.09,-2.66,2.20,-1.16,0.04,0.02,1.07,-1.16,0.79,-0.64,16634534
889551,0.05,1.02,0.09,-2.72,2.23,-1.56,0.04,0.02,1.07,-1.19,0.55,-0.40,16635000
889564,0.05,1.02,0.09,-2.01,2.01,-1.50,0.04,0.02,1.07,-1.28,0.40,-0.70,16632594
889575,0.05,1.03,0.09,-1.65,2.20,-1.25,0.04,0.02,1.07,-0.92,0.64,-0.37,16632801
889586,0.05,1.02,0.09,-2.44,1.92,-1.31,0.04,0.02,1.07,-1.16,0.58,-0.52,16634316
889598,0.05,1.02,0.09,-2.66,2.32,-1.04,0.04,0.02,1.07,-1.22,0.61,-0.79,16634732
889610,0.05,1.02,0.09,-2.29,2.23,-1.59,0.04,0.02,1.07,-1.13,0.24,-0.64,16632811
889622,0.05,1.03,0.10,-1.98,2.23,-1.31,0.04,0.02,1.07,-1.19,0.64,-0.52,16633902
889633,0.05,1.02,0.09,-2.14,1.92,-1.25,0.04,0.02,1.07,-1.16,0.82,-0.43,16633252
889646,0.05,1.02,0.09,-2.56,2.20,-1.19,0.04,0.02,1.07,-1.13,0.58,-0.61,16634282
889657,0.05,1.02,0.09,-2.50,2.01,-1.50,0.04,0.02,1.07,-1.10,0.64,-0.61,16634090
889669,0.05,1.02,0.09,-1.92,2.29,-1.62,0.04,0.02,1.07,-1.13,0.46,-0.43,16633941
889680,0.05,1.02,0.09,-2.32,2.01,-1.28,0.04,0.02,1.07,-1.13,0.40,-0.55,16631533
889693,0.05,1.02,0.09,-2.47,2.14,-1.46,0.04,0.02,1.07,-1.13,0.58,-0.64,16632522
889704,0.04,1.02,0.09,-2.32,2.23,-1.31,0.04,0.02,1.07,-1.10,0.40,-0.55,16630783
889716,0.04,1.02,0.09,-2.32,2.20,-1.28,0.04,0.02,1.07,-1.01,0.58,-0.43,16632396
889728,0.05,1.02,0.09,-1.86,2.17,-1.56,0.04,0.02,1.07,-0.95,0.55,-0.52,16633421
889739,0.05,1.02,0.09,-2.20,2.08,-1.40,0.04,0.02,1.07,-1.01,0.61,-0.43,16633921
889751,0.05,1.02,0.09,-2.53,1.98,-1.34,0.04,0.02,1.07,-1.28,0.61,-0.58,16634521
889762,0.05,1.02,0.09,-2.32,2.01,-1.31,0.04,0.02,1.07,-1.13,0.67,-0.58,16636218
889775,0.05,1.02,0.09,-2.14,2.14,-1.22,0.04,0.02,1.07,-1.13,0.70,-0.52,16634567
889786,0.05,1.02,0.09,-2.20,2.32,-1.40,0.04,0.02,1.07,-1.22,0.64,-0.73,16632814
889798,0.05,1.02,0.09,-2.26,2.08,-1.19,0.04,0.02,1.07,-1.01,0.67,-0.64,16634672
889809,0.05,1.02,0.09,-2.62,2.11,-1.37,0.04,0.02,1.07,-1.07,1.01,-0.55,16633007
889822,0.05,1.02,0.09,-2.14,2.14,-1.37,0.04,0.02,1.07,-0.89,0.43,-0.52,16632360
889833,0.05,1.02,0.09,-2.08,2.01,-1.40,0.04,0.02,1.07,-0.82,0.40,-3.97,16634425
889845,0.05,1.02,0.09,-2.35,2.26,-1.28,0.04,0.02,1.07,-1.16,0.73,-0.92,16635064
889857,0.05,1.02,0.09,-2.04,2.20,-1.04,0.04,0.02,1.07,-0.92,0.55,-0.70,16632714
889868,0.05,1.02,0.09,-2.17,1.95,-1.53,0.04,0.02,1.07,-0.98,0.67,-0.61,16635359
889880,0.05,1.03,0.09,-2.23,2.01,-1.40,0.04,0.02,1.07,-1.37,0.67,-0.73,16635513
889891,0.05,1.02,0.09,-2.41,2.20,-1.37,0.04,0.02,1.07,-1.10,0.49,-0.55,16634886
889904,0.05,1.02,0.09,-2.47,2.04,-1.07,0.04,0.02,1.07,-0.95,0.64,-0.55,16638075
889915,0.05,1.02,0.09,-2.32,1.92,-1.16,0.04,0.02,1.07,-1.04,0.70,-0.67,16634868
889927,0.05,1.02,0.09,-2.20,2.20,-1.31,0.04,0.02,1.07,-1.01,0.61,-0.43,16633423
889938,0.05,1.02,0.09,-2.32,2.11,-1.40,0.04,0.02,1.07,-1.86,-0.24,-0.21,16631324
889951,0.05,1.02,0.09,-2.47,1.92,-1.31,0.04,0.02,1.07,-0.58,1.16,-0.70,16631167
889962,0.05,1.02,0.09,-2.62,2.14,-1.40,0.04,0.02,1.07,-1.13,0.76,-0.46,16632974
889974,0.05,1.02,0.09,-1.98,2.35,-1.13,0.04,0.02,1.07,-1.01,0.70,-0.52,16633377
889986,0.05,1.02,0.09,-2.11,1.98,-1.40,0.04,0.02,1.07,-1.07,0.61,-0.49,16631475
889997,0.05,1.02,0.09,-2.41,1.92,-0.98,0.04,0.02,1.07,-1.25,0.46,-0.21,16633817
890009,0.05,1.02,0.09,-2.32,2.17,-1.16,0.04,0.02,1.07,-1.25,0.46,-0.61,16633349
890020,0.05,1.02,0.09,-2.17,2.23,-1.22,0.04,0.02,1.07,-0.82,0.95,-0.49,16632283
890033,0.05,1.02,0.09,-2.01,2.11,-1.37,0.04,0.02,1.07,-1.04,0.64,-0.58,16633980
890044,0.05,1.02,0.09,-2.11,2.20,-1.28,0.04,0.02,1.07,-1.19,0.73,-0.70,16633763
890056,0.05,1.02,0.09,-2.38,2.26,-1.34,0.04,0.02,1.07,-0.92,0.43,-0.55,16633544
890067,0.05,1.02,0.09,-2.38,2.11,-1.04,0.04,0.02,1.07,-1.07,0.79,-0.70,16633054
890080,0.05,1.02,0.09,-2.17,2.17,-1.34,0.04,0.02,1.07,-1.31,0.61,-0.85,16633337
890091,0.05,1.02,0.09,-2.20,2.20,-1.34,0.04,0.02,1.07,-0.95,0.52,-0.37,16633632
890103,0.05,1.02,0.09,-2.35,2.17,-1.25,0.04,0.02,1.07,-1.04,0.31,-0.61,16630731
890115,0.05,1.02,0.09,-2.23,2.11,-1.28,0.04,0.02,1.07,-1.16,0.79,-0.61,16627539
890126,0.05,1.02,0.09,-2.23,2.14,-1.31,0.04,0.02,1.07,-0.95,0.76,-0.67,16629934
890138,0.05,1.02,0.09,-2.01,2.01,-1.34,0.04,0.02,1.07,-1.07,0.52,-0.52,16631655
890149,0.05,1.02,0.09,-2.32,2.17,-1.34,0.04,0.02,1.07,-1.28,0.58,-0.18,16632505
890162,0.05,1.02,0.09,-2.23,2.23,-1.10,0.04,0.01,1.07,-0.89,0.61,3.02,16636331
890173,0.05,1.02,0.09,-2.32,2.11,-1.34,0.04,0.01,1.07,-1.10,0.79,2.62,16634604
890185,0.05,1.02,0.09,-2.11,2.14,-1.50,0.04,0.02,1.07,-1.13,0.67,1.31,16634365
890196,0.05,1.02,0.09,-2.38,2.04,-1.50,0.04,0.02,1.07,-0.92,0.73,-0.55,16637621
890209,0.04,1.02,0.09,-2.41,2.26,-1.40,0.04,0.02,1.07,-0.85,0.76,-0.43,16637025
890220,0.04,1.02,0.09,-2.20,2.14,-1.31,0.04,0.02,1.07,-0.92,0.73,-0.43,16634707
890232,0.05,1.02,0.09,-2.14,2.17,-1.40,0.04,0.02,1.07,-1.01,0.61,-0.58,16633937
