time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
28953,-0.08,0.98,-0.15,-8.67,2.93,-0.43,-0.12,-0.75,0.70,3.60,-4.03,-3.33,16606845
28965,-0.08,0.99,-0.16,-7.51,2.90,-0.52,-0.12,-0.75,0.71,2.20,-3.08,-2.14,16606271
28977,-0.08,1.00,-0.16,-5.77,3.39,-1.80,-0.12,-0.76,0.72,0.49,-2.47,-1.53,16606821
28989,-0.08,1.02,-0.15,-4.67,4.12,-1.10,-0.12,-0.76,0.73,1.40,-2.66,-1.07,16606230
29000,-0.07,1.02,-0.15,-3.88,4.06,1.95,-0.12,-0.76,0.74,3.66,-1.59,0.06,16607809
29011,-0.06,1.02,-0.14,-3.63,3.30,5.19,-0.11,-0.75,0.75,5.40,0.67,1.04,16608030
29024,-0.05,1.01,-0.13,-3.66,2.75,5.07,-0.11,-0.73,0.75,3.48,0.95,0.52,16604965
29035,-0.04,1.00,-0.13,-3.97,2.23,2.69,-0.11,-0.72,0.73,2.96,1.22,-1.07,16606690
29047,-0.04,0.98,-0.14,-4.73,1.92,-1.25,-0.11,-0.72,0.72,-0.55,2.11,-1.37,16606686
29059,-0.04,0.98,-0.14,-4.61,1.95,-4.15,-0.11,-0.72,0.71,-2.44,1.98,-1.98,16608439
29070,-0.05,0.98,-0.15,-4.21,2.04,-5.10,-0.12,-0.73,0.72,-0.98,-1.56,-3.23,16610810
29082,-0.05,0.99,-0.15,-4.00,2.32,-3.36,-0.12,-0.73,0.73,-2.23,-0.43,-1.77,16608103
29093,-0.05,1.01,-0.14,-2.69,2.14,0.55,-0.12,-0.74,0.75,0.40,0.85,-0.58,16608833
29106,-0.05,1.01,-0.14,-1.71,1.98,2.81,-0.12,-0.74,0.75,1.16,-0.18,-0.76,16607554
29117,-0.05,1.00,-0.15,-2.26,1.86,3.23,-0.12,-0.73,0.74,1.34,2.78,-0.18,16606589
29129,-0.04,0.99,-0.15,-2.23,0.82,2.93,-0.13,-0.73,0.73,1.50,5.83,0.15,16608522
29140,-0.04,0.98,-0.16,-2.56,0.34,0.43,-0.13,-0.72,0.71,-0.34,4.49,-0.76,16607375
29152,-0.04,0.98,-0.17,-2.08,1.04,-2.14,-0.14,-0.73,0.71,-0.49,1.37,-3.11,16607317
29164,-0.05,0.98,-0.17,-1.86,1.68,-2.62,-0.14,-0.74,0.71,-0.76,1.53,-1.19,16609306
29175,-0.06,0.99,-0.16,0.00,1.92,-0.37,-0.14,-0.74,0.72,-0.61,3.45,0.76,16609198
29188,-0.06,1.01,-0.16,2.20,2.26,1.01,-0.13,-0.74,0.73,-2.66,4.76,2.23,16608453
29199,-0.06,1.01,-0.15,4.52,3.08,0.55,-0.13,-0.74,0.74,-7.60,2.20,2.96,16609735
29210,-0.07,1.01,-0.15,8.54,4.67,-2.81,-0.12,-0.75,0.72,-5.77,5.46,5.55,16607551
29222,-0.05,1.03,-0.15,13.28,4.18,-7.26,-0.12,-0.75,0.73,-13.85,16.05,10.68,16607660
29234,-0.05,1.06,-0.15,19.29,3.27,-5.77,-0.14,-0.76,0.75,-15.11,16.39,9.92,16609717
29246,-0.04,1.08,-0.15,26.64,2.04,-3.78,-0.15,-0.76,0.77,-19.04,23.80,14.10,16609157
29257,-0.03,1.10,-0.16,35.64,0.12,-3.85,-0.16,-0.76,0.77,-25.67,30.21,17.12,16608503
29270,-0.03,1.10,-0.17,45.38,-1.40,-12.30,-0.16,-0.77,0.76,-40.68,34.79,17.46,16608031
29281,-0.03,1.09,-0.18,55.24,-2.38,-25.63,-0.17,-0.78,0.73,-53.53,36.99,17.18,16609454
29292,-0.05,1.08,-0.19,63.63,-2.17,-35.49,-0.17,-0.79,0.70,-64.64,39.79,19.41,16608035
29304,-0.08,1.09,-0.20,72.30,-1.13,-36.47,-0.16,-0.82,0.70,-67.72,45.38,25.12,16607529
29316,-0.12,1.10,-0.19,80.08,0.85,-32.65,-0.15,-0.84,0.70,-68.15,51.70,32.47,16608085
29328,-0.13,1.11,-0.18,89.29,2.59,-31.65,-0.14,-0.84,0.72,-73.18,57.13,37.87,16607575
29339,-0.10,1.12,-0.17,97.56,2.78,-36.62,-0.15,-0.82,0.74,-81.97,61.46,40.16,16608793
29350,-0.07,1.11,-0.17,102.63,1.19,-34.88,-0.16,-0.80,0.74,-82.34,66.50,42.24,16609070
29363,-0.06,1.06,-0.18,104.68,-0.52,-28.63,-0.17,-0.78,0.72,-76.84,70.25,42.27,16609110
29374,-0.04,1.00,-0.20,101.68,-2.38,-22.95,-0.19,-0.74,0.69,-69.40,71.69,39.61,16610329
29386,-0.03,0.94,-0.22,95.64,-5.52,-16.66,-0.21,-0.72,0.66,-59.33,70.68,36.38,16609718
29398,-0.02,0.89,-0.26,88.62,-7.87,-13.15,-0.23,-0.71,0.64,-55.15,69.15,29.88,16607272
29410,-0.03,0.84,-0.30,79.59,-9.95,-8.97,-0.24,-0.70,0.61,-45.07,68.97,19.01,16608261
29421,-0.05,0.81,-0.34,69.21,-11.38,-2.17,-0.25,-0.68,0.59,-33.94,73.18,12.05,16607419
29432,-0.07,0.78,-0.38,59.05,-12.54,8.00,-0.29,-0.70,0.58,-19.87,58.62,-19.29,16608721
29445,-0.08,0.75,-0.41,48.00,-13.73,16.27,-0.30,-0.67,0.58,-40.28,75.93,19.13,16609560
29456,-0.08,0.73,-0.43,35.00,-14.50,19.99,-0.32,-0.66,0.56,-21.21,54.81,-14.04,16609371
29468,-0.07,0.71,-0.44,23.13,-15.17,20.87,-0.32,-0.64,0.54,-29.88,63.20,-19.41,16608512
29479,-0.06,0.70,-0.45,11.84,-16.54,20.02,-0.32,-0.70,0.53,-12.05,23.04,-53.86,16607290
29491,-0.04,0.69,-0.46,-2.53,-18.01,20.51,-0.30,-0.65,0.48,12.12,68.08,-11.44,16607694
29503,-0.04,0.68,-0.48,-15.69,-18.37,19.47,-0.31,-0.66,0.47,-6.20,17.24,-33.14,16607629
29514,-0.04,0.65,-0.48,-31.68,-18.49,22.92,-0.33,-0.75,0.48,-63.08,18.62,-36.56,16607408
29527,-0.07,0.64,-0.48,-47.30,-17.06,26.15,-0.33,-0.77,0.43,-17.73,28.81,-49.10,16609514
29538,-0.08,0.65,-0.47,-61.25,-15.35,31.16,-0.36,-0.81,0.41,16.05,22.19,-51.45,16608275
29550,-0.12,0.69,-0.46,-73.46,-11.93,46.23,-0.36,-0.85,0.42,0.95,-1.80,-42.88,16610052
29561,-0.14,0.72,-0.43,-84.23,-8.82,64.94,-0.36,-0.90,0.42,39.00,-13.28,-34.55,16611856
29573,-0.14,0.75,-0.39,-92.22,-5.13,75.81,-0.35,-0.92,0.41,80.84,-24.20,-26.79,16610108
29585,-0.11,0.78,-0.35,-101.47,-1.25,78.70,-0.31,-0.90,0.40,123.29,-32.68,-28.66,16611307
