time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
1356688,-0.03,0.98,0.05,-6.35,2.41,-3.17,0.13,0.99,0.10,2.17,0.24,0.09,16605781
1356698,-0.02,0.99,0.03,-7.48,1.01,-3.81,0.13,0.99,0.11,-0.98,-0.70,0.34,16606962
1356708,-0.01,0.99,0.02,-8.67,0.49,-3.72,0.13,1.00,0.11,-1.22,-1.22,-0.06,16608564
1356719,-0.01,1.00,0.03,-7.84,0.12,-4.36,0.12,1.00,0.11,-0.06,-1.71,0.64,16609728
1356729,-0.01,1.00,0.03,-7.57,0.82,-4.36,0.12,1.00,0.11,1.25,-0.15,0.64,16611268
1356739,-0.03,1.00,0.04,-7.48,2.26,-4.49,0.13,1.00,0.11,2.66,1.71,0.15,16611445
1356750,-0.05,1.01,0.05,-7.32,4.49,-2.69,0.13,1.00,0.10,3.60,3.63,-1.56,16610117
1356762,-0.07,1.01,0.05,-7.39,7.23,0.24,0.13,1.00,0.10,2.50,6.68,-4.18,16610340
1356774,-0.08,1.01,0.05,-7.14,8.79,3.14,0.14,1.00,0.10,0.92,7.75,-6.59,16608648
1356785,-0.08,1.02,0.05,-6.23,8.76,3.78,0.14,1.00,0.10,-1.40,7.11,-5.89,16609286
1356797,-0.06,1.04,0.04,-4.06,7.32,2.14,0.15,1.00,0.10,-3.81,5.62,-3.36,16611417
1356809,-0.04,1.05,0.05,-0.64,5.58,-0.24,0.14,1.00,0.10,-4.33,3.45,-0.37,16611961
1356821,-0.02,1.06,0.06,2.32,3.48,-0.95,0.14,1.00,0.10,-3.75,1.53,0.18,16612294
1356832,-0.01,1.06,0.06,3.85,2.50,-0.52,0.13,1.01,0.10,-4.49,0.82,-0.03,16609649
1356844,-0.01,1.05,0.05,3.20,2.11,0.31,0.13,1.01,0.11,-5.58,0.55,-0.67,16607153
1356856,-0.02,1.04,0.05,2.04,2.29,0.61,0.12,1.01,0.11,-4.58,0.67,-1.22,16609389
1356867,-0.02,1.03,0.05,0.73,2.69,1.68,0.12,1.01,0.11,-3.17,1.62,-2.35,16608610
1356879,-0.03,1.01,0.04,-1.28,3.91,1.53,0.12,1.01,0.11,-2.20,2.20,-2.59,16609213
1356891,-0.03,1.01,0.04,-2.72,4.09,0.24,0.13,1.01,0.11,-2.04,2.41,-1.10,16610837
