time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
1227781,0.05,1.02,0.08,-2.62,2.17,-0.76,0.03,1.01,0.05,1.07,-1.86,0.46,16641388
1227793,0.05,1.02,0.08,-2.72,1.59,-1.46,0.04,1.01,0.05,0.76,-0.76,-0.18,16638249
1227804,0.05,1.02,0.08,-4.97,2.78,-1.56,0.04,1.01,0.04,0.92,-0.58,-0.31,16638036
1227816,0.05,1.02,0.08,-4.58,2.99,-1.34,0.04,1.01,0.04,-0.21,-0.31,-0.64,16641716
1227828,0.04,1.03,0.08,-3.45,4.64,-1.13,0.03,1.01,0.04,-0.12,-0.79,-0.24,16639752
1227840,0.05,1.03,0.08,-2.75,4.79,-1.28,0.03,1.01,0.04,0.31,-2.17,-0.03,16637309
1227851,0.05,1.03,0.09,-2.17,3.72,-1.34,0.03,1.01,0.04,1.04,-2.59,0.03,16636120
1227863,0.06,1.03,0.09,-2.01,2.35,-1.53,0.04,1.01,0.03,-4.33,2.38,-3.85,16638001
1227875,0.06,1.03,0.10,-2.01,2.01,-1.04,0.04,1.00,0.03,5.68,-1.83,0.43,16640836
1227886,0.05,1.02,0.10,-2.81,2.44,-1.37,0.03,1.01,0.04,0.00,-0.55,-2.08,16638752
1227898,0.05,1.02,0.11,-2.62,2.50,-1.25,0.04,1.01,0.04,-0.31,0.46,-1.25,16637526
1227910,0.05,1.02,0.10,-2.35,1.95,-1.07,0.03,1.01,0.04,-1.68,-0.03,-2.04,16639056
1227922,0.05,1.02,0.10,-2.20,1.89,-1.37,0.04,1.01,0.04,-0.98,0.03,-1.98,16638352
1227933,0.05,1.02,0.10,-1.68,2.08,-1.25,0.03,1.01,0.05,-1.25,0.43,-2.62,16637213
1227945,0.05,1.02,0.10,-1.95,2.08,-1.04,0.03,1.01,0.05,-1.13,0.58,-2.20,16639164
1227957,0.06,1.02,0.10,-2.99,1.53,-1.28,0.03,1.01,0.04,-0.37,0.34,-0.85,16638987
1227968,0.06,1.02,0.10,-2.84,1.77,-1.25,0.03,1.01,0.04,-0.12,0.03,0.34,16639539
