time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
1088076,0.03,1.04,0.10,-3.48,2.93,0.03,0.05,1.01,0.07,-1.13,0.64,-0.70,16607942
1088087,0.03,1.03,0.09,-2.26,2.32,-1.53,0.05,1.01,0.07,-1.22,0.95,-0.55,16610903
1088097,0.04,1.02,0.09,-2.81,2.11,-1.37,0.05,1.01,0.07,-1.25,0.61,-0.67,16613596
1088109,0.04,1.03,0.09,-1.62,1.92,-1.56,0.04,1.01,0.07,-1.31,0.55,-0.46,16610591
1088120,0.04,1.03,0.09,-2.23,2.20,-1.01,0.04,1.01,0.07,-0.76,0.95,-0.61,16607567
1088133,0.04,1.02,0.09,-2.41,2.17,-1.71,0.04,1.01,0.07,-0.73,1.01,-0.82,16610545
1088144,0.04,1.02,0.09,-2.41,2.01,-1.19,0.04,1.01,0.07,-0.82,0.64,-0.73,16610010
1088156,0.04,1.03,0.09,-2.23,2.14,-1.10,0.04,1.01,0.07,-0.95,0.67,-0.46,16608205
1088167,0.04,1.02,0.09,-2.01,2.35,-1.46,0.04,1.01,0.07,-1.46,0.70,-0.76,16608688
1088180,0.04,1.02,0.09,-2.47,2.35,-1.22,0.04,1.01,0.07,-1.46,0.55,-0.73,16609647
1088191,0.04,1.02,0.09,-2.41,2.20,-1.37,0.05,1.01,0.07,-1.74,0.58,-0.49,16608439
1088202,0.04,1.03,0.09,-1.98,2.01,-1.13,0.05,1.01,0.07,-0.92,0.92,-0.70,16608215
1088215,0.04,1.02,0.09,-2.23,1.92,-1.28,0.05,1.01,0.07,-0.52,0.85,-0.70,16608062
1088226,0.04,1.02,0.09,-2.35,2.20,-1.53,0.05,1.01,0.07,-1.25,0.58,-0.76,16605241
1088238,0.04,1.02,0.09,-2.50,2.14,-1.13,0.04,1.01,0.07,-1.31,0.46,-0.82,16607180
1088249,0.04,1.03,0.09,-2.26,1.92,-1.07,0.04,1.01,0.07,-1.53,0.82,-0.67,16610330
1088262,0.04,1.02,0.09,-2.23,2.20,-1.31,0.04,1.01,0.07,-1.34,0.76,-0.70,16610317
1088273,0.04,1.02,0.09,-2.32,1.98,-1.25,0.04,1.01,0.07,-1.31,0.70,-0.58,16609214
1088285,0.04,1.02,0.09,-2.32,2.17,-1.28,0.05,1.01,0.07,-0.89,0.79,-0.43,16606718
1088296,0.04,1.02,0.09,-2.08,2.20,-1.19,0.05,1.01,0.07,-0.92,0.64,-0.70,16607218
1088309,0.04,1.02,0.09,-2.14,2.20,-1.46,0.05,1.01,0.07,-0.82,0.46,-0.64,16609449
1088320,0.04,1.02,0.09,-2.11,2.26,-1.43,0.05,1.01,0.07,-0.76,0.61,-0.67,16610550
1088331,0.04,1.02,0.09,-2.11,2.17,-0.98,0.05,1.01,0.07,-0.76,0.55,-0.64,16611892
1088344,0.04,1.02,0.09,-2.44,2.14,-1.07,0.04,1.01,0.07,-1.01,0.79,-0.43,16608762
1088355,0.04,1.02,0.09,-2.26,2.29,-1.65,0.04,1.01,0.07,-0.79,0.49,-0.64,16607858
1088367,0.04,1.02,0.09,-2.17,2.11,-1.71,0.04,1.01,0.07,-0.76,0.64,-0.76,16608292
1088378,0.04,1.02,0.09,-2.53,2.26,-1.28,0.04,1.01,0.07,-1.07,0.58,-0.46,16606086
1088391,0.04,1.02,0.09,-2.11,2.08,-1.16,0.04,1.01,0.07,-0.79,0.49,-0.37,16605674
1088402,0.04,1.02,0.09,-2.38,1.83,-1.28,0.04,1.01,0.07,-0.98,0.49,-0.58,16607413
1088414,0.04,1.02,0.09,-2.11,2.17,-1.22,0.04,1.01,0.07,-1.22,0.58,-0.70,16610011
