time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
72995,0.13,1.02,0.23,-0.03,-1.16,-1.62,-0.05,0.80,0.68,-1.34,0.12,-2.35,16610291
73007,0.13,1.02,0.23,1.13,-1.56,-1.95,-0.05,0.80,0.68,-0.73,-1.04,-2.32,16610355
73019,0.12,1.01,0.23,0.85,-0.61,-2.47,-0.05,0.79,0.68,-0.67,-1.92,-2.41,16609020
73030,0.11,1.00,0.23,0.21,-0.18,-1.65,-0.05,0.79,0.68,-0.92,-1.68,-2.04,16609169
73042,0.10,0.99,0.22,-0.98,-0.27,-1.89,-0.04,0.79,0.68,-1.19,-0.37,-1.98,16610294
73054,0.10,0.98,0.22,-1.86,1.86,-1.98,-0.04,0.79,0.68,-1.59,-0.27,-1.40,16608218
73066,0.08,1.00,0.22,-3.60,2.17,-1.43,-0.04,0.80,0.68,-1.77,-0.46,-1.16,16607888
73077,0.08,1.01,0.23,-1.34,2.78,-2.11,-0.04,0.81,0.68,-1.74,0.06,-0.85,16609543
73089,0.08,1.02,0.24,-0.89,2.75,-1.80,-0.04,0.81,0.68,-1.40,0.40,-0.31,16608618
73101,0.09,1.01,0.24,-2.84,2.47,0.03,-0.04,0.81,0.68,-1.22,1.43,-0.03,16609816
73112,0.09,1.01,0.24,-3.42,2.47,0.21,-0.04,0.81,0.68,-0.89,2.04,-0.37,16611507
73124,0.10,1.01,0.24,-3.75,2.11,-1.43,-0.04,0.81,0.69,-1.13,1.37,0.00,16610482
73136,0.11,1.01,0.24,-4.27,1.71,-3.39,-0.04,0.81,0.69,-1.62,-0.27,0.00,16610832
73148,0.11,1.02,0.23,-3.78,1.37,-4.15,-0.05,0.81,0.69,-1.56,-1.22,0.15,16611293
73159,0.11,1.03,0.23,-2.69,1.59,-3.60,-0.05,0.81,0.68,-1.10,-1.25,-0.21,16609653
73171,0.11,1.03,0.24,-2.04,1.98,-3.45,-0.05,0.80,0.68,-0.98,-2.75,-0.46,16609036
73183,0.11,1.02,0.23,-2.08,1.68,-3.33,-0.05,0.80,0.68,-1.10,-3.42,-0.24,16610585
73195,0.11,1.01,0.23,-3.23,1.46,-2.59,-0.04,0.80,0.68,-0.92,-2.81,-0.18,16610266
73206,0.11,1.00,0.23,-3.30,0.67,-3.88,-0.03,0.79,0.68,-1.01,-0.98,0.00,16608480
73218,0.11,1.00,0.23,-3.11,0.12,-5.62,-0.03,0.79,0.68,-1.10,-0.03,-0.12,16608531
73230,0.10,1.01,0.23,-2.81,0.43,-5.58,-0.03,0.79,0.67,-0.61,-0.37,-0.18,16608834
73241,0.09,1.01,0.24,-2.23,1.50,-5.25,-0.04,0.79,0.67,-0.67,0.03,-0.31,16606862
73253,0.09,1.02,0.24,-1.01,2.17,-4.61,-0.04,0.80,0.67,-0.37,-0.24,-0.43,16605729
73265,0.10,1.03,0.24,0.46,1.28,-3.51,-0.03,0.80,0.67,-0.55,0.03,-0.61,16604467
73277,0.10,1.04,0.24,2.08,0.37,-2.87,-0.03,0.80,0.68,-0.21,-0.64,-0.58,16605940
73288,0.11,1.04,0.23,1.07,-0.31,-2.04,-0.03,0.80,0.68,-0.73,-0.79,-1.01,16609441
73300,0.11,1.03,0.23,0.79,-0.89,-3.17,-0.04,0.80,0.68,-0.49,-1.31,-1.34,16609252
73312,0.11,1.02,0.23,0.06,-1.22,-3.88,-0.04,0.81,0.69,-1.22,-2.01,-1.86,16608337
73324,0.12,1.02,0.23,-0.52,-1.77,-2.93,-0.04,0.81,0.69,-1.56,-2.90,-1.43,16609263
73335,0.12,1.02,0.23,-0.64,-2.29,-3.57,-0.04,0.81,0.69,-1.34,-2.69,-1.62,16610542
73347,0.10,1.03,0.22,0.46,-2.20,-4.39,-0.04,0.81,0.69,-1.65,-2.99,-1.62,16610622
73359,0.09,1.04,0.22,0.98,-1.16,-5.22,-0.04,0.81,0.69,-1.65,-3.27,-1.40,16609597
73370,0.08,1.03,0.22,0.73,0.06,-3.39,-0.03,0.81,0.69,-1.77,-2.04,-1.22,16609048
73382,0.06,1.03,0.21,0.27,1.95,-2.20,-0.03,0.81,0.69,-1.98,-0.95,-0.89,16608966
73394,0.05,1.02,0.21,-0.89,3.23,-3.27,-0.02,0.80,0.69,-1.80,-0.76,-0.79,16608459
73406,0.05,1.01,0.22,-1.46,4.03,-4.55,-0.02,0.80,0.69,-1.98,-0.49,-0.27,16610229
73417,0.05,1.00,0.22,-1.80,4.36,-4.27,-0.02,0.80,0.68,-2.17,-0.73,0.27,16610043
73430,0.05,1.00,0.23,-2.93,4.30,-3.85,-0.02,0.80,0.68,-1.74,-1.07,0.18,16608425
73441,0.07,1.00,0.23,-2.75,3.75,-4.21,-0.02,0.80,0.68,-1.65,-1.28,0.73,16609353
73453,0.09,1.00,0.23,-3.11,2.38,-4.15,-0.03,0.80,0.68,-1.59,-1.62,0.67,16610436
73464,0.11,1.00,0.23,-2.62,0.15,-3.48,-0.03,0.80,0.67,-1.46,-2.38,0.73,16610967
73476,0.12,1.01,0.23,-1.10,-1.62,-4.88,-0.04,0.80,0.67,-1.19,-3.75,0.40,16610088
73488,0.12,1.02,0.23,-0.76,-2.08,-5.19,-0.03,0.80,0.67,-1.37,-4.24,0.37,16610965
73499,0.10,1.01,0.23,-0.82,-1.59,-4.64,-0.03,0.80,0.67,-1.10,-2.87,-0.09,16613276
73511,0.08,1.01,0.23,-1.16,-0.12,-5.07,-0.02,0.80,0.68,-0.98,-2.29,0.27,16611124
73523,0.06,1.01,0.22,-1.40,1.56,-4.21,-0.02,0.80,0.68,-1.07,-1.28,0.55,16608492
73535,0.05,1.02,0.22,-0.85,3.20,-3.63,-0.02,0.80,0.68,-1.22,-0.31,0.18,16605917
73546,0.05,1.03,0.22,0.12,3.48,-2.84,-0.02,0.80,0.68,-1.16,0.12,0.09,16607905
73559,0.06,1.03,0.22,0.61,3.08,-2.47,-0.02,0.80,0.68,-1.22,-0.12,0.09,16608411
73570,0.08,1.03,0.22,0.03,2.29,-3.69,-0.02,0.80,0.68,-1.65,-0.55,-0.09,16608297
73582,0.09,1.02,0.22,-0.85,0.89,-4.85,-0.02,0.80,0.69,-1.68,-1.71,-0.31,16609434
73593,0.10,1.01,0.21,-2.78,-0.15,-4.91,-0.02,0.81,0.69,-2.50,-2.47,0.15,16610066
73606,0.09,1.01,0.21,-3.51,-0.21,-3.02,-0.02,0.81,0.69,-2.66,-1.89,0.12,16611436
73617,0.09,1.02,0.21,-2.47,-0.12,-2.23,-0.02,0.80,0.69,-3.02,-1.28,0.00,16610892
73628,0.08,1.03,0.21,-1.83,0.15,-2.20,-0.02,0.80,0.69,-3.36,-2.01,-0.15,16607763
73640,0.08,1.04,0.21,-0.76,0.70,-2.29,-0.03,0.80,0.69,-3.36,-2.59,-0.03,16608154
73652,0.07,1.05,0.21,0.49,0.95,-2.20,-0.02,0.80,0.69,-3.72,-2.44,0.00,16605281
73664,0.07,1.05,0.21,1.40,1.83,-1.43,-0.02,0.80,0.69,-3.72,-1.37,0.09,16605172
73675,0.06,1.04,0.21,1.53,3.45,-0.82,-0.02,0.80,0.68,-3.60,0.64,-0.55,16608373
73688,0.05,1.03,0.22,1.46,4.97,-0.03,-0.02,0.80,0.68,-3.36,1.98,-0.70,16607817
73699,0.06,1.02,0.22,0.98,4.85,-1.04,-0.02,0.80,0.68,-2.66,1.56,-0.95,16606535
73711,0.07,1.01,0.23,-0.03,3.94,-1.83,-0.02,0.80,0.68,-2.66,0.95,-1.16,16610535
73722,0.09,1.00,0.23,-0.37,2.32,-2.38,-0.02,0.80,0.68,-2.08,0.27,-1.13,16609538
73735,0.11,0.99,0.23,-1.50,0.49,-2.59,-0.03,0.80,0.68,-1.71,-1.19,-0.85,16605572
73746,0.12,0.98,0.23,-2.26,-1.13,-2.41,-0.03,0.79,0.68,-1.68,-1.95,-1.04,16608676
73757,0.11,0.98,0.22,-3.33,-2.01,-4.52,-0.03,0.79,0.68,-1.28,-2.78,-1.22,16611568
73769,0.10,0.99,0.22,-2.69,-1.65,-6.20,-0.02,0.79,0.68,-1.59,-2.96,-1.07,16609494
73781,0.07,1.00,0.22,-2.53,-0.12,-6.04,-0.02,0.79,0.68,-1.80,-3.02,-0.52,16609509
73793,0.05,1.00,0.21,-2.75,1.86,-4.61,-0.01,0.79,0.68,-1.40,-1.50,-0.21,16607927
73804,0.03,1.01,0.22,-2.32,2.62,-3.94,-0.01,0.79,0.68,-1.10,-0.61,0.09,16609873
73817,0.04,1.00,0.21,-2.59,3.08,-3.20,-0.01,0.79,0.68,-1.13,-0.18,-0.03,16611419
73828,0.05,1.00,0.22,-3.02,2.75,-3.66,-0.01,0.79,0.68,-1.01,-0.27,0.06,16609107
73840,0.07,1.01,0.22,-2.66,2.08,-3.66,-0.02,0.79,0.68,-0.70,-0.40,-0.18,16609432
73851,0.08,1.02,0.22,-1.01,1.50,-5.25,-0.02,0.79,0.68,-0.49,-1.31,-0.98,16613750
73864,0.08,1.02,0.22,-0.82,1.43,-5.80,-0.02,0.79,0.68,-0.67,-1.01,-1.50,16614067
73875,0.07,1.02,0.22,-1.28,1.77,-5.19,-0.02,0.79,0.68,-0.64,-0.82,-1.56,16610694
73886,0.07,1.01,0.21,-1.89,2.29,-3.11,-0.01,0.79,0.69,-1.01,-0.15,-1.28,16610321
73899,0.07,1.02,0.21,-2.35,2.01,-1.92,-0.01,0.79,0.69,-1.22,0.15,-1.07,16609114
73910,0.07,1.02,0.21,-1.13,2.08,-1.50,-0.01,0.80,0.69,-1.19,0.24,-1.53,16609851
73922,0.05,1.04,0.22,4.73,3.81,-1.86,-0.01,0.80,0.69,-0.98,1.77,-1.10,16610708
73933,0.05,1.05,0.21,0.09,2.26,5.49,-0.01,0.80,0.69,-0.73,0.85,-1.89,16611471
73946,0.06,1.04,0.21,-0.82,3.36,1.16,-0.02,0.80,0.69,-0.64,1.22,-1.77,16607819
73957,0.06,1.03,0.22,2.56,3.42,-0.40,-0.02,0.80,0.69,-1.89,0.46,-1.95,16607859
73969,0.07,1.01,0.21,-1.95,3.48,-0.46,-0.02,0.80,0.69,-1.89,0.70,-2.08,16610298
73980,0.07,1.01,0.21,-3.45,2.29,1.95,-0.01,0.80,0.69,-2.04,1.16,-1.74,16610363
73993,0.08,1.00,0.22,-1.95,2.17,-0.73,-0.02,0.80,0.68,-1.68,1.46,-1.86,16607543
74004,0.07,1.00,0.22,-2.41,2.96,-1.25,-0.01,0.80,0.68,-1.37,2.62,-2.11,16608545
74016,0.06,1.00,0.22,-3.75,3.02,1.74,-0.01,0.80,0.68,-1.37,2.84,-2.38,16607697
74028,0.07,1.00,0.22,-2.99,2.35,1.16,-0.01,0.80,0.68,-1.01,3.30,-2.01,16607697
74039,0.08,1.01,0.23,-1.77,1.04,-0.40,-0.01,0.80,0.68,-0.82,2.14,-1.95,16607737
74051,0.08,1.02,0.23,-1.92,-0.15,-1.98,-0.02,0.80,0.68,-1.01,-0.43,-1.56,16608828
74062,0.08,1.02,0.23,-0.79,-0.52,-2.01,-0.02,0.80,0.68,-0.67,-0.79,-1.46,16608435
74075,0.07,1.02,0.23,-1.13,-0.09,-1.95,-0.01,0.80,0.68,-0.49,-0.43,-1.65,16610851
74086,0.07,1.02,0.23,-1.40,-0.12,-1.68,-0.01,0.80,0.68,-0.40,-0.43,-1.89,16610313
74098,0.06,1.01,0.22,-2.26,0.00,-2.41,-0.01,0.80,0.68,-0.24,-1.01,-1.92,16610090
74109,0.06,1.00,0.22,-3.42,-0.03,-2.41,-0.01,0.80,0.69,-0.09,-1.22,-1.22,16608613
74122,0.06,1.00,0.22,-3.94,-0.09,-2.44,-0.01,0.80,0.69,-0.31,-0.31,-1.07,16611360
74133,0.05,1.01,0.22,-3.72,0.85,-2.75,-0.01,0.80,0.69,-0.34,-0.31,-1.07,16609838
74145,0.04,1.03,0.21,-2.62,1.13,-2.20,-0.01,0.80,0.69,-0.73,-0.70,-0.95,16608506
74157,0.05,1.04,0.21,-1.92,1.16,-2.04,-0.01,0.80,0.69,-0.98,0.06,-0.89,16608507
74168,0.05,1.05,0.21,-1.37,0.92,-1.86,-0.01,0.80,0.70,-1.31,0.46,-0.46,16610218
74180,0.05,1.04,0.20,-1.10,1.43,-2.66,-0.01,0.80,0.70,-2.26,-0.09,-0.61,16607862
74191,0.05,1.04,0.20,-1.65,2.04,-3.20,-0.02,0.80,0.70,-2.47,0.03,-0.82,16608321
74204,0.05,1.04,0.20,-2.26,2.56,-2.14,-0.02,0.80,0.70,-3.05,0.40,-0.46,16609279
74215,0.05,1.04,0.20,-1.22,2.93,-2.04,-0.02,0.80,0.70,-3.91,1.10,-0.79,16608430
74227,0.06,1.06,0.20,0.34,2.87,-2.29,-0.01,0.80,0.70,-3.36,0.73,-0.52,16608234
74238,0.05,1.06,0.20,1.92,3.17,-2.38,-0.01,0.80,0.70,-3.81,0.92,-0.70,16609089
74251,0.05,1.05,0.20,1.65,3.48,-1.86,-0.01,0.80,0.70,-3.48,1.83,-0.58,16609249
74262,0.05,1.04,0.21,1.01,3.39,-2.78,-0.01,0.80,0.70,-3.63,1.19,-0.52,16610758
74274,0.06,1.02,0.21,-0.21,2.84,-2.93,-0.01,0.80,0.70,-3.60,-0.21,-0.21,16611060
74286,0.06,1.01,0.21,-1.10,2.53,-1.56,-0.01,0.80,0.69,-3.51,-0.67,0.40,16608808
74297,0.06,1.02,0.22,-0.37,1.98,-0.37,-0.02,0.80,0.69,-3.57,-0.15,-0.09,16608253
74309,0.07,1.02,0.22,0.52,2.14,-0.76,-0.02,0.80,0.68,-2.75,-0.21,-0.18,16607139
74320,0.07,1.03,0.22,2.38,1.53,-0.70,-0.02,0.79,0.67,-2.23,0.37,-0.46,16607504
74333,0.08,1.02,0.23,2.56,1.65,-1.16,-0.02,0.79,0.67,-1.89,0.64,-0.82,16608180
74344,0.08,0.99,0.23,0.82,2.14,-1.98,-0.03,0.79,0.67,-1.25,1.04,-1.01,16606400
74356,0.09,0.96,0.22,-2.75,1.31,-1.53,-0.02,0.79,0.67,-1.43,1.13,-1.16,16606024
74368,0.09,0.95,0.22,-5.52,0.15,-1.16,-0.02,0.78,0.68,-1.04,1.62,-1.56,16608214
74380,0.10,0.95,0.22,-6.26,-0.76,-1.62,-0.02,0.78,0.68,-0.79,1.34,-1.43,16610449
74391,0.09,0.98,0.22,-4.97,-0.15,-2.35,-0.03,0.78,0.68,-0.21,1.13,-1.56,16610655
74403,0.08,1.00,0.22,-3.54,0.55,-2.72,-0.03,0.78,0.68,0.15,0.31,-1.53,16609526
74415,0.07,1.02,0.22,-1.95,1.31,-1.89,-0.03,0.79,0.68,0.64,0.18,-2.17,16606601
74426,0.07,1.02,0.22,-1.10,1.74,-0.79,-0.03,0.79,0.68,1.19,1.16,-2.90,16608150
74438,0.07,1.01,0.22,-2.01,2.47,-0.24,-0.03,0.79,0.68,1.65,0.79,-2.90,16609370
74449,0.07,0.99,0.22,-3.27,2.47,0.15,-0.04,0.79,0.68,1.25,-1.10,-2.87,16608631
74462,0.09,0.98,0.22,-4.55,1.28,-1.56,-0.03,0.79,0.68,1.71,0.34,-3.45,16608750
74473,0.10,0.98,0.21,-5.89,0.31,-2.93,-0.03,0.79,0.69,1.65,0.46,-3.57,16608733
74485,0.10,0.98,0.21,-6.84,-0.82,-2.93,-0.03,0.79,0.69,1.16,0.18,-3.17,16608699
74497,0.10,0.99,0.21,-7.11,-1.83,-3.36,-0.03,0.79,0.70,1.13,0.61,-3.27,16608913
74509,0.10,1.01,0.21,-5.86,-2.59,-3.57,-0.03,0.79,0.70,0.89,-0.34,-3.17,16609972
74520,0.09,1.03,0.21,-5.00,-2.72,-2.66,-0.03,0.80,0.69,1.04,-0.49,-2.75,16610613
74532,0.06,1.03,0.21,-4.27,-1.92,-2.75,-0.02,0.80,0.70,0.98,-1.83,-2.59,16609328
74544,0.04,1.04,0.20,-4.09,-0.49,-1.86,-0.02,0.80,0.70,0.76,-0.82,-1.80,16609736
74555,0.02,1.04,0.20,-4.79,1.77,0.24,-0.01,0.80,0.70,0.09,0.85,-1.86,16609136
74567,0.01,1.05,0.20,-3.97,4.24,2.11,-0.02,0.80,0.70,-0.31,1.62,-1.59,16611109
74578,0.02,1.06,0.19,-2.81,5.68,2.23,-0.03,0.80,0.70,-0.70,0.61,-2.23,16607677
74591,0.05,1.07,0.19,-0.70,4.55,0.12,-0.03,0.80,0.71,-1.19,-0.12,-2.87,16606526
74602,0.09,1.07,0.20,0.40,2.04,-2.38,-0.04,0.80,0.71,-1.43,-0.67,-3.08,16609740
74614,0.11,1.06,0.20,0.18,-0.95,-3.85,-0.03,0.80,0.71,-2.11,-2.41,-2.59,16610001
74626,0.10,1.04,0.19,-1.22,-2.32,-3.33,-0.02,0.80,0.71,-3.14,-2.59,-1.83,16610781
74638,0.08,1.04,0.19,-1.40,-2.32,-1.50,-0.01,0.80,0.71,-3.08,-0.64,-1.22,16610809
74649,0.05,1.05,0.19,-0.21,0.03,-1.31,-0.01,0.80,0.71,-3.51,-0.27,-0.92,16611005
74661,0.03,1.05,0.19,1.01,2.56,-1.04,-0.02,0.80,0.70,-3.66,-0.95,-1.50,16609405
74673,0.03,1.05,0.19,1.46,3.69,-1.53,-0.02,0.79,0.70,-3.17,-0.58,-1.71,16608024
74685,0.04,1.04,0.20,1.10,3.75,-1.19,-0.02,0.79,0.69,-3.05,-0.49,-1.80,16609342
74696,0.05,1.02,0.21,0.34,3.11,-1.37,-0.02,0.80,0.69,-3.08,-1.10,-1.43,16611989
74707,0.06,1.02,0.21,0.03,1.98,-0.40,-0.02,0.80,0.69,-3.05,-0.31,-1.22,16612060
74720,0.07,1.02,0.22,0.49,1.56,-1.80,-0.02,0.80,0.68,-2.38,-0.34,-1.07,16611337
74731,0.07,1.01,0.22,1.04,1.19,-2.29,-0.02,0.80,0.68,-1.98,-0.64,-1.40,16611828
74743,0.07,1.00,0.23,0.27,0.34,-3.81,-0.02,0.80,0.68,-1.50,-1.37,-1.43,16611736
74755,0.07,0.98,0.22,-2.38,0.03,-4.91,-0.02,0.80,0.68,-1.46,-1.34,-0.98,16608092
74767,0.06,0.97,0.22,-4.24,-0.12,-4.39,-0.01,0.80,0.68,-1.37,-1.56,-0.55,16609533
74778,0.05,0.98,0.22,-4.24,-0.06,-3.39,-0.00,0.79,0.68,-1.10,-1.01,-0.43,16609250
74790,0.04,1.00,0.22,-3.14,1.34,-1.92,-0.00,0.79,0.68,-0.95,-0.03,-0.15,16610044
74802,0.02,1.02,0.22,-1.22,3.14,-1.71,-0.01,0.79,0.68,-0.64,-0.40,-0.64,16608840
74814,0.02,1.02,0.21,-0.43,4.24,-3.02,-0.01,0.79,0.68,-0.46,-0.12,-0.95,16607533
74825,0.03,1.01,0.22,-1.59,5.07,-5.52,-0.02,0.79,0.68,-0.43,-0.31,-0.95,16611201
74836,0.03,0.99,0.22,-3.23,5.55,-8.21,-0.02,0.79,0.68,-0.31,-1.10,-0.52,16612617
74849,0.04,0.99,0.22,-4.82,5.00,-5.43,-0.01,0.80,0.68,-0.34,0.31,-0.15,16611528
74860,0.05,1.00,0.23,-4.09,3.94,-3.75,-0.00,0.80,0.67,0.03,2.23,0.27,16611295
74872,0.06,1.02,0.23,-2.50,2.47,-2.11,-0.01,0.80,0.67,0.76,2.11,0.03,16612422
