time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
475248,0.06,1.03,0.09,0.03,-2.72,-0.37,0.05,0.91,-0.37,-4.91,-1.53,2.50,16637994
475260,0.06,1.02,0.09,-1.07,-1.65,-1.62,0.04,0.92,-0.36,-0.03,-3.51,0.73,16639919
475272,0.05,1.02,0.10,0.49,0.43,-2.20,0.04,0.91,-0.36,-2.62,0.49,1.40,16638863
475283,0.04,1.04,0.12,5.37,2.01,-0.79,0.03,0.91,-0.37,-3.48,2.59,1.34,16637501
475295,0.05,1.04,0.11,5.19,1.92,-2.01,0.03,0.92,-0.37,-4.82,1.98,1.80,16636015
475307,0.05,1.00,0.08,-4.61,2.04,-0.64,0.04,0.92,-0.36,-4.64,1.68,-0.58,16638093
475319,0.05,0.99,0.07,-8.70,1.71,-1.19,0.04,0.92,-0.35,7.14,-3.05,-3.08,16638640
475330,0.05,1.02,0.09,-3.02,1.98,-1.43,0.04,0.92,-0.36,4.12,-0.18,-3.48,16638247
475342,0.05,1.04,0.11,2.11,2.17,-1.37,0.04,0.91,-0.36,1.65,0.49,-0.79,16635902
475354,0.05,1.04,0.11,1.28,2.17,-1.83,0.04,0.92,-0.37,-3.39,1.53,0.64,16634118
475366,0.05,1.01,0.09,-4.49,1.77,-1.07,0.04,0.92,-0.36,-0.12,-0.12,-2.35,16634615
475377,0.05,1.00,0.08,-6.53,1.92,-1.22,0.04,0.92,-0.36,2.59,-0.95,-2.38,16636410
475388,0.05,1.03,0.10,-2.11,1.92,-0.98,0.04,0.92,-0.37,-1.43,1.28,-0.52,16636195
475401,0.05,1.04,0.11,0.98,2.26,-1.46,0.04,0.92,-0.37,-3.69,1.77,0.98,16636265
475412,0.05,1.03,0.10,-0.64,1.95,-1.46,0.04,0.92,-0.36,-1.56,0.92,-0.61,16635592
475424,0.05,1.01,0.09,-4.58,1.89,-0.85,0.04,0.92,-0.36,1.07,-0.31,-2.35,16636026
475436,0.05,1.01,0.09,-4.52,2.08,-1.37,0.04,0.92,-0.36,0.61,-0.12,-1.56,16636369
475448,0.05,1.03,0.10,-1.53,2.20,-1.13,0.04,0.92,-0.37,-2.50,1.40,-0.21,16637647
475459,0.05,1.03,0.10,-0.12,2.35,-1.43,0.04,0.92,-0.37,-2.41,1.50,0.15,16638371
475471,0.05,1.02,0.10,-2.20,2.17,-1.37,0.04,0.92,-0.37,-0.43,0.49,-1.34,16638429
475483,0.05,1.01,0.09,-4.24,1.89,-1.07,0.04,0.92,-0.37,0.52,0.09,-2.01,16638750
475495,0.05,1.02,0.10,-3.23,1.92,-1.34,0.04,0.92,-0.37,-0.98,0.37,-0.82,16636100
475506,0.05,1.03,0.10,-0.70,2.17,-1.19,0.04,0.92,-0.37,-2.32,1.10,0.06,16635060
475517,0.05,1.03,0.10,-0.76,1.98,-1.28,0.04,0.92,-0.37,-1.62,0.95,-0.46,16635931
475530,0.05,1.02,0.09,-2.99,1.98,-1.19,0.04,0.92,-0.36,-0.18,0.21,-1.40,16636395
475541,0.05,1.02,0.09,-3.51,1.83,-1.10,0.04,0.92,-0.36,-0.31,0.15,-1.13,16636478
