time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
1115532,-0.04,0.99,-0.03,-5.83,1.28,-0.67,0.15,0.98,0.21,1.01,-0.34,-2.11,16609559
1115542,-0.04,1.00,-0.04,-5.58,0.61,0.98,0.15,0.98,0.21,0.31,-0.67,-3.97,16610987
1115552,-0.03,1.00,-0.03,-4.67,0.27,2.32,0.14,0.98,0.21,-0.55,-0.95,-4.88,16610757
1115563,-0.03,1.01,-0.03,-4.58,-0.09,2.47,0.14,0.98,0.21,-0.12,-2.01,-4.58,16606912
1115573,-0.02,1.01,-0.03,-4.58,-0.31,0.67,0.14,0.98,0.21,0.55,-1.95,-3.08,16607626
1115583,-0.02,1.01,-0.03,-4.00,-0.37,-1.19,0.14,0.98,0.21,2.23,-1.77,-0.70,16609457
1115595,-0.03,1.00,-0.04,-5.74,0.82,-2.84,0.15,0.99,0.21,0.92,-0.03,0.52,16609522
1115607,-0.05,1.00,-0.04,-6.16,2.84,-3.78,0.16,0.99,0.21,1.74,2.04,1.46,16609990
1115619,-0.06,1.01,-0.04,-5.92,4.03,-3.30,0.16,0.99,0.21,1.46,2.59,0.82,16608869
1115630,-0.07,1.01,-0.03,-5.52,4.27,-1.92,0.17,0.99,0.20,1.16,2.08,-0.92,16609440
1115642,-0.06,1.01,-0.03,-5.37,3.60,-0.49,0.17,0.99,0.20,0.70,1.83,-2.08,16609535
1115654,-0.06,1.02,-0.02,-4.64,2.59,0.27,0.17,0.99,0.20,-0.49,0.92,-2.29,16610682
1115665,-0.05,1.02,-0.02,-3.48,2.08,-0.61,0.16,0.99,0.19,-1.31,0.24,-1.31,16612414
1115677,-0.04,1.03,-0.02,-2.20,1.83,-1.71,0.16,1.00,0.19,-1.77,0.15,-0.24,16609185
1115688,-0.05,1.03,-0.01,-1.22,1.92,-2.23,0.16,1.00,0.19,-1.68,-0.06,0.27,16608765
1115701,-0.05,1.03,-0.01,-1.22,2.44,-1.40,0.16,1.00,0.19,-1.74,1.22,-0.76,16610970
1115712,-0.05,1.02,-0.01,-1.68,2.93,0.24,0.16,1.00,0.19,-1.43,1.34,-2.47,16610741
1115724,-0.05,1.02,-0.01,-2.04,2.84,1.04,0.15,1.00,0.19,-0.92,1.13,-3.45,16609002
1115736,-0.04,1.02,-0.02,-2.66,2.38,0.92,0.15,1.00,0.19,-1.43,0.85,-2.96,16607719
1115748,-0.04,1.02,-0.02,-2.90,2.41,-0.61,0.15,1.00,0.19,-1.53,0.98,-1.31,16607622
1115759,-0.04,1.02,-0.02,-1.83,2.29,-1.71,0.16,1.00,0.19,-0.89,0.98,0.21,16608393
1115771,-0.04,1.03,-0.01,-1.71,2.59,-2.69,0.16,1.00,0.19,-0.61,0.70,0.64,16609057
1115783,-0.04,1.03,-0.02,-1.77,2.69,-2.59,0.16,1.01,0.19,-1.22,1.01,0.40,16610209
1115794,-0.05,1.02,-0.02,-1.92,2.93,-1.98,0.16,1.01,0.19,-1.59,1.16,-0.37,16607097
1115806,-0.05,1.02,-0.02,-2.17,3.17,-1.01,0.15,1.00,0.19,-1.62,1.19,-0.92,16606535
