time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
137800,0.04,1.02,0.07,-2.26,1.53,-1.50,-0.09,0.77,0.71,-2.32,1.28,-1.37,16608171
137810,0.04,1.02,0.07,-2.23,1.53,-1.16,-0.09,0.77,0.71,-2.26,0.37,-1.65,16608424
137821,0.05,1.02,0.07,-2.84,1.89,-0.37,-0.10,0.77,0.70,-2.50,0.06,-2.14,16609034
137832,0.06,1.02,0.08,-3.30,1.31,-0.58,-0.10,0.77,0.70,-2.14,0.09,-1.77,16608534
137844,0.06,1.02,0.09,-3.11,-0.09,-0.40,-0.09,0.77,0.70,-1.74,-0.27,-1.62,16606626
137856,0.07,1.01,0.10,-3.27,-1.07,-0.64,-0.09,0.77,0.70,-1.46,0.55,-1.50,16608300
137868,0.07,1.01,0.10,-4.06,-1.65,-1.28,-0.09,0.77,0.69,-1.01,-0.06,-1.40,16609862
137879,0.07,1.02,0.11,-2.14,-1.83,-1.92,-0.10,0.77,0.69,-0.43,-0.64,-1.25,16610698
137891,0.06,1.02,0.11,-1.68,-1.37,-3.72,-0.10,0.77,0.68,0.06,-1.04,-1.40,16611145
137903,0.05,1.03,0.11,-1.46,-0.95,-5.49,-0.10,0.77,0.68,-0.09,-2.08,-1.62,16611911
137914,0.04,1.03,0.10,-1.19,-0.67,-5.19,-0.10,0.77,0.69,0.21,-2.32,-1.04,16611521
137926,0.03,1.02,0.09,-2.32,-0.09,-4.94,-0.09,0.77,0.69,-0.61,-0.82,-0.89,16608722
137937,0.03,1.01,0.09,-3.20,0.15,-3.66,-0.09,0.77,0.70,-0.64,-0.46,-0.40,16609004
137950,0.02,1.02,0.09,-3.45,0.95,-1.92,-0.09,0.78,0.70,-0.98,-0.61,-0.49,16611219
137961,0.02,1.02,0.09,-4.00,2.04,-0.76,-0.09,0.78,0.70,-1.50,-0.12,-0.37,16611641
137973,0.02,1.02,0.09,-3.75,2.87,0.12,-0.09,0.78,0.70,-1.25,0.67,-0.61,16609978
137985,0.02,1.03,0.09,-3.54,3.48,0.31,-0.09,0.78,0.70,-1.74,1.53,-0.92,16608401
137997,0.02,1.03,0.09,-3.36,4.15,0.64,-0.09,0.78,0.69,-1.53,1.71,-0.98,16609279
138008,0.03,1.03,0.10,-3.14,4.46,1.43,-0.09,0.78,0.69,-1.34,2.20,-1.37,16608449
138020,0.04,1.03,0.10,-3.05,4.03,0.46,-0.10,0.78,0.69,-0.85,1.25,-1.80,16609692
138032,0.06,1.02,0.10,-2.66,2.84,-1.04,-0.10,0.77,0.69,-0.89,0.06,-2.23,16608517
138043,0.07,1.02,0.11,-1.98,1.56,-1.71,-0.10,0.77,0.68,0.12,-0.03,-2.32,16607728
138055,0.09,1.03,0.11,-1.25,0.09,-2.53,-0.10,0.77,0.68,0.18,-0.24,-2.62,16612958
138066,0.09,1.04,0.11,-0.12,-1.10,-3.66,-0.10,0.77,0.68,0.67,-1.25,-2.90,16611286
138079,0.09,1.05,0.10,1.68,-2.20,-4.36,-0.10,0.77,0.69,0.34,-1.89,-2.81,16608430
138090,0.08,1.05,0.09,2.69,-2.90,-2.14,-0.10,0.77,0.69,0.03,-1.46,-2.66,16606989
138102,0.07,1.05,0.08,2.17,-3.27,-1.46,-0.09,0.77,0.70,-0.43,-1.46,-2.44,16606331
138114,0.05,1.03,0.08,1.13,-3.23,-1.07,-0.09,0.77,0.71,-1.19,-2.17,-1.74,16607609
138126,0.04,1.02,0.07,-1.37,-2.62,-0.12,-0.09,0.77,0.71,-1.65,-2.08,-1.53,16609770
138137,0.02,1.00,0.07,-2.99,-1.01,-0.52,-0.08,0.77,0.71,-1.68,-0.73,-1.04,16611790
138148,-0.01,1.00,0.08,-3.39,1.25,-0.21,-0.08,0.77,0.70,-1.74,0.40,-0.61,16610601
138161,-0.02,1.00,0.08,-3.97,3.45,0.15,-0.08,0.77,0.70,-1.59,0.95,-0.58,16612283
138172,-0.03,1.00,0.09,-3.66,5.40,1.10,-0.08,0.77,0.69,-1.01,1.89,-0.31,16609986
