time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
409299,0.41,0.96,0.11,-4.18,-0.43,-5.71,0.07,0.60,0.87,-1.16,-3.14,-0.61,16608171
409310,0.41,0.97,0.11,-2.01,-0.85,-5.98,0.07,0.60,0.87,-1.50,-3.36,-0.43,16610698
409320,0.40,0.98,0.11,-3.39,-0.12,-6.87,0.07,0.60,0.87,-1.56,-3.48,-0.37,16611353
409330,0.39,0.98,0.11,-0.27,-0.03,-5.95,0.07,0.60,0.87,-1.59,-3.23,-0.31,16612114
409340,0.38,0.98,0.11,-3.02,0.76,-6.59,0.07,0.61,0.87,-1.40,-2.66,-0.12,16611550
409351,0.38,0.97,0.11,-2.53,0.89,-7.48,0.08,0.60,0.87,-0.85,-1.98,0.21,16611287
409363,0.38,0.96,0.11,-3.72,0.79,-7.26,0.08,0.60,0.87,-0.98,-1.83,0.40,16610252
409374,0.37,0.97,0.11,-2.96,0.58,-5.71,0.08,0.60,0.87,-0.89,-1.34,0.21,16610194
409385,0.37,0.98,0.11,-2.04,1.71,-6.32,0.08,0.60,0.87,-1.04,-1.01,-0.12,16609225
409398,0.36,0.97,0.10,-2.87,2.38,-6.53,0.09,0.60,0.88,-1.34,-1.37,-0.34,16610351
409409,0.37,0.97,0.10,-4.21,1.65,-4.70,0.09,0.60,0.88,-1.46,-1.56,-0.52,16611593
409421,0.38,0.97,0.11,-4.00,0.37,-2.93,0.10,0.60,0.88,-1.65,-1.19,-0.09,16609329
409433,0.38,0.99,0.11,-2.78,0.40,-4.67,0.09,0.61,0.88,-1.65,-1.22,-0.24,16608575
409445,0.37,1.00,0.11,-2.69,1.46,-3.57,0.10,0.61,0.88,-2.14,-1.19,-0.34,16608493
409456,0.35,1.01,0.11,-1.46,3.11,-1.86,0.10,0.61,0.88,-2.04,-0.76,-0.09,16610068
409468,0.35,1.01,0.11,-0.98,3.05,0.18,0.10,0.61,0.88,-2.26,0.49,0.12,16608698
409480,0.36,1.02,0.11,-0.79,3.97,3.36,0.11,0.61,0.88,-2.53,2.59,-0.09,16608267
409491,0.37,1.02,0.11,1.16,1.92,4.33,0.10,0.61,0.88,-3.23,2.78,0.43,16611251
409503,0.39,1.01,0.11,0.21,0.58,-0.82,0.10,0.61,0.88,-3.17,2.50,-0.18,16611333
409515,0.38,0.99,0.11,-1.62,1.37,1.07,0.10,0.61,0.88,-3.08,1.46,0.34,16610076
409527,0.37,0.99,0.11,-1.50,2.17,2.66,0.09,0.61,0.88,-2.69,2.99,0.06,16609489
409538,0.38,1.00,0.11,0.46,1.80,0.34,0.09,0.61,0.88,-3.57,2.17,-0.15,16610461
409550,0.38,1.00,0.11,2.59,1.65,-0.55,0.08,0.61,0.88,-3.63,0.46,-0.12,16607821
409562,0.39,0.99,0.10,-0.98,1.04,-3.11,0.08,0.61,0.89,-4.49,0.06,0.15,16608418
409574,0.39,0.99,0.10,-0.61,1.13,-5.77,0.09,0.61,0.90,-4.88,-1.40,0.43,16608443
409585,0.38,0.99,0.10,0.00,1.16,-4.91,0.09,0.61,0.90,-5.46,-0.82,0.43,16606605
409597,0.38,1.01,0.09,0.76,1.89,-5.07,0.09,0.61,0.89,-5.74,-0.55,0.98,16604147
409609,0.37,1.03,0.10,3.85,2.26,-3.27,0.09,0.61,0.89,-5.62,-0.27,1.07,16607577
409620,0.36,1.03,0.10,5.19,4.27,-4.61,0.09,0.61,0.89,-6.29,0.40,1.31,16609585
409632,0.35,1.02,0.10,6.56,5.31,1.86,0.10,0.61,0.88,-5.58,4.09,1.07,16611069
