time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
450619,0.06,1.03,0.09,-1.95,3.69,-1.19,0.04,0.96,-0.26,1.04,1.34,-1.19,16638853
450629,0.07,1.02,0.09,-1.50,2.53,-1.50,0.04,0.96,-0.26,1.43,0.46,-0.73,16640933
450639,0.06,1.03,0.10,-0.27,1.95,-1.86,0.04,0.96,-0.26,-0.09,0.82,-0.12,16640285
450650,0.06,1.03,0.10,1.62,2.17,-1.77,0.04,0.96,-0.27,-3.20,0.85,1.89,16641089
450660,0.06,1.04,0.10,2.75,1.80,-2.29,0.04,0.96,-0.27,-3.48,0.89,1.62,16637238
450671,0.06,1.03,0.11,1.89,1.16,-1.80,0.03,0.96,-0.27,-4.09,0.46,1.83,16636999
450682,0.05,1.01,0.09,-3.78,2.69,-0.79,0.05,0.96,-0.26,-1.74,1.07,-2.81,16637603
450695,0.05,0.98,0.07,-9.77,2.08,-1.10,0.05,0.96,-0.26,2.50,-1.50,-5.25,16635126
450706,0.05,1.00,0.08,-7.29,2.04,-1.71,0.04,0.96,-0.25,6.56,-0.21,-2.75,16633740
450718,0.05,1.04,0.11,0.70,2.20,-1.43,0.03,0.95,-0.26,4.46,0.82,1.89,16637999
450729,0.05,1.05,0.12,4.67,2.20,-1.89,0.03,0.96,-0.27,-4.76,1.59,2.29,16638894
450742,0.05,1.02,0.09,-3.14,2.20,-0.82,0.04,0.96,-0.27,-6.87,0.18,-2.99,16636959
450753,0.05,0.99,0.07,-8.97,1.83,-0.49,0.04,0.96,-0.26,-0.64,-0.24,-3.72,16636594
450765,0.05,1.02,0.09,-3.51,2.23,-1.74,0.04,0.96,-0.26,5.28,0.76,-0.34,16635712
450777,0.05,1.04,0.11,2.38,2.32,-1.40,0.04,0.95,-0.26,2.59,1.65,1.83,16634443
450788,0.05,1.04,0.11,1.46,2.08,-1.71,0.04,0.96,-0.27,-4.33,0.64,-0.18,16634761
450800,0.05,1.01,0.09,-4.97,1.98,-0.98,0.04,0.96,-0.27,-3.54,-0.27,-3.36,16634353
450811,0.05,1.01,0.09,-5.95,1.98,-1.16,0.04,0.96,-0.26,1.25,0.03,-1.56,16635489
450824,0.05,1.03,0.10,-0.76,2.23,-1.10,0.04,0.95,-0.26,1.10,0.85,0.58,16635518
450835,0.05,1.04,0.11,1.31,2.04,-1.95,0.03,0.95,-0.27,-3.11,1.07,1.19,16634658
450847,0.05,1.02,0.10,-2.90,2.11,-0.95,0.04,0.96,-0.26,-1.50,0.52,-1.83,16636124
450859,0.05,1.01,0.09,-5.95,2.11,-0.92,0.04,0.96,-0.26,1.28,0.34,-2.62,16636130
450871,0.05,1.02,0.10,-2.78,2.11,-1.68,0.04,0.96,-0.26,-0.79,0.64,-0.40,16635756
450882,0.05,1.04,0.11,0.61,2.23,-1.68,0.04,0.95,-0.27,-3.39,0.98,0.64,16637910
450893,0.05,1.03,0.10,-1.50,1.98,-1.34,0.04,0.96,-0.26,-1.56,0.49,-1.13,16639085
450906,0.05,1.01,0.09,-4.64,1.71,-1.25,0.04,0.96,-0.26,0.95,0.12,-2.11,16638903
450917,0.05,1.02,0.09,-3.94,1.86,-1.22,0.04,0.96,-0.26,-0.34,0.46,-1.13,16639661
450929,0.05,1.03,0.10,-0.73,2.20,-1.34,0.04,0.96,-0.27,-2.50,1.13,0.12,16637359
450940,0.05,1.03,0.10,-0.64,2.23,-1.74,0.04,0.96,-0.26,-1.74,0.67,-0.43,16636510
450953,0.05,1.02,0.09,-3.48,1.92,-1.10,0.04,0.96,-0.26,0.00,0.09,-1.53,16636275
450964,0.05,1.01,0.09,-4.21,2.01,-1.13,0.04,0.96,-0.26,0.21,0.34,-1.71,16637065
450976,0.05,1.02,0.10,-1.74,1.83,-1.37,0.04,0.96,-0.27,-1.80,0.89,-0.58,16637502
450988,0.05,1.03,0.10,-0.64,2.14,-1.65,0.04,0.95,-0.27,-2.01,0.82,-0.09,16637945
451000,0.05,1.02,0.10,-2.38,2.26,-1.07,0.04,0.96,-0.26,-0.37,0.61,-1.16,16636151
451011,0.05,1.01,0.09,-3.81,2.11,-0.92,0.04,0.96,-0.26,-0.15,0.31,-1.56,16636316
451022,0.05,1.02,0.10,-2.47,2.14,-1.34,0.04,0.96,-0.26,-1.65,0.49,-0.64,16637147
451035,0.05,1.03,0.10,-0.76,1.95,-1.31,0.04,0.96,-0.27,-2.11,0.95,0.09,16636248
451046,0.05,1.02,0.10,-1.74,1.98,-1.43,0.04,0.96,-0.26,-0.61,0.52,-0.73,16637561
451058,0.05,1.02,0.09,-3.14,1.80,-1.40,0.04,0.96,-0.26,-0.03,0.43,-1.56,16635695
451069,0.05,1.02,0.09,-2.87,1.92,-1.31,0.04,0.96,-0.26,-0.79,0.43,-1.04,16635736
451082,0.05,1.03,0.10,-1.40,2.20,-1.25,0.04,0.96,-0.26,-1.71,0.89,-0.31,16637404
451093,0.05,1.03,0.10,-1.77,1.89,-1.31,0.04,0.96,-0.26,-1.34,0.52,-0.46,16638869
451105,0.05,1.02,0.09,-2.84,2.14,-1.25,0.04,0.96,-0.26,-0.79,0.73,-0.85,16638371
451117,0.05,1.02,0.10,-2.50,2.17,-1.56,0.04,0.96,-0.26,-0.92,0.89,-0.73,16636258
451129,0.05,1.03,0.10,-1.37,2.17,-1.59,0.04,0.95,-0.26,-1.22,0.85,-0.40,16637364
451140,0.05,1.03,0.10,-1.10,2.14,-1.77,0.04,0.95,-0.26,-0.82,1.37,1.04,16638510
451151,0.05,1.02,0.10,-1.53,1.98,-1.71,0.04,0.95,-0.27,-0.98,1.22,0.43,16639896
451164,0.05,1.02,0.10,-1.95,2.26,-1.71,0.04,0.96,-0.27,-0.34,0.73,-0.52,16639923
451175,0.05,1.02,0.09,-2.87,2.29,-1.71,0.04,0.96,-0.27,-0.37,0.40,-1.04,16641265
451187,0.05,1.02,0.09,-2.96,2.20,-1.28,0.04,0.96,-0.26,-0.61,0.09,-1.83,16641274
451198,0.05,1.02,0.10,-2.44,2.01,-1.16,0.04,0.96,-0.26,-1.31,0.82,-1.16,16641364
451211,0.05,1.03,0.10,-1.71,1.98,-1.13,0.07,0.97,-0.20,21.79,38.21,-17.00,16641339
451222,0.05,1.02,0.09,-2.29,1.92,-1.31,0.07,0.98,-0.20,-0.09,-8.18,-10.53,16638147
451234,0.05,1.02,0.09,-3.69,1.98,-1.10,0.13,1.03,-0.28,-124.30,-39.95,2.87,16639560
451246,0.05,1.02,0.10,-2.75,1.95,-1.22,0.13,0.94,-0.30,-51.70,5.98,12.48,16639549
451258,0.05,1.03,0.10,-1.50,1.77,-1.74,0.12,0.91,-0.34,23.93,-4.24,-9.86,16636696
451269,0.05,1.02,0.10,-2.50,2.20,-1.59,0.02,0.92,-0.26,68.82,-17.73,-11.44,16641001
451280,0.05,1.02,0.09,-3.57,2.72,-1.56,0.02,0.99,-0.21,-9.95,-33.60,4.61,16641317
451293,0.05,1.02,0.10,-2.93,2.29,-1.71,0.12,0.98,-0.24,-27.01,-55.36,7.97,16638102
451304,0.05,1.03,0.10,-1.62,1.65,-1.16,0.12,1.00,-0.23,-62.41,-38.48,-12.18,16637811
451316,0.05,1.02,0.10,-1.65,2.38,-1.53,0.07,1.04,-0.22,-79.19,-32.01,-75.20,16638085
451328,0.05,1.02,0.10,-2.84,1.89,-0.98,0.02,1.09,-0.16,-130.58,-38.82,-134.92,16636238
451340,0.05,1.02,0.10,-2.90,2.14,-1.22,0.03,1.16,-0.27,-76.14,-30.76,-80.35,16636011
451351,0.05,1.02,0.10,-2.17,1.62,-0.95,0.09,1.30,-0.43,-61.92,45.35,41.96,16637481
451363,0.05,1.02,0.10,-2.53,2.17,-1.04,0.15,1.42,-0.52,-70.19,137.51,108.37,16636440
451375,0.05,1.02,0.09,-2.93,1.98,-1.10,0.09,1.43,-0.46,-95.46,162.29,121.67,16633039
451386,0.05,1.02,0.10,-2.44,2.04,-1.19,0.04,1.40,-0.34,-107.51,122.04,165.89,16631815
451398,0.05,1.02,0.10,-2.26,2.11,-1.43,0.03,1.40,-0.22,-148.65,88.90,198.76,16632945
451409,0.05,1.02,0.09,-2.08,2.11,-1.19,0.05,1.42,-0.11,-215.94,80.99,222.81,16638329
451422,0.05,1.02,0.09,-2.56,1.71,-1.25,0.06,1.39,-0.07,-251.74,100.59,227.29,16638629
451433,0.05,1.02,0.10,-2.04,1.89,-1.59,0.05,1.34,-0.05,-279.94,126.28,217.44,16635021
451445,0.05,1.02,0.10,-1.77,1.92,-1.22,0.07,1.34,-0.01,-324.71,142.43,208.77,16632523
451457,0.05,1.02,0.10,-1.89,1.80,-1.22,0.10,1.35,0.04,-368.90,137.45,217.35,16633534
451469,0.05,1.02,0.10,-2.23,1.95,-1.16,0.08,1.34,0.02,-401.49,123.87,227.69,16633743
451480,0.05,1.02,0.10,-2.23,1.74,-1.22,0.03,1.29,-0.07,-350.07,114.96,183.20,16634099
451492,0.05,1.02,0.10,-2.20,2.17,-1.31,0.07,1.22,-0.06,-404.33,193.73,146.00,16633794
451504,0.05,1.02,0.10,-1.86,2.20,-1.46,0.15,1.05,-0.00,-408.20,276.98,90.97,16635898
451515,0.05,1.02,0.10,-2.72,1.95,-1.10,0.09,0.95,0.02,-445.07,277.98,81.24,16634750
451527,0.05,1.02,0.10,-0.58,1.98,-1.71,0.05,0.89,0.06,-475.65,213.93,118.59,16634161
451538,0.05,1.02,0.10,-1.16,2.17,-1.40,0.04,0.79,0.11,-470.79,139.59,150.51,16633785
451551,0.05,1.02,0.10,-0.49,2.26,-1.28,0.04,0.60,0.18,-438.66,85.08,194.43,16635030
451562,0.05,1.03,0.10,-0.43,1.95,-1.68,0.11,0.34,0.29,-354.52,39.70,175.57,16635736
