time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
353826,0.06,1.03,0.09,1.77,1.37,-2.11,0.04,1.01,0.06,6.81,0.52,-1.01,16638882
353837,0.06,1.03,0.09,0.89,0.52,-1.19,0.04,1.01,0.05,6.29,0.61,-1.07,16640624
353847,0.06,1.03,0.09,0.58,-0.64,-1.71,0.04,1.01,0.05,4.49,0.21,-1.07,16638368
353857,0.06,1.03,0.10,4.15,-0.82,-2.26,0.04,1.01,0.05,2.26,0.70,-1.10,16638508
353866,0.05,1.04,0.10,4.64,1.43,-1.25,0.04,1.01,0.05,2.14,0.46,-0.89,16638656
353878,0.04,1.03,0.10,1.40,2.26,-0.40,0.04,1.01,0.05,2.78,0.67,-0.76,16637832
353889,0.05,1.00,0.08,-3.42,2.17,-2.26,0.04,1.01,0.04,1.92,0.37,-0.73,16636925
353901,0.05,1.00,0.07,-6.77,1.80,-1.07,0.04,1.01,0.04,-0.46,0.70,-0.98,16637191
353912,0.05,1.02,0.09,-1.68,2.26,-1.34,0.04,1.01,0.04,-0.92,0.49,-0.73,16637588
353925,0.05,1.04,0.11,2.23,2.17,-1.95,0.04,1.01,0.04,-0.85,0.61,-0.95,16635777
353936,0.05,1.03,0.10,-1.77,2.04,-1.28,0.04,1.01,0.04,0.09,0.67,-0.73,16635411
353948,0.05,1.01,0.08,-6.16,2.11,-1.01,0.04,1.01,0.04,-1.07,0.49,-0.89,16636347
353959,0.05,1.01,0.09,-4.46,1.95,-1.28,0.04,1.01,0.04,-0.98,0.70,-0.76,16637111
353971,0.05,1.04,0.10,0.21,2.11,-1.62,0.04,1.01,0.04,-0.79,0.43,-0.95,16639021
353983,0.05,1.03,0.10,-0.03,2.11,-1.25,0.04,1.01,0.04,0.06,0.46,-0.73,16637177
353994,0.05,1.02,0.09,-3.94,2.04,-1.01,0.04,1.01,0.04,-0.64,0.76,-0.73,16633717
354007,0.05,1.01,0.08,-4.85,2.11,-1.28,0.04,1.01,0.04,-0.82,0.64,-0.70,16634498
354018,0.05,1.03,0.10,-1.68,2.04,-1.40,0.04,1.01,0.05,-0.64,0.52,-0.64,16634389
354030,0.05,1.03,0.10,-0.21,2.26,-1.22,0.04,1.01,0.05,-0.76,0.52,-0.79,16637189
354041,0.05,1.02,0.09,-2.84,1.95,-1.16,0.04,1.01,0.05,-0.06,0.95,-0.76,16639303
354054,0.05,1.01,0.09,-4.94,1.92,-0.76,0.04,1.01,0.04,-0.64,0.67,-0.67,16636972
354065,0.05,1.02,0.09,-2.75,2.14,-1.50,0.04,1.01,0.04,-0.67,0.46,-0.49,16633661
354076,0.05,1.03,0.10,-0.64,2.17,-1.59,0.04,1.01,0.04,-0.85,0.64,-0.49,16633984
354088,0.05,1.03,0.10,-1.80,2.20,-1.37,0.04,1.01,0.04,-0.79,0.52,-0.95,16635541
354100,0.05,1.02,0.10,-3.60,1.92,-1.13,0.04,1.01,0.04,-0.92,0.70,-0.49,16635804
354112,0.05,1.02,0.10,-2.99,1.89,-1.25,0.04,1.01,0.04,-1.07,0.67,-0.67,16637172
354123,0.05,1.03,0.10,-1.16,1.92,-1.43,0.04,1.01,0.04,-1.37,0.82,-1.01,16634303
354136,0.05,1.03,0.10,-1.40,1.86,-1.46,0.04,1.01,0.04,-1.25,0.67,-1.10,16633677
354147,0.05,1.02,0.10,-2.96,1.89,-1.37,0.04,1.01,0.04,-1.04,0.76,-0.73,16634409
354159,0.05,1.02,0.09,-3.05,1.83,-1.10,0.04,1.01,0.04,-1.19,0.52,-0.92,16636196
354170,0.05,1.03,0.10,-1.74,1.98,-1.53,0.04,1.01,0.04,-1.01,0.61,-0.95,16637256
354183,0.05,1.03,0.10,-1.34,2.01,-1.28,0.04,1.01,0.04,-0.98,0.49,-0.85,16636210
354194,0.05,1.02,0.09,-2.53,1.89,-1.19,0.04,1.01,0.04,-0.73,0.52,-0.82,16633883
354205,0.05,1.02,0.09,-2.90,1.95,-1.31,0.04,1.01,0.04,-1.10,0.61,-0.85,16633365
354217,0.05,1.02,0.09,-2.11,2.11,-1.34,0.04,1.01,0.04,-1.01,0.82,-0.89,16635861
354229,0.05,1.03,0.10,-1.59,2.14,-1.25,0.04,1.01,0.04,-1.01,0.55,-0.92,16635192
354241,0.05,1.02,0.10,-2.29,1.86,-1.37,0.04,1.01,0.04,-1.07,0.46,-0.79,16633699
354252,0.05,1.02,0.09,-2.84,2.14,-1.34,0.04,1.01,0.04,-0.98,0.49,-0.89,16633647
354265,0.05,1.02,0.10,-2.26,2.01,-1.37,0.04,1.01,0.04,-0.73,0.64,-0.95,16634062
354276,0.05,1.03,0.10,-1.83,2.14,-1.13,0.04,1.01,0.04,-1.07,0.52,-0.79,16635591
354288,0.05,1.02,0.10,-2.01,2.32,-1.31,0.04,1.01,0.04,-0.73,0.58,-0.95,16635353
354299,0.05,1.02,0.09,-2.56,2.17,-1.62,0.04,1.01,0.04,-1.04,0.79,-0.92,16635152
354311,0.05,1.02,0.09,-2.41,2.01,-1.31,0.04,1.01,0.04,-1.04,0.46,-0.85,16632604
354323,0.05,1.03,0.10,-1.83,2.08,-1.22,0.04,1.01,0.04,-1.25,0.67,-0.70,16632461
354334,0.05,1.02,0.10,-2.11,2.11,-1.40,0.04,1.01,0.04,-1.07,0.43,-0.73,16635671
354347,0.05,1.02,0.09,-2.47,2.11,-1.22,0.04,1.01,0.04,-0.85,0.37,-0.92,16637433
354358,0.05,1.02,0.09,-2.69,1.95,-1.43,0.04,1.01,0.04,-0.73,0.70,-0.92,16635490
354370,0.05,1.02,0.09,-2.08,2.17,-1.10,0.04,1.01,0.04,-0.85,0.52,-0.76,16634512
354381,0.05,1.02,0.09,-2.14,1.95,-1.34,0.04,1.01,0.04,-0.70,0.67,-1.22,16634906
354394,0.05,1.02,0.09,-2.72,2.14,-1.16,0.04,1.01,0.04,-0.85,0.82,-0.70,16637361
354405,0.05,1.02,0.09,-2.50,2.08,-1.31,0.04,1.01,0.04,-0.98,0.52,-0.82,16637377
354417,0.05,1.02,0.10,-1.95,1.92,-1.16,0.04,1.01,0.04,-0.92,0.58,-1.13,16636910
354428,0.05,1.02,0.10,-2.17,1.92,-1.28,0.04,1.01,0.04,-1.19,0.61,-0.76,16637741
354440,0.05,1.02,0.10,-2.29,1.98,-1.40,0.04,1.01,0.04,-0.85,0.76,-0.92,16636858
354452,0.05,1.02,0.10,-2.29,2.08,-1.34,0.04,1.01,0.04,-1.19,0.79,-1.07,16634420
354463,0.05,1.02,0.10,-2.47,1.89,-1.19,0.04,1.01,0.04,-0.92,0.61,-1.01,16634215
354476,0.05,1.02,0.10,-2.01,2.11,-1.31,0.04,1.01,0.04,-1.04,0.49,-0.82,16637032
354487,0.05,1.02,0.09,-2.20,1.89,-1.31,0.04,1.01,0.04,-0.89,0.64,-0.58,16636778
354499,0.05,1.02,0.09,-2.38,2.08,-1.19,0.04,1.01,0.04,-1.04,0.70,-0.85,16636834
354510,0.05,1.02,0.09,-2.41,1.95,-1.37,0.04,1.01,0.04,-1.04,0.58,-0.85,16634357
354523,0.05,1.02,0.09,-2.11,1.95,-1.19,0.04,1.01,0.04,-0.89,0.43,-0.79,16632090
354534,0.05,1.02,0.09,-2.50,2.01,-1.25,0.04,1.01,0.04,-0.89,0.46,-0.95,16636273
354545,0.05,1.02,0.09,-2.69,2.26,-1.13,0.04,1.01,0.04,-0.82,0.55,-0.73,16637350
