time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
34728,0.06,1.06,0.13,11.51,1.13,-1.59,0.04,1.00,-0.07,0.24,0.67,-0.85,16635057
34739,0.06,1.06,0.13,12.94,0.09,-1.01,0.04,1.00,-0.08,-0.12,0.27,-0.89,16637531
34749,0.06,1.06,0.12,14.47,0.37,-1.77,0.04,1.00,-0.08,-0.95,0.40,-0.58,16636519
34759,0.05,1.02,0.10,6.07,3.02,-1.13,0.04,1.00,-0.08,3.17,-4.24,-0.27,16635377
34770,0.05,0.97,0.06,-8.48,3.17,-2.41,0.03,0.99,-0.07,13.28,-13.92,2.72,16634510
34783,0.06,0.97,0.05,-11.60,1.56,-1.86,0.04,1.00,-0.07,16.17,1.01,-0.92,16633554
34794,0.05,1.02,0.09,-1.10,2.59,-1.10,0.04,1.00,-0.07,20.36,0.34,-0.76,16635421
34806,0.06,1.05,0.12,5.65,2.11,-1.46,0.04,1.00,-0.07,18.40,0.03,-0.64,16637002
34818,0.06,1.03,0.10,-0.27,1.86,-1.80,0.04,1.00,-0.08,14.92,0.21,-0.58,16638096
34830,0.05,0.99,0.07,-9.67,1.95,-0.09,0.04,1.00,-0.09,8.61,0.52,-0.73,16635814
34841,0.05,1.01,0.08,-6.56,1.50,-0.73,0.04,1.00,-0.10,1.95,0.58,-0.70,16633561
34852,0.05,1.04,0.11,2.78,1.83,-1.65,0.04,1.00,-0.10,-3.08,0.49,-0.89,16634502
34865,0.05,1.04,0.11,3.42,2.26,-1.40,0.03,1.00,-0.10,-3.69,-2.04,-0.06,16633702
34876,0.05,1.01,0.08,-4.61,1.65,-1.13,0.04,1.00,-0.10,-3.94,-1.28,-0.73,16635110
34888,0.05,1.00,0.08,-7.17,1.80,-1.40,0.04,1.00,-0.10,-1.16,0.76,-0.92,16635107
34899,0.05,1.03,0.10,-1.04,1.95,-1.31,0.04,1.00,-0.10,-0.89,0.70,-0.92,16633135
34912,0.05,1.04,0.11,2.26,2.17,-1.50,0.04,1.00,-0.10,-0.92,0.55,-1.07,16634529
34923,0.05,1.02,0.09,-2.90,1.89,-0.85,0.03,1.00,-0.10,-0.49,0.70,-0.89,16634554
34935,0.05,1.00,0.08,-6.65,1.95,-1.22,0.03,1.00,-0.10,-1.74,0.58,-0.70,16635581
34947,0.05,1.02,0.09,-2.81,2.29,-1.31,0.03,1.00,-0.10,-0.95,0.64,-0.79,16634995
34958,0.05,1.04,0.11,1.28,2.17,-1.65,0.03,1.00,-0.09,-0.40,1.04,-0.85,16635837
34970,0.05,1.03,0.10,-1.34,2.11,-1.19,0.04,1.00,-0.09,-0.95,0.43,-0.85,16639057
34981,0.05,1.01,0.09,-5.52,1.92,-0.95,0.04,1.00,-0.09,-1.31,0.67,-0.73,16639396
34994,0.05,1.02,0.09,-3.63,1.98,-1.10,0.04,1.00,-0.10,-1.10,0.55,-0.79,16637575
35005,0.05,1.03,0.10,0.00,2.29,-1.56,0.04,1.00,-0.09,-1.07,0.58,-1.01,16635582
35017,0.05,1.03,0.10,-0.58,1.92,-1.40,0.04,1.00,-0.09,-0.58,0.61,-0.95,16635251
35028,0.05,1.01,0.09,-4.33,2.20,-1.01,0.04,1.00,-0.09,-1.34,0.37,-0.92,16635610
35041,0.05,1.02,0.09,-3.94,1.80,-1.40,0.04,1.00,-0.10,-1.25,0.55,-0.89,16633970
35052,0.05,1.03,0.10,-1.01,2.20,-1.34,0.04,1.00,-0.10,-1.04,0.58,-0.85,16634775
35063,0.05,1.03,0.10,-0.67,2.17,-1.46,0.04,1.00,-0.10,-0.85,0.70,-0.85,16636671
35076,0.05,1.02,0.09,-3.08,2.01,-1.19,0.04,1.00,-0.10,-0.98,0.58,-1.13,16636511
35087,0.05,1.02,0.09,-3.60,1.92,-1.34,0.04,1.00,-0.10,-1.34,0.52,-0.61,16636154
35099,0.05,1.03,0.10,-1.50,1.98,-1.37,0.04,1.00,-0.10,-1.25,0.76,-0.98,16637500
35110,0.05,1.03,0.10,-0.95,2.11,-1.31,0.04,1.00,-0.09,-0.82,0.58,-0.89,16635679
35123,0.05,1.02,0.09,-2.87,1.83,-1.01,0.03,1.00,-0.09,-0.73,0.82,-0.58,16635660
35134,0.05,1.02,0.09,-3.36,2.08,-1.22,0.03,1.00,-0.09,-0.70,0.73,-0.73,16637279
35146,0.05,1.02,0.10,-2.23,1.77,-1.46,0.03,1.00,-0.09,-1.10,0.79,-0.89,16635912
35158,0.05,1.03,0.10,-1.40,2.14,-1.56,0.03,1.00,-0.09,-0.82,0.61,-0.92,16634760
35170,0.05,1.02,0.09,-2.66,2.14,-1.25,0.04,1.00,-0.09,-0.89,0.46,-0.89,16633854
