time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
662526,0.05,1.02,0.09,-2.66,3.69,-1.50,-0.03,1.00,0.01,-1.01,1.13,-1.07,16631351
662537,0.06,1.02,0.09,-1.83,2.29,-1.65,-0.03,1.00,0.01,-0.03,0.92,-0.40,16632071
662547,0.06,1.02,0.09,-2.99,1.86,-1.37,-0.03,1.00,0.01,0.24,0.61,-0.09,16632281
662557,0.05,1.02,0.08,-4.24,2.23,-1.04,-0.03,1.00,0.01,0.24,0.15,0.24,16632907
662568,0.05,1.02,0.09,-4.46,1.89,-1.22,-0.03,1.00,0.01,0.46,0.03,-0.15,16633556
662580,0.06,1.02,0.09,-4.21,1.46,-1.07,-0.03,1.01,0.01,0.64,-0.09,0.52,16632452
662591,0.06,1.02,0.09,-3.57,0.82,-1.25,-0.03,1.01,0.01,-0.55,0.58,0.55,16633525
662603,0.06,1.03,0.09,-2.59,0.70,-0.98,-0.02,1.01,0.01,-0.85,0.31,0.00,16635711
662615,0.06,1.03,0.10,-1.65,0.89,-1.01,-0.02,1.01,0.01,-1.34,0.31,0.00,16633861
662627,0.05,1.03,0.10,-1.89,1.46,-1.10,-0.02,1.01,0.00,-1.16,0.46,-0.89,16631718
662638,0.05,1.02,0.10,-2.41,1.83,-0.92,-0.02,1.01,0.00,-0.95,-0.31,-0.98,16631179
662650,0.05,1.02,0.09,-2.38,1.92,-1.34,-0.02,1.01,0.00,-1.50,-0.61,-1.59,16629631
662662,0.05,1.02,0.09,-2.35,2.08,-1.43,-0.02,1.01,0.00,-1.37,-0.61,-2.14,16631015
662674,0.05,1.02,0.09,-2.56,1.98,-1.25,-0.02,1.01,-0.00,-1.62,0.06,-1.01,16633265
662685,0.05,1.02,0.09,-2.47,1.59,-1.28,-0.02,1.01,-0.00,-1.22,1.16,-0.37,16632431
662696,0.06,1.02,0.09,-2.72,1.10,-1.34,-0.01,1.01,-0.00,-1.04,1.50,0.73,16631991
662709,0.06,1.02,0.09,-2.32,0.85,-1.25,-0.02,1.01,-0.00,-2.01,1.01,-0.73,16633166
662720,0.05,1.02,0.09,-2.81,0.79,-1.31,-0.02,1.01,-0.00,-1.86,0.64,-1.53,16632570
662732,0.05,1.02,0.09,-3.72,0.92,-1.07,-0.03,1.01,0.00,-2.11,0.12,-2.14,16630785
662744,0.05,1.02,0.09,-3.78,0.18,-1.07,-0.03,1.00,0.01,-0.95,-0.43,-1.13,16630907
662756,0.06,1.02,0.09,-2.99,-0.21,-1.10,-0.03,1.00,0.01,-0.76,-0.64,0.12,16634635
662767,0.06,1.03,0.10,-1.95,-0.43,-1.43,-0.02,1.00,0.01,-0.24,0.12,-0.03,16634385
662779,0.06,1.03,0.10,-2.14,-0.52,-1.40,-0.02,1.00,0.01,0.34,0.31,0.06,16635328
662791,0.06,1.02,0.10,-3.02,0.21,-1.34,-0.01,1.00,0.01,0.43,0.85,-0.31,16634506
662803,0.05,1.02,0.10,-2.96,1.13,-1.37,-0.01,1.00,0.01,-0.43,0.82,-0.70,16632796
662814,0.05,1.02,0.10,-2.90,0.92,-1.62,-0.02,1.01,0.01,-1.80,0.67,-2.04,16630536
662825,0.05,1.03,0.10,-1.98,1.40,-1.56,-0.02,1.01,0.00,-1.77,0.24,-3.27,16630132
662838,0.05,1.03,0.10,-2.23,1.77,-1.37,-0.02,1.00,0.01,-0.89,0.76,-2.11,16632323
662849,0.05,1.02,0.10,-3.33,1.74,-1.25,-0.02,1.00,0.01,-0.24,0.40,-0.95,16634496
662861,0.05,1.02,0.09,-3.88,2.26,-1.34,-0.02,1.00,0.01,0.73,0.85,-0.27,16634728
662873,0.05,1.02,0.10,-2.87,2.08,-1.13,-0.02,1.00,0.00,1.34,0.76,1.10,16635157
662885,0.05,1.03,0.10,-1.68,2.11,-1.13,-0.02,1.01,-0.00,0.52,1.16,0.21,16636458
