time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
827439,0.04,1.00,0.08,-5.92,3.78,-1.19,1.04,-0.03,0.10,1.46,-0.64,-4.46,16640718
827450,0.04,1.01,0.08,-5.80,5.34,-1.40,1.04,-0.02,0.10,3.20,-1.19,-3.97,16637403
827462,0.03,1.02,0.08,-4.97,7.84,-1.65,1.04,-0.02,0.11,5.25,-0.31,-2.90,16637556
827473,0.03,1.02,0.09,-3.78,10.19,-1.16,1.03,-0.02,0.11,7.90,-0.15,-1.86,16639781
827486,0.03,1.03,0.09,-1.92,12.05,-0.95,1.03,-0.02,0.11,9.37,0.18,-0.37,16640843
827497,0.04,1.03,0.10,-0.64,12.21,-1.25,1.03,-0.01,0.11,8.70,1.34,1.10,16639962
827508,0.05,1.03,0.11,1.19,9.31,-1.01,1.03,0.00,0.09,5.46,1.59,2.11,16639061
827521,0.06,1.03,0.12,1.80,5.58,-1.25,1.03,0.01,0.08,1.59,2.47,2.53,16640072
827532,0.07,1.03,0.13,1.77,1.95,-1.46,1.03,0.01,0.08,-1.77,2.44,2.41,16641741
827544,0.07,1.03,0.12,1.34,1.16,-1.46,1.03,0.01,0.08,-2.08,2.35,2.29,16641104
827555,0.06,1.03,0.11,0.89,0.98,-1.07,1.03,0.00,0.09,-2.11,1.80,1.56,16638795
827568,0.06,1.02,0.11,-0.15,0.85,-1.34,1.04,-0.00,0.09,-2.11,1.34,0.92,16638475
827579,0.05,1.02,0.10,-0.89,1.34,-1.34,1.04,-0.00,0.09,-1.56,1.16,-0.09,16639267
827591,0.05,1.02,0.10,-1.71,2.32,-1.22,1.04,-0.00,0.09,-0.70,1.07,-0.58,16639638
827602,0.05,1.02,0.10,-2.72,2.20,-0.95,1.04,-0.00,0.10,-0.67,0.61,-1.28,16640588
827615,0.05,1.01,0.10,-3.88,2.35,-1.04,1.04,-0.01,0.10,0.31,-0.49,-2.66,16639515
827626,0.04,1.01,0.09,-4.73,4.36,-0.98,1.04,-0.01,0.10,1.74,-0.89,-3.45,16639385
827637,0.04,1.02,0.09,-4.43,5.89,-1.31,1.04,-0.02,0.11,3.66,-0.67,-2.66,16639392
827650,0.04,1.02,0.09,-3.23,8.03,-1.31,1.03,-0.02,0.11,5.31,0.27,-0.79,16638498
827661,0.04,1.03,0.10,-1.71,8.27,-1.28,1.03,-0.01,0.10,4.79,0.95,0.58,16637770
827673,0.05,1.03,0.11,-0.49,6.65,-1.56,1.03,-0.00,0.10,3.05,1.22,1.28,16638120
827684,0.06,1.03,0.11,-0.24,4.36,-1.71,1.03,0.01,0.09,0.52,1.25,1.10,16637190
827697,0.07,1.03,0.12,-0.24,0.92,-1.62,1.03,0.01,0.09,-2.56,1.62,0.49,16638098
827708,0.07,1.03,0.11,-0.18,-1.59,-1.80,1.03,0.00,0.09,-5.65,1.43,1.22,16638671
827720,0.09,1.03,0.10,0.64,-5.49,-1.62,1.03,0.00,0.10,-9.77,2.04,1.46,16639741
827731,0.10,1.03,0.10,0.89,-9.16,-1.68,1.03,0.00,0.11,-12.88,2.56,1.98,16637945
827743,0.10,1.03,0.10,0.98,-12.08,-1.50,1.03,-0.00,0.11,-15.87,2.04,1.10,16637016
827755,0.10,1.02,0.09,0.49,-15.47,-0.70,1.04,-0.00,0.11,-19.26,2.47,0.15,16638419
827766,0.11,1.02,0.09,-0.31,-19.17,-1.37,1.04,-0.01,0.11,-22.98,1.13,-1.71,16638496
827779,0.11,1.01,0.09,-1.86,-23.28,-1.43,1.04,-0.00,0.12,-26.98,0.82,-2.08,16638964
827790,0.12,1.02,0.09,-1.19,-26.92,-1.53,1.03,0.00,0.12,-30.43,1.25,-1.07,16638836
827802,0.12,1.03,0.10,0.21,-30.40,-1.53,1.03,0.01,0.12,-34.52,1.71,-0.43,16636742
827813,0.13,1.03,0.09,-0.46,-34.30,-1.62,1.03,0.00,0.12,-38.15,1.62,-1.59,16635314
827826,0.13,1.02,0.08,-2.29,-38.02,-1.53,1.03,-0.00,0.13,-41.69,0.21,-2.96,16635925
827837,0.13,1.01,0.08,-4.46,-42.18,-1.46,1.03,-0.01,0.13,-44.89,-0.67,-4.33,16635896
827849,0.12,1.01,0.07,-4.94,-45.17,-1.65,1.03,-0.03,0.13,-48.43,-0.46,-4.43,16634057
827860,0.11,1.02,0.06,-4.58,-47.61,-2.23,1.03,-0.04,0.12,-50.90,-0.61,-4.58,16633368
827872,0.09,1.03,0.07,-1.74,-49.13,-2.75,1.03,-0.03,0.11,-52.55,0.67,-2.72,16632763
827884,0.09,1.03,0.09,1.01,-51.70,-2.14,1.03,-0.01,0.11,-55.63,2.01,-0.76,16635352
827895,0.10,1.04,0.11,2.50,-55.15,-2.20,1.03,0.00,0.11,-58.96,1.16,-0.85,16636058
827908,0.11,1.03,0.11,1.25,-59.66,-1.89,1.03,0.01,0.11,-63.45,0.18,-1.98,16636587
827919,0.13,1.02,0.11,-1.77,-64.21,-2.14,1.03,0.02,0.12,-68.02,-0.27,-3.78,16638965
827931,0.13,1.01,0.10,-5.19,-67.63,-2.62,1.03,0.01,0.12,-70.43,-1.71,-6.16,16637499
827942,0.12,1.01,0.09,-6.53,-68.39,-2.84,1.03,-0.01,0.12,-71.72,-2.32,-6.87,16635571
827955,0.11,1.02,0.10,-3.23,-70.13,-3.14,1.03,0.00,0.12,-73.73,-0.18,-3.60,16638039
827966,0.11,1.04,0.12,1.34,-72.88,-2.69,1.03,0.01,0.12,-76.81,3.17,-0.58,16638159
827978,0.13,1.04,0.13,3.02,-75.68,-2.41,1.03,0.02,0.12,-79.32,2.99,-1.50,16637002
827990,0.13,1.02,0.12,-3.05,-78.03,-2.38,1.03,0.02,0.13,-80.96,2.11,-6.26,16635342
