time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
639734,-0.14,0.79,-0.52,-5.55,3.45,-1.83,0.12,0.84,0.62,-0.58,1.13,-1.10,16625302
639745,-0.14,0.78,-0.52,-3.27,4.00,-1.62,0.12,0.84,0.62,-1.53,1.16,-0.73,16625572
639755,-0.15,0.78,-0.53,-5.28,4.79,-2.11,0.12,0.84,0.63,-1.46,0.89,-0.64,16627190
639765,-0.16,0.78,-0.53,-5.71,5.65,-1.86,0.12,0.83,0.63,-1.53,0.76,-0.76,16626959
639777,-0.16,0.78,-0.53,-6.10,6.38,-1.07,0.12,0.83,0.63,-1.37,1.01,-0.82,16625099
639789,-0.16,0.79,-0.52,-6.35,6.90,-0.55,0.13,0.83,0.63,-1.31,1.68,-1.16,16623328
639801,-0.16,0.80,-0.52,-5.13,7.48,-0.79,0.13,0.83,0.62,-0.92,1.83,-0.89,16624263
639812,-0.15,0.81,-0.51,-4.61,7.75,0.24,0.13,0.83,0.62,-0.76,1.59,-1.16,16622523
639824,-0.15,0.81,-0.51,-4.64,7.60,0.21,0.13,0.83,0.62,-0.49,2.59,-1.31,16622442
639836,-0.14,0.81,-0.51,-4.09,7.14,-0.37,0.13,0.83,0.62,-0.64,2.90,-1.28,16621266
639848,-0.13,0.82,-0.51,-2.78,6.29,-0.31,0.13,0.83,0.62,-0.55,2.62,-1.04,16623304
639859,-0.12,0.82,-0.51,-2.35,4.79,0.49,0.13,0.83,0.62,-0.85,2.14,-1.13,16624183
639870,-0.11,0.81,-0.52,-2.62,3.91,0.21,0.13,0.83,0.63,-1.53,2.17,-0.82,16623426
639883,-0.11,0.81,-0.52,-2.44,3.30,-0.24,0.12,0.83,0.63,-1.80,1.13,-0.58,16625951
639894,-0.11,0.81,-0.53,-1.95,2.87,0.64,0.12,0.84,0.63,-2.32,-0.18,-0.31,16625333
639906,-0.11,0.81,-0.53,-2.56,2.93,1.04,0.12,0.84,0.63,-2.96,-0.79,-0.37,16622815
639918,-0.12,0.80,-0.53,-3.85,3.88,0.55,0.12,0.84,0.63,-3.36,0.15,-0.67,16618196
639930,-0.14,0.80,-0.53,-3.75,5.31,-0.03,0.12,0.84,0.63,-2.53,1.28,-0.85,16617087
639941,-0.15,0.81,-0.53,-2.99,6.13,-0.18,0.12,0.84,0.63,-2.20,1.77,-0.79,16619705
639953,-0.15,0.82,-0.53,-2.32,6.41,-0.03,0.13,0.84,0.63,-2.56,2.75,-0.73,16619451
639965,-0.14,0.82,-0.53,-1.28,6.41,-0.27,0.13,0.84,0.63,-2.87,3.02,-0.82,16616719
639976,-0.13,0.83,-0.52,-1.01,4.79,2.08,0.13,0.84,0.63,-2.81,2.29,-0.37,16615918
639988,-0.11,0.83,-0.52,-0.70,3.94,0.58,0.12,0.84,0.63,-3.02,1.77,-0.64,16616338
640000,-0.10,0.82,-0.52,-0.82,3.33,0.61,0.12,0.84,0.63,-2.99,0.82,-0.73,16613429
640012,-0.11,0.80,-0.52,-2.50,3.23,2.62,0.11,0.84,0.63,-3.08,0.37,-1.01,16612159
640023,-0.12,0.78,-0.52,-4.18,3.42,2.41,0.12,0.83,0.63,-3.20,0.18,-0.73,16614394
640035,-0.13,0.77,-0.52,-5.49,4.58,3.33,0.12,0.83,0.63,-3.36,0.73,-0.46,16613289
640047,-0.14,0.78,-0.51,-5.62,5.83,3.02,0.12,0.83,0.62,-2.93,1.50,-0.64,16608637
640059,-0.14,0.80,-0.51,-4.43,7.08,3.85,0.12,0.83,0.62,-2.90,1.86,-0.85,16608936
640070,-0.14,0.81,-0.51,-4.30,7.48,4.70,0.12,0.83,0.62,-2.59,2.17,-0.98,16611605
640081,-0.13,0.81,-0.50,-4.21,6.84,3.94,0.12,0.83,0.62,-1.95,2.41,-1.56,16610119
640094,-0.11,0.81,-0.50,-4.55,5.46,3.02,0.12,0.83,0.62,-1.89,2.53,-1.50,16609558
640105,-0.09,0.81,-0.50,-3.60,4.06,2.32,0.12,0.83,0.62,-2.11,2.38,-1.31,16608727
640117,-0.08,0.82,-0.50,-2.93,2.35,2.35,0.12,0.83,0.62,-1.80,1.77,-0.92,16608349
640129,-0.08,0.84,-0.49,-0.55,1.34,1.50,0.12,0.83,0.62,-1.74,1.01,-0.73,16608342
640141,-0.08,0.85,-0.50,0.64,1.13,0.46,0.12,0.83,0.61,-1.77,0.52,-0.82,16608795
640152,-0.09,0.84,-0.50,1.22,1.34,-0.31,0.11,0.83,0.62,-1.74,-0.31,-0.58,16609122
640164,-0.11,0.83,-0.51,0.64,2.41,-1.74,0.11,0.83,0.62,-2.26,0.09,-0.82,16609473
640176,-0.12,0.81,-0.52,-0.40,3.91,-1.53,0.11,0.83,0.63,-2.75,0.37,-1.10,16608966
640187,-0.13,0.80,-0.53,-1.31,5.22,-1.22,0.11,0.83,0.64,-3.48,0.92,-1.34,16605915
640199,-0.13,0.81,-0.54,-0.85,6.26,-0.34,0.11,0.84,0.64,-3.69,1.50,-1.50,16605454
640210,-0.12,0.82,-0.54,-0.12,6.10,-0.67,0.11,0.84,0.65,-3.97,1.89,-2.01,16608662
640223,-0.11,0.83,-0.54,0.58,5.71,-0.76,0.11,0.84,0.65,-3.97,2.66,-1.92,16610750
640234,-0.10,0.83,-0.54,0.76,4.85,0.82,0.11,0.84,0.65,-4.18,2.50,-1.86,16609977
640246,-0.10,0.82,-0.54,0.18,4.73,1.40,0.12,0.84,0.65,-4.33,2.84,-1.92,16609664
640258,-0.10,0.81,-0.54,-1.16,4.94,1.65,0.11,0.84,0.65,-4.00,2.56,-1.80,16611809
640270,-0.11,0.80,-0.54,-1.80,5.40,2.38,0.11,0.84,0.65,-4.46,2.08,-2.08,16611248
640281,-0.12,0.81,-0.53,-0.85,6.26,3.60,0.11,0.83,0.64,-4.73,1.37,-1.95,16607830
640293,-0.11,0.82,-0.53,0.95,6.68,2.72,0.11,0.83,0.64,-4.43,2.26,-2.08,16607547
640305,-0.11,0.83,-0.53,1.80,6.10,3.20,0.11,0.83,0.64,-4.82,2.32,-1.53,16610783
640316,-0.10,0.82,-0.53,1.80,5.31,2.75,0.11,0.82,0.64,-5.43,1.40,-1.68,16612181
640328,-0.09,0.81,-0.53,2.11,3.72,1.50,0.12,0.82,0.63,-5.49,1.68,-1.40,16610376
640339,-0.08,0.81,-0.52,2.35,1.92,2.08,0.12,0.82,0.63,-5.34,2.11,-0.79,16610783
640352,-0.08,0.82,-0.51,3.11,1.28,2.41,0.12,0.82,0.62,-4.61,1.19,-0.61,16610116
640363,-0.09,0.82,-0.50,3.30,1.46,2.50,0.12,0.82,0.62,-3.85,0.43,-0.55,16610183
640375,-0.11,0.80,-0.50,2.41,2.53,1.80,0.12,0.82,0.62,-3.14,-0.21,-0.70,16609900
640387,-0.12,0.79,-0.50,0.70,4.27,0.27,0.12,0.82,0.62,-2.75,-0.15,-1.07,16608025
640399,-0.13,0.77,-0.50,-0.95,5.34,-0.52,0.12,0.82,0.62,-2.53,0.64,-1.13,16607840
640410,-0.13,0.76,-0.51,-2.50,6.13,-0.70,0.12,0.82,0.63,-2.72,1.65,-1.43,16609383
640421,-0.13,0.76,-0.51,-2.99,6.20,-0.82,0.12,0.82,0.63,-2.62,2.26,-0.98,16607379
640434,-0.12,0.77,-0.52,-2.47,6.47,-0.61,0.12,0.81,0.63,-3.17,2.93,-1.13,16608907
640445,-0.11,0.79,-0.52,-1.40,6.44,-1.37,0.12,0.81,0.63,-3.11,3.54,-1.04,16608379
640457,-0.11,0.80,-0.52,-1.07,6.84,-1.46,0.12,0.82,0.63,-3.11,2.93,-1.13,16608557
640468,-0.10,0.80,-0.52,-0.92,6.68,-1.95,0.11,0.82,0.64,-2.75,1.65,-1.19,16609880
640481,-0.10,0.80,-0.52,-1.16,6.10,-1.92,0.11,0.83,0.64,-2.53,1.65,-1.43,16609954
640492,-0.09,0.80,-0.52,-1.65,5.22,-1.28,0.11,0.83,0.64,-2.59,1.80,-1.31,16608396
640504,-0.08,0.80,-0.53,-1.62,4.27,-0.92,0.12,0.83,0.65,-2.62,1.62,-0.95,16610119
640516,-0.08,0.81,-0.53,-1.62,3.23,-1.22,0.12,0.83,0.65,-2.75,1.43,-0.76,16609802
640527,-0.08,0.81,-0.53,-0.79,2.20,-1.40,0.12,0.82,0.65,-2.62,1.53,-0.15,16609738
640539,-0.07,0.81,-0.53,-0.21,0.55,-1.62,0.12,0.82,0.64,-3.23,0.58,0.03,16608259
640550,-0.07,0.81,-0.53,0.34,-0.37,-1.40,0.12,0.82,0.64,-3.14,0.43,0.49,16608818
640563,-0.08,0.81,-0.53,0.61,-0.40,-1.04,0.12,0.82,0.64,-2.99,-0.70,0.73,16610211
640574,-0.08,0.82,-0.52,1.59,-0.15,-2.66,0.12,0.82,0.64,-2.84,-0.46,0.31,16608201
640586,-0.08,0.83,-0.52,3.08,-1.34,-2.29,0.11,0.82,0.63,-2.87,-1.19,0.24,16609082
640598,-0.06,0.83,-0.52,4.49,-2.81,-2.59,0.11,0.82,0.64,-2.75,-1.56,0.15,16609756
640610,-0.06,0.82,-0.52,4.79,-3.48,-5.80,0.11,0.82,0.64,-2.59,-1.13,0.00,16610807
640621,-0.06,0.81,-0.52,4.27,-4.49,-5.58,0.11,0.82,0.64,-2.44,-1.04,0.37,16613621
640633,-0.08,0.80,-0.52,3.66,-4.30,-4.58,0.11,0.82,0.64,-2.50,-1.34,0.40,16614294
640645,-0.09,0.79,-0.53,2.01,-4.06,-3.17,0.11,0.82,0.64,-2.75,-0.79,1.10,16614314
640656,-0.11,0.77,-0.52,0.31,-2.69,-1.98,0.11,0.82,0.64,-2.14,-0.98,1.22,16615110
640668,-0.13,0.76,-0.52,-1.68,-1.28,-2.44,0.11,0.82,0.64,-1.65,-1.16,1.28,16615305
640679,-0.14,0.75,-0.52,-2.84,1.25,-4.85,0.11,0.82,0.64,-1.65,-1.40,1.07,16614501
