time,faccx,faccy,faccz,fgyrx,fgyry,fgyrz,saccx,saccy,saccz,sgyrx,sgyry,sgyrz,load
2440038,-0.12,0.98,-0.19,-6.38,0.46,-0.92,0.12,0.53,0.92,-2.01,0.61,-0.85,16605343
2440050,-0.12,0.98,-0.19,-0.79,0.24,-0.89,0.13,0.53,0.92,-2.35,0.34,-0.55,16606965
2440061,-0.11,0.99,-0.20,-1.07,-0.64,-1.01,0.13,0.53,0.92,-2.87,0.09,-0.12,16608928
2440074,-0.12,1.01,-0.19,1.71,-0.73,0.52,0.13,0.53,0.92,-2.32,0.79,-0.49,16608232
2440085,-0.12,1.01,-0.19,2.41,-0.73,0.82,0.13,0.53,0.92,-2.69,0.92,-0.55,16607429
2440096,-0.11,1.00,-0.20,1.25,-1.01,-0.79,0.13,0.53,0.92,-2.78,0.46,-0.73,16607821
2440109,-0.11,0.98,-0.20,0.31,-1.37,-1.13,0.12,0.53,0.92,-2.81,-0.09,-0.89,16607274
2440120,-0.11,0.96,-0.19,-0.27,-1.50,-1.37,0.12,0.53,0.92,-2.47,-0.49,-0.64,16604892
2440132,-0.12,0.96,-0.19,-0.89,-1.22,-1.19,0.13,0.53,0.91,-2.23,0.24,-0.79,16605559
2440143,-0.13,0.96,-0.18,-0.52,-0.89,0.00,0.13,0.53,0.91,-1.77,0.03,-0.49,16606691
2440156,-0.14,0.96,-0.18,-0.46,0.18,0.82,0.13,0.53,0.91,-1.65,0.40,-0.49,16607392
2440167,-0.15,0.96,-0.18,-0.61,1.92,0.85,0.13,0.54,0.91,-1.40,1.07,-0.70,16606560
2440179,-0.16,0.96,-0.18,-0.46,3.45,-0.21,0.13,0.54,0.91,-1.37,1.46,-0.52,16605420
2440190,-0.16,0.96,-0.18,-0.85,4.36,0.40,0.13,0.54,0.91,-1.16,0.98,-0.55,16607140
2440202,-0.15,0.96,-0.18,-0.79,4.52,0.15,0.13,0.53,0.91,-1.13,1.53,-0.40,16610172
2440214,-0.14,0.96,-0.18,-0.92,4.15,0.89,0.13,0.53,0.90,-1.10,1.80,-0.31,16610204
2440225,-0.13,0.96,-0.18,-0.40,4.33,0.18,0.12,0.53,0.90,-0.55,1.22,-0.37,16608538
2440238,-0.12,0.96,-0.18,-0.12,3.94,-0.34,0.12,0.53,0.90,-0.79,0.82,-0.92,16605732
2440249,-0.11,0.95,-0.19,-0.82,3.51,-1.22,0.12,0.52,0.90,-1.31,0.00,-0.64,16605098
2440261,-0.11,0.95,-0.19,-1.43,2.90,-1.04,0.12,0.52,0.90,-1.46,-0.40,-0.79,16606838
2440272,-0.11,0.95,-0.19,-2.26,2.96,-0.98,0.12,0.53,0.91,-1.19,-0.12,-1.04,16606292
2440285,-0.11,0.95,-0.19,-2.32,2.35,-1.43,0.12,0.53,0.91,-1.43,0.27,-0.82,16604276
2440296,-0.11,0.95,-0.19,-2.62,2.50,-0.98,0.13,0.53,0.91,-0.82,0.82,-0.73,16605399
2440308,-0.11,0.95,-0.19,-2.32,2.35,-1.31,0.13,0.53,0.91,-0.49,1.31,-0.67,16607886
2440320,-0.11,0.96,-0.19,-2.29,2.11,-1.40,0.13,0.53,0.91,-0.27,0.95,-0.43,16608029
2440331,-0.11,0.96,-0.19,-1.65,2.04,-0.95,0.12,0.53,0.91,-0.70,0.24,-0.40,16607786
2440343,-0.11,0.97,-0.19,-1.13,1.95,-0.67,0.12,0.53,0.91,-0.37,-0.70,-0.43,16606943
2440354,-0.12,0.97,-0.19,-1.37,1.77,-0.46,0.12,0.53,0.91,-0.18,-0.31,-0.52,16607621
2440367,-0.12,0.97,-0.19,-1.98,2.04,-0.70,0.12,0.53,0.91,-0.58,-0.27,-0.58,16607292
2440378,-0.12,0.96,-0.19,-2.69,2.11,-0.67,0.13,0.53,0.92,-0.98,0.03,-0.67,16609345
2440390,-0.11,0.96,-0.19,-2.99,1.80,-0.58,0.13,0.53,0.92,-0.58,0.64,-0.85,16607920
2440401,-0.11,0.96,-0.19,-2.96,0.79,-0.24,0.13,0.54,0.92,-0.46,1.59,-0.76,16608169
2440414,-0.11,0.96,-0.19,-3.36,0.49,0.49,0.13,0.54,0.91,-0.70,1.77,-0.61,16609981
2440425,-0.12,0.96,-0.19,-4.24,1.13,0.40,0.13,0.54,0.92,-0.55,1.53,-0.64,16607310
2440436,-0.13,0.96,-0.19,-4.70,1.74,-0.52,0.13,0.54,0.92,-0.34,0.98,-0.37,16606947
