11408, -164, -576, 16765, 8, -11, -5, 249 ,5312 ,15763 ,10 ,-5 ,2, 27286.5683, 27620.5510
11409, -164, -576, 16765, 8, -11, -5, 257 ,5312 ,15763 ,10 ,-5 ,3, 27334.4338, 27670.6487
11416, -170, -586, 16758, 8, -11, -6, 257 ,5302 ,15753 ,9 ,-6 ,3, 27423.5755, 27853.1879
11422, -168, -584, 16777, 8, -11, -6, 268 ,5316 ,15783 ,8 ,-5 ,1, 27266.5352, 27659.0049
11430, -168, -584, 16772, 8, -11, -6, 277 ,5311 ,15763 ,9 ,-6 ,2, 27234.7093, 27671.1345
11438, -173, -597, 16772, 7, -11, -5, 277 ,5322 ,15753 ,9 ,-6 ,1, 27294.7192, 27837.3569
11447, -166, -596, 16777, 8, -11, -5, 290 ,5318 ,15753 ,9 ,-6 ,1, 27240.6012, 27789.0325
11455, -171, -598, 16774, 8, -11, -5, 290 ,5318 ,15770 ,9 ,-6 ,1, 27311.1612, 27859.7653
11461, -166, -597, 16780, 8, -10, -4, 284 ,5321 ,15771 ,9 ,-6 ,2, 27372.9354, 27710.0444
11469, -186, -591, 16773, 8, -10, -5, 279 ,5317 ,15763 ,9 ,-5 ,2, 27329.5224, 27687.1473
11477, -160, -593, 16784, 8, -11, -5, 275 ,5336 ,15747 ,9 ,-6 ,2, 27215.6239, 27807.5486
11485, -160, -593, 16778, 8, -11, -5, 265 ,5317 ,15762 ,9 ,-5 ,2, 27254.2566, 27814.4181
11493, -146, -593, 16778, 8, -11, -5, 263 ,5320 ,15755 ,9 ,-5 ,2, 27256.0298, 27789.0861
11502, -151, -584, 16766, 8, -11, -4, 272 ,5310 ,15755 ,9 ,-5 ,1, 27328.9949, 27806.2105
11508, -157, -580, 16765, 9, -11, -5, 272 ,5310 ,15741 ,9 ,-5 ,1, 27222.0761, 27668.9231
11516, -142, -579, 16758, 8, -12, -5, 260 ,5302 ,15752 ,9 ,-6 ,2, 27376.6786, 27746.5940
11524, -160, -582, 16766, 8, -11, -5, 253 ,5297 ,15750 ,10 ,-5 ,2, 27300.1611, 27742.1862
11532, -165, -587, 16766, 7, -12, -5, 258 ,5302 ,15759 ,9 ,-5 ,2, 27279.1564, 27746.4509
11541, -156, -570, 16764, 9, -11, -5, 260 ,5304 ,15741 ,9 ,-5 ,2, 27340.5612, 27833.5243
11549, -156, -577, 16764, 9, -11, -5, 261 ,5313 ,15755 ,10 ,-6 ,2, 27334.1119, 27828.8454
11557, -156, -577, 16755, 8, -11, -6, 266 ,5315 ,15768 ,9 ,-6 ,2, 27274.8828, 27689.0755
11563, -166, -596, 16790, 7, -10, -5, 266 ,5315 ,15768 ,10 ,-6 ,2, 27284.9262, 27754.0654
11571, -171, -584, 16770, 7, -10, -5, 264 ,5330 ,15758 ,10 ,-6 ,2, 27305.0696, 27771.3865
11579, -158, -589, 16784, 6, -11, -5, 278 ,5320 ,15771 ,10 ,-6 ,2, 27177.1371, 27785.3340
11588, -168, -607, 16783, 8, -11, -5, 285 ,5317 ,15760 ,11 ,-4 ,2, 27283.1023, 27719.6109
11596, -150, -612, 16772, 8, -11, -5, 278 ,5339 ,15755 ,10 ,-5 ,2, 27034.7118, 27798.8017
11604, -160, -611, 16778, 7, -10, -5, 282 ,5324 ,15756 ,10 ,-5 ,2, 27218.4134, 27825.7221
11612, -164, -611, 16778, 7, -10, -5, 278 ,5330 ,15762 ,10 ,-6 ,2, 27331.4297, 27740.4279
11620, -164, -609, 16762, 8, -11, -5, 281 ,5330 ,15762 ,10 ,-5 ,2, 27331.9721, 27709.7166
11626, -166, -594, 16772, 8, -11, -5, 252 ,5308 ,15746 ,9 ,-5 ,2, 27295.8934, 27826.7562
11634, -162, -583, 16772, 7, -11, -5, 252 ,5308 ,15746 ,9 ,-6 ,2, 27139.2226, 27831.2773
11643, -162, -582, 16769, 8, -10, -5, 264 ,5312 ,15756 ,8 ,-6 ,2, 27033.3946, 27762.3564
11651, -170, -577, 16779, 8, -10, -5, 261 ,5306 ,15768 ,9 ,-5 ,2, 27355.6501, 27755.6330
11659, -165, -575, 16764, 8, -11, -5, 274 ,5306 ,15763 ,9 ,-6 ,1, 27175.7007, 27694.3147
11665, -161, -573, 16766, 8, -11, -5, 254 ,5320 ,15752 ,8 ,-7 ,2, 27265.0421, 27720.3918
11673, -161, -573, 16766, 7, -11, -5, 253 ,5296 ,15758 ,8 ,-5 ,2, 27179.6793, 27804.2436
11681, -159, -577, 16744, 7, -11, -5, 247 ,5309 ,15740 ,10 ,-6 ,2, 27171.4270, 27873.8230
11690, -160, -569, 16766, 7, -11, -6, 247 ,5309 ,15740 ,10 ,-6 ,2, 27081.0664, 27752.7094
11698, -153, -597, 16774, 8, -11, -6, 246 ,5313 ,15762 ,8 ,-6 ,2, 27173.8827, 27778.5629
11706, -168, -593, 16762, 8, -12, -6, 276 ,5313 ,15773 ,7 ,-6 ,2, 27334.5858, 27700.0099
11712, -167, -604, 16783, 7, -11, -5, 274 ,5321 ,15767 ,8 ,-6 ,2, 27220.0197, 27582.7348
11720, -170, -591, 16770, 6, -11, -5, 274 ,5333 ,15766 ,8 ,-6 ,2, 27158.3259, 27742.8359
11728, -170, -591, 16770, 6, -10, -5, 279 ,5326 ,15745 ,10 ,-5 ,2, 27188.9508, 27715.2538
11737, -148, -600, 16771, 6, -10, -5, 280 ,5330 ,15748 ,8 ,-6 ,2, 27069.6431, 27759.0990
11745, -146, -589, 16790, 9, -11, -5, 280 ,5330 ,15748 ,8 ,-6 ,1, 27173.7814, 27746.3406
11753, -158, -596, 16789, 8, -11, -6, 268 ,5318 ,15749 ,9 ,-6 ,2, 27205.2288, 27756.6105
11759, -148, -600, 16766, 8, -11, -5, 280 ,5310 ,15769 ,9 ,-5 ,2, 27181.1575, 27675.6853
11767, -150, -600, 16769, 8, -12, -6, 276 ,5322 ,15743 ,8 ,-5 ,1, 27168.9117, 27753.8925
11775, -149, -583, 16751, 8, -11, -5, 260 ,5312 ,15752 ,8 ,-6 ,2, 27250.0932, 27764.0641
11784, -159, -577, 16751, 9, -11, -5, 258 ,5308 ,15768 ,10 ,-6 ,2, 27178.8329, 27695.2773
11792, -159, -577, 16764, 9, -11, -5, 263 ,5317 ,15765 ,9 ,-6 ,2, 27243.3788, 27761.4355
11800, -161, -586, 16774, 8, -11, -5, 265 ,5313 ,15763 ,8 ,-6 ,2, 27382.9609, 27763.2296
11806, -157, -578, 16759, 8, -10, -5, 265 ,5313 ,15763 ,8 ,-6 ,2, 27251.4164, 27736.0290
11814, -155, -578, 16781, 8, -10, -4, 260 ,5305 ,15746 ,9 ,-6 ,2, 27196.5265, 27566.4061
11822, -159, -576, 16770, 8, -12, -5, 257 ,5312 ,15751 ,10 ,-6 ,2, 27235.7553, 27738.4818
11831, -163, -577, 16780, 8, -10, -5, 264 ,5312 ,15755 ,9 ,-6 ,2, 27180.6329, 27739.2507
11839, -155, -594, 16767, 8, -10, -5, 270 ,5316 ,15742 ,8 ,-5 ,1, 27297.9140, 27692.8276
11847, -155, -594, 16767, 7, -10, -5, 282 ,5326 ,15747 ,9 ,-5 ,2, 27259.6568, 27808.1864
11853, -151, -592, 16787, 7, -10, -5, 267 ,5329 ,15767 ,9 ,-6 ,3, 27256.3934, 27597.9549
11861, -152, -602, 16768, 7, -11, -5, 280 ,5329 ,15767 ,9 ,-6 ,3, 27196.7739, 27715.4803
11869, -164, -599, 16773, 7, -11, -5, 280 ,5318 ,15745 ,9 ,-5 ,2, 27142.8317, 27652.7375
11878, -160, -596, 16775, 7, -12, -5, 290 ,5335 ,15750 ,9 ,-5 ,2, 27150.6876, 27800.2352
11886, -165, -598, 16775, 8, -10, -4, 277 ,5324 ,15767 ,9 ,-6 ,2, 27296.2600, 27671.3461
