87978,616,3224,32767,-511,-400,-22, 48,872,17580,-35,-14,8, 16559706.00, 16559587.00
87992,1232,276,14328,3,-152,-17, -24,924,17552,-31,-14,7, 16559586.00, 16559581.00
88014,1112,368,14392,74,-68,-17, 32,920,17384,-32,-11,8, 16559475.00, 16559202.00
88036,1044,500,14820,52,-85,-15, 4,892,17532,-33,-9,9, 16559251.00, 16559457.00
88058,972,504,14736,49,-79,-14, 76,900,17580,-31,-11,8, 16559602.00, 16559563.00
88080,996,548,14816,30,-83,-20, 20,904,17428,-33,-11,9, 16559564.00, 16559442.00
88102,1076,496,14844,-30,-141,-13, 140,888,17420,-32,-14,8, 16559431.00, 16559514.00
88124,1028,376,14408,56,-80,-14, 40,848,17516,-32,-12,8, 16559617.00, 16559625.00
88146,1000,380,14792,48,-84,-18, 32,948,17476,-32,-11,10, 16559598.00, 16559476.00
88168,1080,536,14756,53,-86,-14, 12,912,17396,-31,-14,12, 16559425.00, 16559440.00
88190,972,552,14768,49,-86,-14, 104,868,17352,-30,-12,7, 16559495.00, 16559537.00
88212,1056,452,14872,52,-85,-13, 4,976,17460,-32,-11,10, 16559638.00, 16559558.00
88234,920,536,14732,51,-84,-14, -8,940,17492,-33,-14,11, 16559291.00, 16559342.00
88256,944,572,14724,54,-86,-13, 64,896,17460,-31,-13,9, 16559494.00, 16559649.00
88278,1012,404,14692,52,-87,-15, 184,984,17452,-31,-12,12, 16559361.00, 16559235.00
88300,1120,472,14752,55,-84,-12, 4,892,17480,-29,-12,9, 16559366.00, 16559334.00
88322,1072,440,14792,51,-83,-11, 44,888,17440,-32,-14,10, 16559330.00, 16559381.00
88344,980,496,14800,54,-85,-14, 112,872,17324,-32,-12,9, 16559331.00, 16559492.00
88366,1024,452,14776,55,-85,-13, 40,896,17500,-31,-14,10, 16559483.00, 16559266.00
88388,968,556,14748,52,-85,-12, -52,880,17456,-34,-14,8, 16559443.00, 16559369.00
88410,1032,428,14764,56,-87,-15, -24,908,17472,-35,-13,11, 16559405.00, 16559462.00
88432,1012,420,14880,53,-84,-13, 56,928,17344,-30,-12,7, 16559308.00, 16559422.00
88454,1008,416,14768,53,-85,-14, 88,996,17480,-31,-13,6, 16559488.00, 16559533.00
88476,1036,556,14784,52,-86,-18, -4,888,17528,-29,-13,9, 16559535.00, 16559569.00
